feature,p-value,effect_size,q-value,in_group_gene_effect_mean,out_group_gene_effect_mean
ERBB2,0.2139231031947498,0.34012857326611606,0.5939707222697115,-0.34730799165367077,-0.4836255128071521
EAF1,0.2115596132278349,0.3419144708599513,0.5939707222697115,-0.4055259933310695,-0.5330647107330961
SHMT2,0.21125015825250196,0.3421493941631884,0.5939707222697115,-0.05862778487495768,-0.11312975704783221
MORC2,0.2097705913386233,0.34327615304310144,0.5939707222697115,-0.13743684522929447,-0.1947778771339366
PRUNE1,0.20935749654381686,0.34359179746794816,0.5939707222697115,-0.321486998482183,-0.3825594385075319
HMCES,0.2077363016511122,0.3448350396173343,0.5939707222697115,-0.1299161438580192,-0.17981646716468022
LRRC32,0.20772351631899635,0.3448448729127228,0.5939707222697115,0.02266563248575799,-0.02271704422826005
NCAPH2,0.20626035278619606,0.34597319166675883,0.5939707222697115,-0.6649846442881138,-0.7977055382552692
OSTM1,0.20507475824571358,0.34689184515128546,0.5939707222697115,0.08116376298683063,0.041558778211423016
KIDINS220,0.20407540310036876,0.34766927354522265,0.5939707222697115,0.028038865462923345,-0.04038753063098578
IRAG1,0.21293946582977913,0.34087004339668414,0.5939707222697115,0.049755056524667954,0.01757688765505646
FDFT1,0.21810620962457963,0.33700319851864335,0.5992099424561405,-0.13757276089250878,-0.22622202651539366
BRAP,0.2208622584435103,-0.3349681259449451,0.60463001247656,-0.3759909311936304,-0.2972827809915593
ZFP36L1,0.2229377395263826,0.3334478852961797,0.6081552470472344,-0.24700728022406504,-0.3780175895347349
YAF2,0.22413673352641159,0.33257438228284575,0.6092730925436259,-0.06531435517885271,-0.09999118833894546
EHF,0.2303709564918553,0.32808691464116846,0.624022380391973,-0.05042852803465729,-0.09287013006068325
PPP1R16A,0.23279375289752507,0.3263668800086269,0.6269602510723178,0.06505466502752061,0.022450622703994828
IRF6,0.23307978245823213,0.3261646785943362,0.6269602510723178,-0.03220361555541941,-0.08986253174373854
ELF3,0.23531656356545141,0.3245896332952268,0.6303001281508075,0.042231471047262326,-0.028680871155977714
TAX1BP3,0.23595432258495252,0.3241425446026273,0.6303001281508075,-0.030170118330302594,-0.07963330235826686
NDUFA8,0.23703774548049628,-0.32338503801969765,0.6310108258998038,-0.6130188382156267,-0.4897415648196487
KCNH1,0.23935286893488114,0.3217747244979204,0.6339406095809362,0.13834179993392726,0.10232907674097759
MRM3,0.24138980969293516,-0.32036719968245375,0.6339406095809362,-0.2657138756499552,-0.19418139953506705
SCN5A,0.24101051857607478,0.3206286373965133,0.6339406095809362,-0.04473266548805539,-0.08229069963599106
MDM2,0.24142297826009748,0.3203443513712953,0.6339406095809362,-0.3445041766053358,-0.478190428042856
MYRF,0.24325108847066876,-0.3190885389224796,0.6365757298283263,-0.27708649558308607,-0.18878086417283596
HERC4,0.2493007838581281,0.3149805866563189,0.6502033957380909,-0.013370631900514735,-0.05841946496404892
DNAI7,0.2521359540656248,0.31308000366339017,0.6542043717659871,-0.05183908677687888,-0.1630533752488011
MYH3,0.2525296668215857,0.3128172861973427,0.6542043717659871,-0.05184455222150898,-0.09820455229663344
ETV5,0.2534495510621686,0.3122046033240539,0.6543914830100139,0.10159093389219039,0.04697855988151533
CCND1,0.2561456816046056,-0.31041796246134545,0.6591482206625184,-1.6258906670839157,-1.4332849865933845
RAB5C,0.25715257323962676,0.3097541663094262,0.6595408190730626,-0.12891472721766747,-0.18967994108323763
MIDN,0.2597772350172046,-0.30803250314575803,0.6596974520831643,-0.08578589485531757,-0.034358800494959714
