feature,p-value,effect_size,q-value
PFN2,1.3545084017305717e-10,0.38932562236831414,1.868301866461088e-09
RAB23,1.504415368728682e-10,0.388355731456787,2.0623411910578162e-09
NRG2,1.6298750567236412e-10,0.38761405017150147,2.230907083766601e-09
DBN1,1.650062698933797e-10,0.3874999453583806,2.255085688542856e-09
DCLK2,1.6704945965327704e-10,0.3873858405452598,2.2795237715740305e-09
PLPPR2,1.7016067353640404e-10,0.38721468332557857,2.3078848255969336e-09
DENND5B,1.7016067353640404e-10,0.38721468332557857,2.3078848255969336e-09
FKBP10,1.7332848082756082e-10,0.38704352610589726,2.343736704442872e-09
FAM229B,1.7332848082756082e-10,0.38704352610589726,2.343736704442872e-09
GNB5,1.8318158747022853e-10,0.38653005444685345,2.473228140194717e-09
FGFR1,1.854443709131564e-10,0.3864159496337326,2.4962376313581206e-09
RECQL,1.9477174436155554e-10,0.3859595303812493,2.613918695350726e-09
DLX2,1.9838638266108116e-10,0.385788373161568,2.6544573177017118e-09
ANKRD44,2.008324629362185e-10,0.38567426834844715,2.6831697365081034e-09
KCTD17,2.0455692027165976e-10,0.3855031111287659,2.7288503781911866e-09
MAPK12,2.1220936426441082e-10,0.3851607966894034,2.818316935802829e-09
PCBP4,2.1746561613515604e-10,0.3849325870631617,2.8795669289126293e-09
AGPAT4,2.3116890079591923e-10,0.3843620629975575,3.0474743883686227e-09
C1QL4,2.3258474159913664e-10,0.38430501059099703,3.052632041722589e-09
CCDC74A,2.3258474159913664e-10,0.38430501059099703,3.052632041722589e-09
SLC16A2,2.611525005495358e-10,0.383221014866349,3.3976434496532034e-09
ATP8B3,2.643518734224941e-10,0.3831069100532282,3.4292845350511644e-09
SMARCA1,2.6922282549741436e-10,0.3829357528335469,3.482364130674225e-09
ENO2,2.878443440901369e-10,0.3823081763613823,3.707136523743002e-09
GFPT2,2.895982767850956e-10,0.3822511239548219,3.7243588459067404e-09
PGAM1,2.931375077449841e-10,0.38213701914170106,3.759057452259208e-09
TRPV2,3.0959373073740854e-10,0.38162354748265725,3.947430478360853e-09
APLP1,3.249763181183653e-10,0.3811671282301739,4.137661440658047e-09
NTAN1,3.289370876563729e-10,0.38105302341705305,4.170269063081789e-09
TYMS,3.3496676304251414e-10,0.3808818661973718,4.234700039708616e-09
EXTL2,3.537105663910669e-10,0.380368394538328,4.465346105089485e-09
BIRC5,3.5585536875759483e-10,0.3803113421317676,4.486086439993488e-09
DIRAS1,3.601831333722655e-10,0.38019723731864674,4.527871794769774e-09
SLC4A7,3.645622680600177e-10,0.3800831325055259,4.5764853257309526e-09
FHL1,3.689933668853781e-10,0.37996902769240504,4.625613903536479e-09
MAP7D3,4.3160916782036507e-10,0.37848566512183407,5.380366446273951e-09
OGFRL1,4.3421392193698075e-10,0.37842861271527367,5.397780298014929e-09
GPSM1,4.421205862087015e-10,0.3782574554955924,5.4808235777161915e-09
MRAS,4.5561170719908394e-10,0.3779721934627903,5.632444590519242e-09
TPGS2,4.5561170719908394e-10,0.3779721934627903,5.632444590519242e-09
DYNC2H1,4.809153541917642e-10,0.3774587218037465,5.912546679182927e-09
SOX12,4.86721915383967e-10,0.37734461699062566,5.975714944645462e-09
DLX1,5.486821116929559e-10,0.37620356885941725,6.69047846427236e-09
GLI1,5.552857434158689e-10,0.37608946404629645,6.7617765322221205e-09
RASA3,5.790148640030894e-10,0.37569009720037344,7.0125133529263045e-09
MYBL1,6.037324072670761e-10,0.3752907303544505,7.3019759893817675e-09
ORAI2,6.146380895661744e-10,0.37511957313476924,7.4238314115438746e-09
NR2F1,6.446681605880439e-10,0.3746631538822859,7.744682821688086e-09
USP13,6.602152917233362e-10,0.3744349442560442,7.92081111063514e-09
RGS4,7.175645741046344e-10,0.3736362105641983,8.574321073993613e-09
PMP22,7.348239380397653e-10,0.3734080009379566,8.768833589051297e-09
ZNF428,8.080019538928687e-10,0.3724951624329899,9.590865157894369e-09
COQ10A,8.273793230767008e-10,0.3722669528067482,9.80784667063601e-09
CAP2,8.522392400422031e-10,0.37198169077394605,1.0075812602509539e-08
SPRED3,8.778271308855632e-10,0.37169642874114395,1.0350948411418422e-08
AHRR,8.935378946800572e-10,0.37152527152146275,1.0522321083860806e-08
MAP4,9.257863780782182e-10,0.3711829570821002,1.087342792018806e-08
CERK,9.42333479473279e-10,0.37101179986241895,1.1038763616686982e-08
TUBG1,9.591688708377315e-10,0.37084064264273764,1.1177381183243345e-08
F2R,1.005510080032508e-09,0.37038422339025434,1.1671752071857864e-08
ANKDD1A,1.0174322774198738e-09,0.3702701185771335,1.1794824507884347e-08
PPP1R18,1.0234449542258669e-09,0.37021306617057304,1.1849159327552847e-08
PIP4K2A,1.047844034925903e-09,0.36998485654433133,1.2100297137167599e-08
ETV1,1.054031877481007e-09,0.36992780413777093,1.2156047639903535e-08
ARL2BP,1.0728099501866263e-09,0.3697566469180896,1.2340766196612698e-08
NCDN,1.0728099501866263e-09,0.3697566469180896,1.2340766196612698e-08
SMIM11A,1.0983555067233099e-09,0.369528437291848,1.260218423503587e-08
GTF2H2C,1.1377893759194217e-09,0.3691861228524855,1.3021205431456839e-08
ENHO,1.1444945185547028e-09,0.369129070445925,1.3081191824606054e-08
ZHX3,1.1855418462811525e-09,0.3687867560065625,1.3515781915894057e-08
AKT3,1.1995405699659882e-09,0.36867265119344167,1.3640577117501276e-08
MCRIP1,1.220841276275343e-09,0.36850149397376036,1.3865157976301164e-08
KANK2,1.3174838358275157e-09,0.3677598126884749,1.49437443205918e-08
NUMBL,1.4132857657996577e-09,0.36707518380974985,1.5969593141235577e-08
TBKBP1,1.4895600778182025e-09,0.3665617121507061,1.6789013840528492e-08
FXR2,1.4982786668616205e-09,0.36650465974414564,1.6866013506812547e-08
ARHGEF6,1.5336530723837447e-09,0.36627645011790394,1.7220843167042602e-08
TCEAL4,1.5336530723837447e-09,0.36627645011790394,1.7220843167042602e-08
S100PBP,1.5426230764135813e-09,0.36621939771134354,1.7299830686304377e-08
PBK,1.5516442028715785e-09,0.3661623453047831,1.737919283867941e-08
NEIL3,1.6068605060409913e-09,0.36582003086542064,1.793023620848237e-08
B4GALNT1,1.6162475085331846e-09,0.3657629784588602,1.8012494053952126e-08
PFAS,1.7131056260577117e-09,0.365192454393256,1.8997193654719387e-08
FAM161A,1.7331449728142265e-09,0.36507834958013513,1.9171843771056382e-08
SMARCD3,1.8475116386094765e-09,0.3644507731079705,2.0336279588536333e-08
SPATS2,1.879957831965878e-09,0.3642796158882892,2.0617255340013518e-08
NREP,1.901896364182194e-09,0.36416551107516837,2.080679278220373e-08
PRAF2,1.901896364182194e-09,0.36416551107516837,2.080679278220373e-08
CLSPN,1.969219200907716e-09,0.3638231966358058,2.1490697457525233e-08
ERCC2,1.9806631293732644e-09,0.3637661442292454,2.158922811016858e-08
CTPS1,2.003745694290798e-09,0.36365203941612456,2.178768736687488e-08
ERCC1,2.074576961330295e-09,0.36330972497676206,2.247584106711536e-08
ADGRA2,2.098724978324575e-09,0.3631956201636412,2.2682471410235853e-08
SNAPC1,2.1109014531512867e-09,0.3631385677570808,2.2786518343316667e-08
SNAPC2,2.1478452605244906e-09,0.36296741053739956,2.3129446913937222e-08
USP11,2.342218937463692e-09,0.36211162443899325,2.513175613811582e-08
RBFOX2,2.369396317358131e-09,0.3619975196258724,2.5362472197062242e-08
ADAMTS6,2.3830999461887692e-09,0.36194046721931195,2.547864511846318e-08
TTC33,2.438690552615966e-09,0.36171225759307024,2.5948828761049406e-08
GTSE1,2.438690552615966e-09,0.36171225759307024,2.5948828761049406e-08
TMCC2,2.452784356245193e-09,0.36165520518650984,2.606776049479136e-08
KIF4A,2.4669574802994785e-09,0.3615981527799494,2.6187251732680213e-08
ZNF775,2.4955434271798295e-09,0.3614840479668286,2.645927301557926e-08
GPRIN1,2.5244518913154515e-09,0.36136994315370774,2.6734065171300364e-08
CENPO,2.553686407933896e-09,0.36125583834058694,2.6979727085240145e-08
NUCB2,2.553686407933896e-09,0.36125583834058694,2.6979727085240145e-08
CNTROB,2.5684270509400758e-09,0.3611987859340265,2.7103425007440845e-08
LOX,2.6131479276685074e-09,0.36102762871434524,2.751038419022511e-08
POLR2L,2.799737229075746e-09,0.3603429998356201,2.930216786121665e-08
MGAT5B,2.8158592332119133e-09,0.3602859474290597,2.9436432545553313e-08
FAM168A,2.8320716280647094e-09,0.3602288950224993,2.95713273500495e-08
POLR1E,2.8978350008321425e-09,0.3600006853962577,3.015232740097519e-08
ZNF512,2.8978350008321425e-09,0.3600006853962577,3.015232740097519e-08
PRR11,2.9145067867882985e-09,0.3599436329896972,3.0290536814318385e-08
PIMREG,2.9312719568460885e-09,0.35988658058313683,3.0429394599640346e-08
C1QL1,2.982132866523807e-09,0.3597154233634555,3.088563564425236e-08
CBX1,2.999276681332935e-09,0.3596583709568951,3.099136991647835e-08
ANK2,2.999276681332935e-09,0.3596583709568951,3.099136991647835e-08
MAP1B,3.086445506892971e-09,0.35937310892409297,3.1781854770287295e-08
ACOT7,3.5001961446831597e-09,0.3581179559797637,3.579491206084449e-08
ZFP37,3.5202331002207237e-09,0.3580609035732033,3.59586782283118e-08
ENO1,3.56064254992237e-09,0.35794679876008245,3.628850981893517e-08
PKIG,3.705662883246255e-09,0.35754743191415955,3.768056296980094e-08
TTBK2,3.856426537429934e-09,0.35714806506823654,3.908020452556547e-08
SRPX,3.92285208607612e-09,0.3569769078485553,3.9708326098922263e-08
FBXO5,3.9677530887986885e-09,0.35686280303543444,4.011739491819307e-08
DDHD1,3.990390782625012e-09,0.35680575062887404,4.030069244644334e-08
RHBDL3,4.0360439257522795e-09,0.35669164581575324,4.066985412443503e-08
NCAPG2,4.059060733840815e-09,0.3566345934091928,4.085572617012297e-08
TPM2,4.176074635904748e-09,0.3563493313763907,4.198622620440567e-08
RANGRF,4.19986825718263e-09,0.3562922789698303,4.21780027895487e-08
PHF19,4.247851970141833e-09,0.35617817415670944,4.2612009999020997e-08
PXK,4.39502646890101e-09,0.3558358597173469,4.398963782646946e-08
KIF18A,4.978331369949894e-09,0.3545807067730176,4.949535682381774e-08
TPST1,4.978331369949894e-09,0.3545807067730176,4.949535682381774e-08
ITGA5,5.006561952901861e-09,0.35452365436645716,4.972072303892982e-08
FAM104B,5.150067726685886e-09,0.3542383923336551,5.10324892917056e-08
PPP2R5D,5.179245351421217e-09,0.35418133992709466,5.126477846179716e-08
SEMA6C,5.327562892361945e-09,0.35389607789429256,5.267451010169366e-08
RTL5,5.357718367817086e-09,0.35383902548773216,5.291412902933604e-08
MOB3A,5.511004129384125e-09,0.35355376345493,5.424818822514902e-08
SHC1,5.542169233640589e-09,0.3534967110483696,5.443506440690064e-08
CDK5RAP2,5.57350576857415e-09,0.35343965864180915,5.4622801052100604e-08
P3H3,5.700584588054913e-09,0.35321144901556756,5.568505469730581e-08
EID2,5.89650348494251e-09,0.352869134576205,5.7535969594340784e-08
PCDH18,6.0989662864338506e-09,0.35252682013684244,5.944663104486996e-08
SPC25,6.133361082795526e-09,0.35246976773028205,5.965177514475126e-08
SDC3,6.133361082795526e-09,0.35246976773028205,5.965177514475126e-08
CAMK1,6.167944524344576e-09,0.3524127153237216,5.992292191151286e-08
ARHGEF25,6.343726726992286e-09,0.35212745329091955,6.136388472495351e-08
UHRF1BP1L,6.451524840444801e-09,0.35195629607123824,6.220466992869e-08
KIF14,6.710028666652161e-09,0.3515569292253153,6.448842604573873e-08
EML1,7.057229737888569e-09,0.35104345756627153,6.775243759102904e-08
ANXA5,7.096869398166764e-09,0.35098640515971113,6.79869439237026e-08
HSPB11,7.096869398166764e-09,0.35098640515971113,6.79869439237026e-08
RAB8B,7.2983381396862295e-09,0.350701143126909,6.96928913381576e-08
PNMA2,7.421877557807751e-09,0.3505299859072277,7.072147293356682e-08
SKA1,7.463507452451074e-09,0.35047293350066727,7.104241705006145e-08
TAF1B,7.547449534051619e-09,0.3503588286875465,7.176500418654614e-08
HSPA13,7.804821357127049e-09,0.3500165142481839,7.413336162593152e-08
TTLL7,8.02579917998589e-09,0.3497312522153818,7.615137268653278e-08
NBPF15,8.252855567644425e-09,0.3494459901825797,7.805716726307499e-08
ARL13B,8.29901045990959e-09,0.3493889377760193,7.841073519098512e-08
SLC36A4,8.345416279302909e-09,0.34933188536945886,7.876592471426548e-08
NFIC,8.629195221027484e-09,0.3489895709300963,8.127265214493536e-08
KIF11,8.87282469357494e-09,0.34870430889729426,8.339149012741621e-08
CCDC28B,9.022198335457128e-09,0.348533151677613,8.461742783034188e-08
TSPYL4,9.22517085045753e-09,0.3483049420513713,8.615943266602864e-08
LHFPL6,9.22517085045753e-09,0.3483049420513713,8.615943266602864e-08
NIN,9.276603484150295e-09,0.34824788964481085,8.654935484481768e-08
DFFA,9.380306329549444e-09,0.34813378483169005,8.724368155412376e-08
DDR2,1.0026600818986804e-08,0.347449155952965,9.277200633551144e-08
BCORL1,1.0082371198244997e-08,0.3473921035464046,9.319155508781157e-08
USP22,1.03657767893856e-08,0.34710684151360244,9.561332605111299e-08
SLC26A2,1.0775587604152994e-08,0.3467074746676795,9.908662757810643e-08
DBF4B,1.0835402562924855e-08,0.3466504222611191,9.953425293671363e-08
SOAT1,1.1139350761887828e-08,0.346365160228317,1.0201180031737029e-07
NAV3,1.1578836241186775e-08,0.345965793382394,1.0592798190760225e-07
TFE3,1.2101750542685203e-08,0.3455093741299106,1.1048564489327919e-07
NEXN,1.2440148957155906e-08,0.34522411209710857,1.1334357938742048e-07
TUBB4A,1.2578067278426595e-08,0.3451100072839877,1.1436700440953908e-07
GPRASP2,1.3072579291088096e-08,0.34471064043806476,1.1838167548505107e-07
