source,AOVC1,CCLP1,CCSW1,ECC3,ECC4,EGI1,G415,GB2,GB3,HEP3B217,HEPG2,HKGZCC,HLF,HUCCT1,HUH1,HUH28,HUH6,HUH7,ICC10,ICC10-6,ICC10-8,ICC11,ICC12,ICC13-7,ICC14,ICC16,ICC17,ICC18,ICC19,ICC2,ICC20,ICC21,ICC24,ICC25,ICC26,ICC4,ICC5,ICC6,ICC7,ICC8,ICC9,JHH2,JHH4,JHH5,JHH6,JHH7,KKU055,KKU100,KKU213,KMCH1,LI7,NOZ,OCUG1,OZ,PLCPRF5,RBE,SG231,SKHEP1,SNU1079,SNU1196,SNU182,SNU245,SNU308,SNU387,SNU398,SNU423,SNU449,SNU475,SNU478,SNU761,SNU869,SNU878,SNU886,SSP25,TFK1,TGBC1TKB,TGBC52TKB,TKKK,YSCCC
ELF3,0.8814290682673706,-0.5680368042030071,0.9846349286471562,1.6345291749075035,-0.6320410199611384,1.0636018943505152,-0.1339022974803854,0.15235858263463256,0.13997892583380908,-0.2997772331557931,-0.7440703613650006,1.4289435364907124,-2.2504607591900583,1.06308787210153,-0.662493554486446,-2.079056334627678,-0.8022929492195017,-1.3510000167451366,0.5437333444860135,2.2682688488468554,0.61340255509355,0.14455207444806187,1.4891543828548348,-0.8216649437418111,-0.7683411650696153,1.514321904393979,1.8122136629435652,0.7993659937908737,-1.4374955968967338,0.2536090158623986,-0.5557543184987964,-1.509761040449461,1.2328061736330445,0.37357057685536227,0.4874856839882582,1.058413521831594,-0.21914310691889197,1.7777338342575497,0.016285096388896088,0.2777486821595757,1.413981822100863,-1.634794320804627,-1.5251342268406933,-0.17675221319768838,-2.5469571294277102,-0.7695501367758717,-0.7552207166838366,-1.5683611809590277,0.49679008168751254,0.734483336564526,-0.7428521934766075,0.31895058905986273,-0.5091379098211225,0.419422834373629,0.5737725110870487,-0.5515915174927507,1.3953114742293247,-2.7522721671617014,-0.586306267564218,0.7615453221496007,-0.7774368163155588,-0.3182173021002776,0.4640815216641014,-2.9757499452151603,-2.0698894726186663,-2.2814554994449234,-1.4754532612922813,-1.7504752471526828,1.9852875824133478,-1.3925086593596807,1.2249962536868362,-1.565478898894662,-2.599784327548325,-1.2690195718653823,0.41999163125671896,1.556636070706395,-1.6554340168476722,-0.8568960841484555,0.5657160015693115
ELF5,1.4315556262829099,-0.8965126022174779,0.9137012510761978,0.7097006967842666,-1.4554641855867048,1.6445393289115564,-1.0241541908687684,1.6145501228193648,0.03279945584501296,-0.9852924962206491,-0.9800324645778684,0.7359333120187083,-1.4213744264961432,-1.128633113103034,-1.1082996901780922,-1.4388888202995578,-0.46963742631579436,-1.2534989197671014,0.9150075201443875,1.672444786663505,1.1746328360635718,1.3036876962808712,0.5242346817532625,0.6572987193342762,0.05889794368098907,0.5544559256221907,1.8095623209762959,1.1936587175579274,0.6141441545851327,1.1669346361601551,-0.6811774622977307,0.2718609972647812,1.1019247015595617,0.35878913284171826,0.5144835995511866,0.9035120282534107,1.1609177020552732,0.9226407316243371,1.389413289087513,-0.769326652576152,1.1860771722417693,-1.6350698458409831,-1.8080432380548108,-0.9780252667388328,-1.573069028773589,-1.0916709763963883,-1.1613720410105322,-1.2268340374527895,-0.833390698146273,-0.7648706022531215,-0.6444814196020304,-0.8867086236940683,-1.4095064187136632,0.8282449164724127,-0.8234079531201631,0.7129261979911625,-0.8315555115738207,-1.439278400938179,-1.2300111535296785,1.2256506471050448,-1.3880914728861962,-0.7951377388174274,0.6528968187338946,-1.5443203946798751,-1.2221463119460074,-1.7411954238415437,-1.3226430759499312,-1.6703301943664741,0.8847282827080017,1.066102982538616,1.8819801305046961,-0.013529338144179918,-1.4924368784627282,0.39800414781369464,-0.43460523691646674,1.2237529601567654,-1.280183382675241,-0.6730390447994427,1.4266831908617017
ELK1,0.9332196917736633,0.016718833090491943,-1.8006871530703947,-1.740158362897741,0.39498850705234834,-0.7355141941757539,0.6575676535994253,-0.8471686444914002,2.081281440405764,0.982921745373683,1.9134022277778044,-0.8066467067995665,-0.006106643186347959,-1.1370851676016196,0.44198132620725555,0.6009353807013869,0.8208974836535908,1.9071066222638595,-1.0540835184862587,-2.341074329065754,-3.263585253749998,0.22859786515013883,-2.86192226948707,0.13105064650173806,1.3962396564607387,-0.2459319897408203,-0.25655360555165263,-0.4753529805258552,0.6864145551660255,-1.0824346392845379,0.7384015823921292,1.7452078727626026,1.95394807056975,-1.1850392408029502,2.0765761074238593,-1.5015687187796227,-0.053578663323814966,-0.6149464015025249,-1.160449159209125,-0.3134684291777268,-1.1627990787644589,-0.05761288754481701,-1.050974628524524,-0.25113650406196736,-0.466469305767547,0.6681149276814432,-0.16014935264529886,0.7727894747854658,-1.2859556998980404,0.10033160464934636,-0.1961989169444875,-0.6991112728031037,-1.117163552933676,-0.0004648475114081818,0.5876806514159266,0.8817482284971376,0.3068135798047923,-0.07089182715540486,-0.49512094037514714,-0.3610802463708893,0.04662367399151743,-0.18270880316632887,-1.5343534315881615,-1.0292440126767612,-1.7337020487156667,-0.2463960142131337,1.0797855481022365,0.9790072731622841,0.3415864649897179,-0.3382833441719098,-1.022798622645148,-1.636989248085283,-1.5092174385191321,-1.6529128931075978,-1.253818141222888,-1.8976138500091502,-1.9548013590069533,-0.14509765668913152,-2.1447078683015657
EOMES,0.04130758632927055,-0.5727325878391522,0.1704813595927629,-1.116163264390183,-0.2063183532227218,-1.1155056175566826,0.25068122799389797,0.5694056447473408,-1.2944346844043866,-0.6130191788348475,-0.919627502528475,-0.7699999586986632,0.894541156942249,-0.4474991385501209,-0.6470414665657254,0.8797935865679607,-1.0173209118139768,-0.857158620005051,-0.10764275973262155,-0.7743749549393582,0.12514944240086795,-0.20798645942755564,-0.8940846505995265,-0.5920398929485413,1.047287693709145,-0.7772727820643403,-0.6617721318463966,-0.6839386526930066,0.18954621480134834,-0.8104169386509009,-1.84868882130776,-0.5191766883309822,0.044869135483974046,1.3019990228852192,-1.424213211140082,-0.8976388836304305,0.9011011321888333,-0.15338803846406907,0.5643402268674751,-0.5076856228721929,-0.2244032372519508,-1.0325730905042239,1.5075361469579533,-0.4860099972221263,1.8434544423640324,-0.1140341400595858,-0.11790966536670013,-0.33089063331260515,-0.42018549709667935,0.4006588496330764,0.21031418021036621,-0.731307526227759,0.557744223547224,-0.9251119091823069,-1.387873207701157,1.196625208488801,0.665024434980727,1.3408391684481722,0.3483642489001063,-1.0650603319599103,0.11382571553941889,-0.8928342475105049,-0.7787748296765129,0.2984835951178811,0.36179347898735154,1.7781712579522075,1.2650566659743736,0.8289301928042232,-0.547009349266777,0.5418217043956518,-1.333953182443229,0.5826005021932172,1.754043636341381,1.2843728235079332,-0.4533066796899036,-0.5860999437834097,0.5986733697083823,-0.6934701886618806,0.15329344062149855
EPAS1,-1.1031321802641756,-1.5920640522206204,0.9090703573788926,-1.3237938555814226,-2.2431933528612866,-1.2084530170422318,-1.3891476530855738,-0.8586566218419667,0.3132936953162459,0.6298267864630015,0.39551126744830395,-1.1587245430872946,-0.6362149910700938,-1.1660067431234498,-1.0260613102090692,-1.534403202556527,-1.6107008065751371,-1.6444757105047496,1.4322602838969898,1.3073034914700017,0.7022722115269503,1.8022587456987749,-0.915418391279998,0.8517024330156032,0.45260786601297526,2.0430232955443848,0.19127632382850998,0.15760135442682469,0.7594529636737408,-1.7270581924384734,0.22265827748129058,0.4996205305107731,1.740457014639246,-0.11475352255343708,0.7360784792787767,1.6767293330014272,0.08898517917717597,1.193491879744011,1.1858665114761342,0.6585932122392788,-1.0293448607338822,0.5043837689043553,0.27614980191795513,0.5261201905122703,-2.143295450790544,-1.3506685151941775,-1.936455778576555,-1.272403388988631,0.9477236566307188,-1.3484015683058679,1.3498097297408034,-0.15390032876068843,1.0973881505531433,2.098159863450487,-1.3513287398384066,-1.4453741411443917,-1.2495957101805362,-1.2500721329570195,-1.759059697213996,-1.4513596223321363,-1.9257369045042536,-0.9633030302755132,-1.892439131801587,0.6498807135289647,-1.7948262410053502,1.0630904161738857,-2.10829006883157,0.28566060476832006,1.1724882784653952,1.4600871909480808,-1.7267461537840143,0.1305186668882281,0.3763768879970051,-0.7733000336683196,-1.3967334262260949,1.25548684411833,0.7116712447047252,-1.8411298125138238,-2.219225147411605
ERG,1.0345162716721232,-0.9708426503836246,0.34158002755737515,0.5997564565878547,0.2722938870507414,1.2892931143431619,1.4936648354907458,0.6712836414833228,-1.3165969173162466,-1.0358424486292284,-0.8522139866265669,-0.7524908718153409,1.1766594764551763,0.4694874144486951,-0.7989124180729625,0.9691778424431851,-0.9276296164515905,-0.6317896848380483,0.5693393183134178,-1.8768116127035384,0.40445542385639327,0.8510758765929073,-0.6620899283584918,1.0126233831083082,-2.0869828551883876,-1.068395115948541,0.635036944064142,0.571930287370516,-1.1314431322043697,0.323222788472692,-1.9381069517949263,0.31162989199442576,-0.8719554161591858,-1.7470252201773593,-2.2123896770215525,-0.037743732476555145,0.23667021826566992,-0.3065068715426423,-1.2723529631000072,0.8941196092376527,-0.8936018727776723,-1.4409722490884098,0.3654718311813749,-0.8357227524629985,0.6710679635038925,-1.0052323660194629,-1.4193956991757681,-1.514631465641437,0.8408557658750131,-0.27160838888277183,-1.4771196959467043,1.395768647448427,1.6639931037414624,1.3155128923839898,-1.14671976730507,-1.6426244261942926,0.7408414126956632,1.0656541340382113,0.6268621797885675,1.1258897250522661,-1.3790371944844968,-0.970105270571275,0.9873575775773357,-0.6125442584360901,-0.9471040954624763,-1.4208988475183664,-1.0397581531384885,0.9861181543358625,-1.5884468054124934,-1.1716611210708605,0.8746707048862534,-1.7244184346579339,-0.9042113162284786,1.3758660856508806,0.947947592870575,0.8648797276880013,1.2572230196297758,-0.9073657897567724,0.9098389923997686
ESR1,-0.6713263365622252,-0.13603043804116613,0.2912999851445768,-0.05376268014629439,0.0343768906040029,0.3146321436985892,0.18824376727007433,-0.64332455833086,2.594693837992748,-0.2784090568538488,0.39677734589508545,0.9089467224219566,0.19623341571194106,0.5942533774888152,0.3820082253555586,0.41410222458624496,0.9084483568095173,0.47188380886502185,-0.11753564261708624,-0.4389568929373768,-0.9810056100561839,0.43127285570902774,-0.31487846657009955,-0.6600810363510274,2.068610985334752,0.5309075041337469,-0.6163464899690826,0.7731711754663935,0.9454424691120257,-0.31760578078412066,1.7545498455281434,-0.05261969726030171,0.6934779940765415,1.2645956624819978,0.7912975729648617,0.8422788129144059,0.5251126336451536,-0.5368806872428681,0.4933121291444553,0.1924324607125061,-0.6252636132437743,0.11433502646889686,-0.66662846918972,0.2164027698908599,0.6764060035119284,0.40819333843355865,-0.26883394209262046,-0.6746678108552374,-0.5609532754872641,1.402425414597832,-0.543348608495544,0.16600298093387703,0.040033299413292166,0.546860068354476,1.000380837573258,-0.5657824902987526,0.7218259340929033,1.0428792028555953,-0.2881183148925893,-0.1035105641527328,0.7134377924077916,-0.0378255265000677,0.40882465658592243,1.6926529260445644,0.04895801576878899,1.6673073134417407,0.8016202253962591,1.1910852204525826,0.06546666314045312,1.207191810523634,-1.2279121186959614,1.0297104571205027,1.1305287894654215,1.3199709904021397,0.46530760326053133,-0.3111996947740501,1.657295378358157,0.008706562847437831,0.2849924159822659
ESR2,-0.1689061288371435,0.015977626389018527,-1.0812142926537678,0.15671471384763472,-0.5636717309790433,1.2222955986948176,-0.10654218395697262,-0.5176487213246779,1.6096710791084228,-0.16596504766427603,0.37130272183936536,0.7135195027671604,-0.28984033395807596,0.8293975140235721,0.20017929312384522,0.030855682668644056,-0.23993039346727704,0.5620396158217277,0.1901771050391577,-0.4485339569442427,0.07580410904161608,0.6867519994874194,1.152325318533807,1.7371128637728388,0.1902828519140344,0.8936275311560307,0.5330357211058924,0.7611580730159953,0.8969826431942667,-0.583019956181319,1.1183890688132236,2.5220109932140673,0.5206788987430467,1.0501535012424472,0.5763695368499488,0.8023676558528612,-0.4318002572146812,-0.7043384137952824,0.8600201777150014,1.700186537248349,0.6166814532300913,0.5462414133887236,-0.8415328411429428,1.0448687388520146,0.9294147781483802,0.6822884089978659,-0.39553621765736946,-0.4750921128131966,-0.4643888817679277,1.5504525494486092,0.6497447891246366,0.27699850307701507,-0.6766370543126194,1.8711385035170014,0.7185764303650118,-0.5367260299326053,0.7599241253860253,-0.6318653206498359,-0.6454236972180343,0.006611583977814922,-0.20163060238295608,-0.18743983788263016,0.5728875095134196,-0.6753439892180317,-0.08169922673405779,-0.4154472851804907,-0.6862189995657808,0.136404030384757,1.2588494558988192,0.8475245546258771,-0.16093250820617253,-0.24443229717287307,0.13165084417127648,-0.9940518794424399,1.7964945774440932,-0.12385501439624373,0.27922368426690364,0.4315171698610708,-0.277057379366725
ETS1,-0.4393616429028007,-0.5045714200640973,-0.03516934067138973,-0.24994250757331846,0.3861084689801933,-1.345709715792356,-1.8991096810479806,-0.7138883648512012,1.9039403493376288,-0.8153565427475167,-1.1450139099996692,-0.8307843578573486,0.9074472133806737,1.5112154201041346,-1.0423945019325453,1.1972012187890988,-1.4743461353109168,-0.5287263002270476,0.35622699230656363,-0.9944268954965888,0.44351245544220164,0.653294766413414,0.8772122152306578,-1.0801445806341374,1.6187348122944802,0.633626486787008,1.049226021076265,1.494956662175673,0.13712731639293296,-0.9750107825628188,0.9047130475301359,0.4932925750041995,0.8627887603741107,0.8435739360749841,2.177814919413695,-1.148250442416836,-1.3343826070157014,-0.3223206886978943,-1.7187085770456456,-0.3848212246149847,-0.3358271784662443,1.2635377929360294,0.9488063767310018,-1.9690573935793616,0.7010464930940948,-1.6301665661386269,-1.5837328829397816,-0.10458783627645389,0.0009441325451283328,-2.3172268805719094,-0.7713774983489312,-0.6067000781320514,0.6272767167629446,-1.8148650621129656,-1.2308956062355119,-0.860831817780768,-0.9909810338246501,0.4205927663876394,0.38969439923576515,-1.1574814381863372,1.2076753010876984,-1.402283729875201,-1.0445980896802807,0.9975781636435581,-0.017291321036268018,1.8443381619743358,0.43930574261779975,0.3806953657521008,0.31159035484268777,-0.27304731294927914,-0.5529328206672959,0.33412865130750036,1.1191269605978313,0.778858003187171,-0.5884709676593056,0.0730445461939574,0.5928553836174693,0.5120772212666602,-1.8308556465450385
ETS2,0.2103380498901198,0.359213480971048,-0.48503629062481257,0.2644477485820234,0.0012240133776446598,0.31360453501349606,0.30095498210079497,-0.2592223097990638,-0.2832961619250995,0.4854391048620243,0.1794111419173575,0.03250237450242999,-0.11858062206488502,0.7876619498226445,-0.10198338518518205,0.5861356184441393,-0.12096400159209106,-0.35851839215450393,1.2171012843299174,-0.18961613185262577,0.09606834972775795,1.1465740551774426,1.0215580977749963,0.792699474411641,0.4097567475831364,0.35645889242533685,0.15698351460648577,0.3986514002819814,0.20485621553186814,0.29561570981277757,-0.09000776599360154,1.3592802893064042,0.3595080792117621,0.31554710078520654,-0.11852915558723927,-0.34868273464927874,0.08898517917717597,0.010432582925176315,-0.5537404001866958,0.8728185540984469,0.6029857917520232,0.8727978461022388,-0.4220181222182715,0.11168367425797482,0.9425009490179181,-0.2441222337954863,0.017898920287751207,-0.04785116315616543,0.07687621570781449,0.5586511551997294,0.17072047508741586,0.16540058185652276,0.47515321007620176,0.4053979797664017,0.08180239337576861,0.9125168345050444,0.1921206376453051,0.7922860596284217,-0.27474424337902537,0.35052423896762996,0.4428266743568751,0.10903800473710766,0.311416324977758,0.6825351923997153,-0.08096946129948306,0.6123962446492472,0.6336671108354247,0.4633322475896908,-0.278662762404775,-0.3180812360821014,0.18871072905616973,-0.15849123130561088,0.2864019940421565,1.0822373450731604,-0.05032275376367203,0.9322576850250758,-0.07323418541318291,1.496282505224789,-0.2664509282400637
ETV1,-1.3069419366264015,1.7215675890410813,-0.9467423757773921,-0.4635343851862288,-0.12274456304663875,-1.0303864547852706,-0.7005928466478769,-0.3972859574679087,0.2860592514523619,0.3854221067732399,0.33655236729080196,-1.1043497667342714,-0.12308936968290755,-1.3576213825219081,0.32702374198683454,0.12903947544400765,0.6989378805869876,0.5669899364040861,-1.143668232633068,-0.5678577517760743,-0.8659905346826301,-1.0006856338044694,-0.14062387929506345,1.1096099287320371,0.19530943905454326,0.05459280296535704,-0.020759547630273715,-0.74167749007776,0.3343438466861437,-0.5972347469071478,0.6957695052547711,0.5167140599424012,0.5098515760608363,0.12244832732146459,0.007896467236431556,0.2915387121447706,0.23296039416879605,0.9376011756421645,0.7685627710702801,-0.8942347692555935,-0.3956553067094185,1.1275913224268603,0.03764534284224553,0.2285352992618297,-0.8377759893708647,0.8460057319414259,0.33691570945658944,-0.9295441545220562,-1.0871779128918735,-0.21050143480752515,0.41934424313007035,-1.1698201899387606,-1.202333754106274,-0.49717999833500964,-0.11021258020689124,1.7457469526161205,0.4946359938093802,-0.6497164582456065,2.0974139500034625,-0.8134293908674471,0.6690551558973429,0.6303006256543465,-0.4758305607808124,-0.04058781666368666,0.4779886049163711,0.36950820707088916,-0.03526389576804394,0.5346545625598486,-0.40731416517721486,0.97304654216677,-1.2927407386207541,0.5399644345330986,-1.1997791225944432,-0.3228660855967065,-0.7343905203104351,0.03853314526431015,-1.376490419134187,0.5658874613269856,-0.6347520955132175
ETV4,-0.15043749960428893,-0.22135594794860575,0.7551195506587861,0.44804435239855345,0.4341135458999082,-0.01319719019574523,-0.4194649455199395,-1.048065913269063,0.20400576056763833,-0.3573727361280647,-0.10196559431859484,-0.09341712939212697,-0.10742142816868083,1.9634369160947933,0.15696737733658403,1.0975935617412715,-0.7803847871678056,-0.25715214320614566,0.06365915793767979,0.32313778457801795,1.1387793331496359,0.22128619599294905,1.587195638592808,-0.28478559969623685,0.015624206640028738,0.03435702545077008,1.2815755562063855,0.5333200398936059,-0.7475159132066679,1.049943409587087,-0.5425332653679689,-0.23571339327846838,-0.36133196480939905,-0.801253857712372,0.6309611516155841,0.028272261334320595,-1.487935282116988,-0.9274765907007724,-1.3187521791192895,-0.09073563165820023,-0.24802952333182723,0.06456139638195285,-0.08685330581228665,-0.6939201299636955,0.14849888961353583,-0.61138911726891,-0.0778924124122441,1.0166103050881126,-0.06647252293714796,-0.2986390006063795,-0.6519564570232796,0.06425664420146895,-0.4961882885054507,-0.5885297643545612,0.023803364867657686,-0.5933742997202525,-1.0324087871713659,0.0404268231221941,-1.0908762248500314,-0.4770086433240262,1.1721399981321343,-0.3882471917019658,0.8999478223755305,0.7552061757190149,1.1104927161846467,0.24007602508785336,-1.4127177595671474,0.677468564702644,0.6996676222982876,-1.1561515909106854,-0.5894039358602442,-0.0339940849119802,0.17789013619684307,1.1536638688606138,-0.03161215347221937,1.618869363787055,1.0611619060571922,-0.45960895367039545,0.7990313321280705
ETV6,0.8734121396925141,0.5515567438853152,-0.19918266746809252,0.25584957245798123,0.5460876304720058,0.6305045721068657,-0.3274495700306149,-1.254503920405843,-0.22775371723763962,0.2797190385630245,0.11059385272331036,1.5197823349345045,-0.183071310652563,1.144666236989787,0.9848681102144892,0.5531256209821969,1.0274822811532984,0.7978998694208541,0.11926057338325115,1.8198883031437438,-0.22181537576558039,1.2678504013820486,0.5750899347892183,-1.1668648890790807,-0.9076176263140819,0.7326801443348417,0.63290949895154,0.7968423234197087,-0.35644689820541037,0.22973153012781974,0.586327229950545,0.27885113564990643,0.8021872919031179,0.6159003838077536,-0.14310804509321304,-0.31425230585436814,0.28390645880674514,1.2074819494730498,-0.020059504121985705,1.9447649501406508,1.3033150831268348,1.3313107242284914,-1.9911588720720952,0.9837517180513403,0.021985732977240796,0.14740697769922456,-0.502760362935491,-0.7311401074293207,-0.12553401658322416,2.703929968343056,0.6646464411124269,-0.028046994865978385,0.01599770072393219,0.736304463478911,0.18715406220322944,-0.5344296271516854,-1.5549967903287087,-0.06173456943479362,0.32368200947785436,0.7951326474479433,0.27667875949832504,0.15167901894879895,0.5545929801577807,-0.6865920897562509,-0.8513315955329226,0.47846649071685415,-1.048977016246475,-0.22068243659304645,-0.4789596342072916,1.255416745750794,1.0119943952521104,-0.9198036351390687,-0.28020113091843,0.5715551464957914,-0.39475790125445,0.1846429068351715,-0.5493917919519244,0.36851261565358906,0.16748432894400767
FOS,-1.8255917017576595,-1.3870046129425933,1.0980549360981675,1.4817877592183746,2.099852067479787,-0.7042267285090208,-1.1671934949133869,0.7467780553828953,1.092804101682008,-2.2588302922703845,-2.1053986687530295,0.78193977480159,1.5920893243943173,1.893016808824067,-1.6031602941981855,1.4130894294107939,-2.39704515056428,-1.8287361244216016,-0.03560466861438234,0.17083686515428376,2.1692042350168204,-0.5517237948819892,1.6635687166708737,-1.6133937868252495,-0.03366656426580899,1.211966163948026,-0.7823340388042357,0.600154102010878,0.4935470061082642,0.9151135790714967,0.6195090206709438,-2.6415162179246483,0.7290987692920374,2.368603226037796,0.44769227761605174,-0.979902830724269,-0.21232977492349275,-1.4612876522555736,0.6444672030667004,0.25241028800922677,-0.5475075379326964,1.4820552805357166,-0.05561702678832862,-2.054868201071492,0.5116277036152604,-1.7818528144147245,-1.55379984398701,2.865920385808346,1.0729177749604573,-1.3286284707963387,-1.6993047893696818,-0.14959652664608594,2.0771632615039963,-2.3518469322647464,-1.1114193791493818,-2.3895354036415095,-0.7884612350446386,1.8184100016387539,-1.1797607209321026,-2.7589728717946786,-0.5998664650519089,-2.6563749594325916,1.83885896033151,1.562429772927338,0.2513953625247283,0.5792988408450347,-1.9201446400003641,-0.0068847566854892545,2.162892154187651,-1.7374514532174898,-0.7421779255643733,0.44297424124339657,0.2168196318154741,0.22002220971802833,0.6351883179715228,1.3288260453859124,0.19498790476006939,0.08593459235727567,0.8240738143373761
FOSL1,0.6553685115940822,0.30184672922768785,1.1973031826773408,1.6222096847511405,1.4068096842533115,0.16207920170916618,1.0208918200338952,0.44745431889985093,-2.1913785721157875,-0.8019908000148629,-0.47210080334511717,0.15700426644726667,1.4328038416393143,2.4734333243379716,-1.0648391030054694,0.11601862461220777,0.18555805488317006,-0.6880663917648863,-0.7814685049653413,0.08832961447776967,0.22090455468562845,-1.6055220402993617,1.1680152624744113,-0.7426452956075347,-1.8269792147705473,-0.44574410343876797,0.7682722842544516,0.05614491454097136,-1.5702483842832784,0.8156044583288552,-0.008431253845801569,-1.8979288653385455,-1.2659559497111057,2.2336300151725075,-0.38366425429014805,-0.04438337775703062,2.1408208019991948,-0.887082330051082,-0.6754384351492931,2.057776698615564,1.5305612958001766,0.5669310221650308,-0.28998261063147024,-0.4416585054446178,0.582241866305821,-0.7047205632515974,-0.5895836081511052,0.8096612504335049,-0.2107402140147275,0.10706678480263151,-0.9515447674747927,1.1208068970508978,1.5215521022730374,0.26115078903566846,-0.467958849512231,-1.8097138113624858,1.2950608124769807,-0.15554440753411977,-0.15812879296987759,-0.2407576990497529,-0.2759246179810228,-0.4087971335258113,0.8858631048696862,-0.029788381652553767,0.28839873824953194,0.5346267029252262,-1.2181345051025763,-0.8897493304801903,1.8522034190766594,-2.012567909830468,-0.31718034375208043,-0.8641145421671615,-0.5877162833154319,0.3283732636171807,1.0817125180092764,1.604171419723763,-0.4618109495121575,1.280075958806973,0.6925742515585863
FOSL2,0.539328347552823,0.7465132399055245,-0.12021144859604034,0.6517464405179654,0.26958120673785163,1.2046478705043497,0.6560878090888942,0.19238439992055759,-0.03130886812002368,0.14361559203871893,0.2032282520359719,0.9546769531331541,-0.12387895534878801,0.019390137815460163,0.2794646564668969,-0.44742525944512274,-0.0329086887883228,-0.1465057001239064,-0.08074139139748343,1.638539546647929,0.1222890818711531,-0.10615013370934386,0.4645550647139491,0.5317066131280573,0.4770777821920246,0.5364580530241538,1.8797700559562345,0.18734465091623279,0.30824956000348563,0.5952668882764222,0.8105386899515319,-0.29923324488504544,0.7822750938699735,1.0013153004302955,0.7339965028027046,1.8450901082742461,1.0368678936515174,1.2997800494625082,0.5722492545483676,0.835670854536372,1.6316591955405428,-0.3449878817366064,-0.4767349061769241,0.3974110970197566,-0.40256244077970565,0.23452770709962664,0.32978653121287477,0.24585836273157008,0.7026731364225378,1.3561549413702834,0.33663097460715574,0.3843267755801938,0.10377340909729481,1.2061776226254748,0.27100724365481094,0.10344419390868653,0.4922036946643666,0.1146437465559077,-0.008814706458399543,0.5640395882748471,-0.5298385173041884,0.4638924249653335,0.16724565966956034,-0.030301894623617483,0.07386448755200013,-0.4620818710237274,-0.0929746971127237,-0.590194669755273,0.0422808867936193,0.32054639009869,0.2507624961335851,-0.011430356924991449,-0.18481945994147084,-0.3370258618726618,0.12434340478298367,0.0955794701913876,0.14949398564774918,0.6291730916723753,0.4775208476671391
FOXA1,0.7205289928443952,1.1389516784299512,-0.03592518377872961,1.176988038759463,0.001320489827449221,2.0936297053105504,1.0752151203813192,-0.7170641919060983,-0.10242497544141724,1.4981318579507226,2.045353885777893,1.9522591239627214,-0.08592444678081015,1.0663027206562676,1.8969612078653735,-0.2818266438395421,1.6662874034718234,1.805898452843579,-0.5461023040680206,0.6510519106235239,0.4071648109409237,-0.28306915980018055,1.378073962099642,1.976028690900423,-1.1379368766155467,0.5762815388297395,0.09394749408370522,1.38446083939359,0.07622631966661358,0.6958415337707562,0.5113092707767475,1.1162443411741942,0.05549660793948552,-0.040024994982151625,0.24790252013800995,1.3303699316647266,-0.10378132905952879,0.1626649771735532,0.25557606560581275,2.016794321324709,1.7131110303240678,0.00577060575724684,-0.9886564246793395,2.155927520122288,0.3090361587999114,2.027447910604728,-0.22924171801643478,0.7967427507596495,1.029397563897503,2.2691671796546493,0.823356355298235,1.2373437721969043,0.08682337938144077,1.9876054293286443,1.0505527975650555,0.19184371718190937,2.120944248066678,-0.17743063613403595,0.11049368885032762,1.1441911937103244,-0.7497678937323423,0.19507539364794718,1.5190337372477638,-0.18056129691676504,0.4575548928767119,-0.5645489893370735,-0.23599675317204424,-1.240216172040517,0.6524693692088676,0.5847700674004132,-0.10540981931800983,0.07155371557528796,-0.6691108643489273,-0.10997934832550256,1.634060723895685,0.22930420472320598,0.5593540287574664,0.9782406350716474,-0.03611144322852851
FOXA2,1.1104458124698595,0.9933142603572577,0.3623044879560026,0.64133320309006,0.21542158298091968,1.9626503910500905,1.119415892190345,-0.775697887831177,-1.178343035772108,1.383194015078195,1.7851921724113051,1.3990082896735552,0.11250998138698168,0.8157635967428598,1.5893163069923937,0.2937466262631893,1.7353294122818306,1.5231980815157604,-0.8107795325899053,0.07974093657883098,0.4309942629880191,-0.838097106008263,0.6749154678129189,0.4214360146789583,-1.6830712751471564,-0.5238358017571395,-0.02822016807158229,1.1159911443315274,-0.9064313684817695,1.4041581180733516,-0.28834927438282065,0.6947949228651586,-0.6965433213445175,-0.6932294061128981,-0.8801420106999983,0.7116903859777876,-0.21693524974712758,0.09425665191918453,-0.518916287700985,1.1129832635522998,1.5208504751618848,-0.40559288502532637,-0.5357541952591333,1.4303974608673902,0.14891906444976669,1.3658398893163435,-0.43678825990981196,1.0381850157231527,0.8867729373923657,1.5770254722382377,0.31801384445105907,1.3747504077935386,0.33429773702281623,1.0920501836474679,0.06292080776347293,0.413303842476067,1.8237500288440085,0.045964284267315705,0.678506663746701,1.4983374541185783,-0.21505117010336094,0.19484711685531525,0.9458028502591205,0.08017777674999554,0.6490276170655851,-0.18834917236499857,0.00515653249448279,-0.7423049654948933,0.04210253973034725,-0.1611877386831857,0.1986447261952227,-0.17714234213451707,-0.8646463369417597,0.7091981291467386,1.041966475898089,0.7601341173619529,0.34658461576053,0.7119149503607842,0.7141389716479404
