statistic,source,condition,score,p_value,q-value,feature
viper,RELB,ICC16,0.7637583177039898,0.4450112805766194,0.87623414468744,RELB--ICC16
viper,OTX2,HUCCT1,-0.7634492602647779,0.44519551157928483,0.87623414468744,OTX2--HUCCT1
viper,PCGF2,ICC4,0.7637228175330087,0.4450324402322616,0.87623414468744,PCGF2--ICC4
viper,CEBPZ,ICC12,-0.7635822206917883,0.445116247738333,0.87623414468744,CEBPZ--ICC12
viper,NFIA,YSCCC,-0.7635849916991616,0.445114595898673,0.87623414468744,NFIA--YSCCC
viper,TBP,ICC10-6,-0.7634518348718798,0.44519397666088684,0.87623414468744,TBP--ICC10-6
viper,WT1,CCLP1,-0.7634720100997583,0.44518194878311645,0.87623414468744,WT1--CCLP1
viper,SOX10,SNU869,0.7615629937729609,0.44632086851628466,0.8762930659574019,SOX10--SNU869
viper,SOX9,SNU449,0.7613445779814616,0.44645128111479426,0.8762930659574019,SOX9--SNU449
viper,ZNF318,ICC18,0.7624793617336942,0.4457739562040441,0.8762930659574019,ZNF318--ICC18
viper,TP53,ICC13-7,-0.7616590217749005,0.44626353858665735,0.8762930659574019,TP53--ICC13-7
viper,RARG,ICC19,-0.7621294393491014,0.445982753940926,0.8762930659574019,RARG--ICC19
viper,YBX1,SG231,-0.7618703733085934,0.44613737382272234,0.8762930659574019,YBX1--SG231
viper,MYB,SNU245,-0.7623171463188938,0.4458707427765571,0.8762930659574019,MYB--SNU245
viper,NFIA,SSP25,-0.7615629937729609,0.44632086851628466,0.8762930659574019,NFIA--SSP25
viper,ZNF83,ICC17,-0.7613579640842488,0.44644328786162707,0.8762930659574019,ZNF83--ICC17
viper,POU2F2,ECC4,0.7615629937729609,0.44632086851628466,0.8762930659574019,POU2F2--ECC4
viper,TFAP2C,SNU878,0.7615192230984247,0.446347001552764,0.8762930659574019,TFAP2C--SNU878
viper,CEBPD,ECC4,-0.7618602589318446,0.4461434110637227,0.8762930659574019,CEBPD--ECC4
viper,ARID3A,ICC8,0.7615629937729609,0.44632086851628466,0.8762930659574019,ARID3A--ICC8
viper,SOX9,HUH1,-0.7623415679517899,0.44585617073171274,0.8762930659574019,SOX9--HUH1
viper,MNT,HUH1,-0.7615629937729609,0.44632086851628466,0.8762930659574019,MNT--HUH1
viper,TFCP2,SNU1079,0.7628228517204065,0.4455690508365712,0.8762930659574019,TFCP2--SNU1079
viper,SNAI2,SNU308,-0.7626378693065242,0.44567939349557145,0.8762930659574019,SNAI2--SNU308
viper,NFIA,HUH28,-0.7615629937729609,0.44632086851628466,0.8762930659574019,NFIA--HUH28
viper,ZNF584,ICC7,0.7627384960144769,0.4456193673801693,0.8762930659574019,ZNF584--ICC7
viper,SOX13,TGBC1TKB,0.7615629937729609,0.44632086851628466,0.8762930659574019,SOX13--TGBC1TKB
viper,TBP,SNU182,0.7615088760580427,0.446353179322665,0.8762930659574019,TBP--SNU182
viper,MECP2,ICC9,-0.7616923739633009,0.44624362789010746,0.8762930659574019,MECP2--ICC9
viper,ETV6,SNU478,-0.7622033109237529,0.44593867033509815,0.8762930659574019,ETV6--SNU478
viper,NFKB2,HUH7,0.762444845748006,0.4457945493229752,0.8762930659574019,NFKB2--HUH7
viper,POU3F2,RBE,0.76235138275663,0.44585031445213996,0.8762930659574019,POU3F2--RBE
viper,ARNT,ICC13-7,-0.7613416986737732,0.44645300044850716,0.8762930659574019,ARNT--ICC13-7
viper,TCF4,CCSW1,0.7628668987935328,0.445542778897837,0.8762930659574019,TCF4--CCSW1
viper,ZZZ3,GB3,0.7624383922432342,0.4457983997089439,0.8762930659574019,ZZZ3--GB3
viper,SOX6,ECC3,-0.7616330700738642,0.4462790316663952,0.8762930659574019,SOX6--ECC3
viper,SOX13,ICC10-6,-0.7615629937729609,0.44632086851628466,0.8762930659574019,SOX13--ICC10-6
viper,MYC,GB2,-0.7613034257751541,0.44647585487146063,0.8762930659574019,MYC--GB2
viper,HIF1A,ICC10-6,0.7612042426345683,0.44653508456482294,0.8763301456342167,HIF1A--ICC10-6
viper,FOXA1,ICC10,-0.7606277073341186,0.44687946558155756,0.8769267807568727,FOXA1--ICC10
viper,POU5F1,SNU387,0.7604596409671565,0.4469798848644552,0.8770446169328298,POU5F1--SNU387
viper,PPARG,HUH7,-0.7601859609785763,0.4471434355203177,0.8770581624235416,PPARG--HUH7
viper,SPIB,ICC4,-0.7599630733460163,0.44727665790075066,0.8770581624235416,SPIB--ICC4
viper,NR1H3,SNU761,0.7600572178899438,0.4472203839220055,0.8770581624235416,NR1H3--SNU761
viper,POU3F2,AOVC1,-0.7602131630020632,0.4471271781181389,0.8770581624235416,POU3F2--AOVC1
viper,GATA6,ICC25,-0.759772644145506,0.4473904973982825,0.8770581624235416,GATA6--ICC25
viper,IRF7,SG231,-0.7598121530906747,0.44736687740540876,0.8770581624235416,IRF7--SG231
viper,ARNT,JHH6,0.7599440835864408,0.4472880093314728,0.8770581624235416,ARNT--JHH6
viper,FOXA1,LI7,0.7601636406450556,0.4471567756113375,0.8770581624235416,FOXA1--LI7
viper,DUX4,KKU100,0.7598878577307121,0.44732162019128746,0.8770581624235416,DUX4--KKU100
viper,SOX11,TFK1,-0.7602057351357914,0.44713161737986273,0.8770581624235416,SOX11--TFK1
viper,TCF12,ECC3,-0.7580676870872654,0.448410462703007,0.877068484894263,TCF12--ECC3
viper,SRF,CCSW1,-0.7568830181843229,0.4491199501298089,0.877068484894263,SRF--CCSW1
viper,ATF4,JHH5,-0.7569851686071951,0.44905874809134044,0.877068484894263,ATF4--JHH5
viper,PRDM14,KMCH1,0.7595939171015386,0.4474973562746345,0.877068484894263,PRDM14--KMCH1
viper,CEBPZ,SNU878,-0.7578704723526329,0.4485285286383342,0.877068484894263,CEBPZ--SNU878
viper,PAX6,JHH2,0.7587749233807536,0.4479872088897795,0.877068484894263,PAX6--JHH2
viper,RARG,ICC21,-0.758060409449714,0.44841481927014726,0.877068484894263,RARG--ICC21
viper,E2F2,GB3,-0.7575283067166113,0.44873341375150777,0.877068484894263,E2F2--GB3
viper,HMGA1,HKGZCC,-0.7584565460736057,0.44817771740806667,0.877068484894263,HMGA1--HKGZCC
viper,POU4F2,RBE,0.7585964778046004,0.4480939803121459,0.877068484894263,POU4F2--RBE
viper,ESR1,LI7,-0.7588861298683921,0.4479206767267541,0.877068484894263,ESR1--LI7
viper,STAT3,SNU878,0.7567463087322768,0.449201865145465,0.877068484894263,STAT3--SNU878
viper,SATB1,JHH7,0.7584657986114633,0.448172180286188,0.877068484894263,SATB1--JHH7
viper,FOXA1,SNU1196,0.7580586869080904,0.44841585042809956,0.877068484894263,FOXA1--SNU1196
viper,E2F1,SNU478,0.7591112161975565,0.44778603018073004,0.877068484894263,E2F1--SNU478
viper,GATA2,SNU449,0.7575283067166113,0.44873341375150777,0.877068484894263,GATA2--SNU449
viper,MYNN,JHH4,0.7576387451093733,0.4486672786209435,0.877068484894263,MYNN--JHH4
viper,TP53,HLF,-0.7593613912573808,0.44763640256046955,0.877068484894263,TP53--HLF
viper,RBPJ,ICC21,-0.7571397110064048,0.4489661651074691,0.877068484894263,RBPJ--ICC21
viper,FOXO1,HUH7,-0.7572954638381457,0.4488728679399634,0.877068484894263,FOXO1--HUH7
viper,CEBPZ,KMCH1,-0.7592956175808949,0.4476757384949061,0.877068484894263,CEBPZ--KMCH1
viper,HIC1,RBE,-0.7575283067166113,0.44873341375150777,0.877068484894263,HIC1--RBE
viper,TEAD2,ICC13-7,0.7567286018634914,0.44921247555435967,0.877068484894263,TEAD2--ICC13-7
viper,EPAS1,ICC10-8,0.7575283067166113,0.44873341375150777,0.877068484894263,EPAS1--ICC10-8
viper,BRF2,SNU245,0.7569467685213493,0.44908175442613163,0.877068484894263,BRF2--SNU245
viper,ZNF274,LI7,0.7595441046950252,0.44752714113389636,0.877068484894263,ZNF274--LI7
viper,GATA6,HKGZCC,0.7572682604136995,0.44888916221142744,0.877068484894263,GATA6--HKGZCC
viper,SMAD3,HUH1,0.7584740031911043,0.4481672703406817,0.877068484894263,SMAD3--HUH1
viper,ERG,KMCH1,-0.7575283067166113,0.44873341375150777,0.877068484894263,ERG--KMCH1
viper,TEAD2,GB2,0.7571113792708295,0.4489831372220173,0.877068484894263,TEAD2--GB2
viper,FOXM1,ICC11,-0.7584161121927003,0.4482019152604425,0.877068484894263,FOXM1--ICC11
viper,MYC,TKKK,0.7571638691977424,0.44895169344045094,0.877068484894263,MYC--TKKK
viper,ZNF92,ICC24,-0.7572424717678513,0.44890460937060245,0.877068484894263,ZNF92--ICC24
viper,ZNF766,JHH7,-0.7575007919840678,0.4487498915856294,0.877068484894263,ZNF766--JHH7
viper,MNT,KKU100,-0.7575283067166113,0.44873341375150777,0.877068484894263,MNT--KKU100
viper,NFIC,SNU245,-0.7568935445085495,0.4491136432069219,0.877068484894263,NFIC--SNU245
viper,FOXA2,HUCCT1,0.7568479281762784,0.44914097492351424,0.877068484894263,FOXA2--HUCCT1
viper,PA2G4,SNU449,0.7575283067166113,0.44873341375150777,0.877068484894263,PA2G4--SNU449
viper,E2F3,GB3,-0.7575283067166113,0.44873341375150777,0.877068484894263,E2F3--GB3
viper,ZNF92,CCSW1,0.759634970653491,0.44747280953708746,0.877068484894263,ZNF92--CCSW1
viper,PITX2,ICC5,0.7585498345598538,0.44812189129160274,0.877068484894263,PITX2--ICC5
viper,ERG,HUH7,-0.7575283067166113,0.44873341375150777,0.877068484894263,ERG--HUH7
viper,MYC,ECC3,0.7569635744487638,0.44907168554362525,0.877068484894263,MYC--ECC3
viper,EOMES,CCLP1,-0.7576913656564047,0.4486357691819772,0.877068484894263,EOMES--CCLP1
viper,FOXP1,SNU478,0.7584699656062794,0.44816968658758366,0.877068484894263,FOXP1--SNU478
viper,ZNF318,SSP25,0.7563877280641387,0.44941676356922355,0.8773884964541141,ZNF318--SSP25
viper,SRF,ICC25,-0.7562017539458462,0.4495282413498521,0.8774820551591972,SRF--ICC25
viper,SIX2,ICC24,-0.7561730191284146,0.4495454671540559,0.8774820551591972,SIX2--ICC24
viper,ETV6,KKU100,-0.7560439766496665,0.44962282950648563,0.8775542153470847,ETV6--KKU100
viper,MEF2B,TKKK,-0.753505913720022,0.4511459589867311,0.8778455852204867,MEF2B--TKKK
viper,MYOD1,JHH5,-0.7545112818447022,0.4505422735917146,0.8778455852204867,MYOD1--JHH5
viper,PROX1,ICC19,0.753505913720022,0.4511459589867311,0.8778455852204867,PROX1--ICC19
viper,PRDM1,SNU886,-0.7542941488780028,0.450672614948924,0.8778455852204867,PRDM1--SNU886
viper,ELF5,ICC26,0.753505913720022,0.4511459589867311,0.8778455852204867,ELF5--ICC26
viper,ZHX1,AOVC1,-0.7552035723491596,0.4501268455382427,0.8778455852204867,ZHX1--AOVC1
viper,GLI1,SNU398,0.7545095379133155,0.4505433203600584,0.8778455852204867,GLI1--SNU398
viper,ZHX1,TKKK,0.7549459768733414,0.4502813974625907,0.8778455852204867,ZHX1--TKKK
viper,NFYA,ICC19,0.753505913720022,0.4511459589867311,0.8778455852204867,NFYA--ICC19
viper,ZBTB16,ICC7,-0.7553401260317831,0.45004492836285737,0.8778455852204867,ZBTB16--ICC7
viper,POU4F2,ICC8,-0.7536592645192997,0.45105384807711457,0.8778455852204867,POU4F2--ICC8
viper,NME2,HEP3B217,0.7542118310021837,0.4507220346003909,0.8778455852204867,NME2--HEP3B217
viper,BCL6,ICC24,-0.753505913720022,0.4511459589867311,0.8778455852204867,BCL6--ICC24
viper,IRF4,PLCPRF5,-0.7541458003770014,0.45076167839598824,0.8778455852204867,IRF4--PLCPRF5
viper,NFIA,AOVC1,-0.753505913720022,0.4511459589867311,0.8778455852204867,NFIA--AOVC1
viper,ERG,SNU886,-0.753505913720022,0.4511459589867311,0.8778455852204867,ERG--SNU886
viper,NR1I2,ICC5,-0.754085081290294,0.45079813496602605,0.8778455852204867,NR1I2--ICC5
viper,RARG,HUH7,0.7550850347235181,0.45019796191281214,0.8778455852204867,RARG--HUH7
viper,FOXP1,GB2,0.754480818736301,0.4505605588082408,0.8778455852204867,FOXP1--GB2
viper,SMAD3,YSCCC,-0.7536791613579719,0.4510418977235552,0.8778455852204867,SMAD3--YSCCC
viper,NFKB1,EGI1,-0.7548136263980336,0.450360816682995,0.8778455852204867,NFKB1--EGI1
viper,ARNT,ICC4,0.7541055882568349,0.450785822116179,0.8778455852204867,ARNT--ICC4
viper,TFAP2A,ICC7,0.7556618274034511,0.4498519763575838,0.8778455852204867,TFAP2A--ICC7
viper,TCF7,ICC2,-0.7535510368895374,0.45111885442842686,0.8778455852204867,TCF7--ICC2
viper,AR,ICC10-6,0.7555254847587999,0.44993374705226474,0.8778455852204867,AR--ICC10-6
viper,HOXA10,KKU055,-0.7550761015846967,0.4502033215867462,0.8778455852204867,HOXA10--KKU055
viper,RXRA,JHH4,0.753505913720022,0.4511459589867311,0.8778455852204867,RXRA--JHH4
viper,NR5A2,GB2,-0.7555155822205807,0.4499396863691195,0.8778455852204867,NR5A2--GB2
viper,SATB1,G415,-0.7540293486036647,0.4508315991025535,0.8778455852204867,SATB1--G415
viper,STAT5A,ICC24,-0.753505913720022,0.4511459589867311,0.8778455852204867,STAT5A--ICC24
viper,KLF2,SNU387,-0.7535786510694034,0.4511022676140621,0.8778455852204867,KLF2--SNU387
viper,STAT4,ICC24,0.753505913720022,0.4511459589867311,0.8778455852204867,STAT4--ICC24
viper,IRF1,ICC5,-0.753505913720022,0.4511459589867311,0.8778455852204867,IRF1--ICC5
viper,BCL11A,HUH6,-0.7551221007742466,0.45017572353727564,0.8778455852204867,BCL11A--HUH6
viper,GTF2B,ICC7,0.7533847078415972,0.45121876942321576,0.8779086302811537,GTF2B--ICC7
viper,TFAP2C,YSCCC,0.7526531280604101,0.4516583830288171,0.8779776638601513,TFAP2C--YSCCC
viper,ASCL1,YSCCC,-0.7527205345497852,0.45161786766688844,0.8779776638601513,ASCL1--YSCCC
viper,SMAD3,ICC10-8,-0.753068349249319,0.45140884274461,0.8779776638601513,SMAD3--ICC10-8
viper,SP1,SNU387,0.7531614398641171,0.45135290770578296,0.8779776638601513,SP1--SNU387
viper,MYB,SSP25,0.7530290922167677,0.45143243215881773,0.8779776638601513,MYB--SSP25
viper,ETV4,ICC9,-0.7530336231229822,0.451429709517447,0.8779776638601513,ETV4--ICC9
viper,BHLHE22,SNU398,0.7528583229976111,0.4515350549026367,0.8779776638601513,BHLHE22--SNU398
viper,OTX2,SNU245,-0.7526871244738668,0.45163794887882763,0.8779776638601513,OTX2--SNU245
viper,CREB1,JHH7,-0.7528351589960013,0.45154897618756196,0.8779776638601513,CREB1--JHH7
viper,MAFK,GB2,0.7528583229976111,0.4515350549026367,0.8779776638601513,MAFK--GB2
viper,ELF3,CCLP1,-0.752445431566248,0.45178323406157816,0.8780632277677389,ELF3--CCLP1
viper,MAFF,TKKK,-0.7524998994602865,0.45175049029799513,0.8780632277677389,MAFF--TKKK
viper,MYBL2,OZ,0.7523712194138173,0.45182784938699755,0.878071386343369,MYBL2--OZ
viper,SOX9,ICC18,-0.7522758935341816,0.45188516164994313,0.8781042161757616,SOX9--ICC18
viper,SNAI2,G415,-0.7521813527373651,0.45194200596124523,0.8781361308924114,SNAI2--G415
viper,ATF4,KKU055,-0.751978882294233,0.4520637584631265,0.878294147076679,ATF4--KKU055
viper,MEF2B,ICC6,-0.7514992838568887,0.4523522316043424,0.8783381541661955,MEF2B--ICC6
viper,MYBL2,KMCH1,-0.7516815998895843,0.45224255827927234,0.8783381541661955,MYBL2--KMCH1
viper,JUNB,ECC3,0.7515627453372359,0.4523140542574104,0.8783381541661955,JUNB--ECC3
viper,USF1,G415,0.7515728075755101,0.45230800115328856,0.8783381541661955,USF1--G415
viper,STAT3,ICC17,0.7513363175368394,0.4524502777111113,0.8783381541661955,STAT3--ICC17
viper,TP53,JHH6,0.7515322850602951,0.45233237841457385,0.8783381541661955,TP53--JHH6
viper,ZC3H8,CCLP1,0.7513946206869501,0.4524151991644325,0.8783381541661955,ZC3H8--CCLP1
viper,TFCP2,ICC25,-0.7517135965328346,0.4522233120529439,0.8783381541661955,TFCP2--ICC25
viper,ZNF165,KKU100,-0.7514250703207508,0.45239687951474483,0.8783381541661955,ZNF165--KKU100
viper,ETV4,ICC19,-0.751221442265538,0.45251939781391426,0.8783938453812802,ETV4--ICC19
viper,SMAD1,JHH4,0.750992114340928,0.45265740157163287,0.8785832260469689,SMAD1--JHH4
viper,SPI1,SNU1079,0.7508939530564861,0.45271647982023755,0.8785899665179585,SPI1--SNU1079
viper,ZEB1,ICC14,0.7506503987680266,0.452863081476092,0.8785899665179585,ZEB1--ICC14
viper,CBX2,LI7,-0.7507369029181614,0.4528110093103224,0.8785899665179585,CBX2--LI7
viper,POU4F2,ICC18,-0.7507010540107932,0.4528325885611619,0.8785899665179585,POU4F2--ICC18
viper,ZNF318,ICC21,0.7506835762565405,0.4528431095064344,0.8785899665179585,ZNF318--ICC21
viper,SATB1,SNU245,0.7496239915927128,0.4534811970955111,0.8786053057710168,SATB1--SNU245
viper,ARNT,SSP25,0.7503655688810701,0.4530345619907806,0.8786053057710168,ARNT--SSP25
viper,SOX13,HUCCT1,0.749495675400657,0.4535585042219541,0.8786053057710168,SOX13--HUCCT1
viper,PAX3,KKU055,-0.749495675400657,0.4535585042219541,0.8786053057710168,PAX3--KKU055
viper,MAFG,CCLP1,0.7496015643347647,0.4534947083915698,0.8786053057710168,MAFG--CCLP1
viper,ETV1,ICC10-6,-0.7495507532358896,0.453525320365916,0.8786053057710168,ETV1--ICC10-6
viper,NFE2L1,ICC2,0.749495675400657,0.4535585042219541,0.8786053057710168,NFE2L1--ICC2
viper,TWIST2,JHH7,-0.7499282250142018,0.4532979341870682,0.8786053057710168,TWIST2--JHH7
viper,TAL1,ICC25,-0.749495675400657,0.4535585042219541,0.8786053057710168,TAL1--ICC25
viper,ESR1,ICC6,-0.7495827152207553,0.453506064211367,0.8786053057710168,ESR1--ICC6
viper,ZNF207,OZ,-0.7497308607446269,0.45341681692126967,0.8786053057710168,ZNF207--OZ
viper,RELB,ICC6,0.7495580312115523,0.45352093555936335,0.8786053057710168,RELB--ICC6
viper,NFKB2,ICC7,-0.7497459288872189,0.4534077399772883,0.8786053057710168,NFKB2--ICC7
viper,YY1,KKU055,0.749495675400657,0.4535585042219541,0.8786053057710168,YY1--KKU055
viper,SP1,SNU761,0.7501952119259695,0.45313714212457845,0.8786053057710168,SP1--SNU761
viper,IRF7,OZ,-0.7505083771793425,0.4529485803339267,0.8786053057710168,IRF7--OZ
viper,MBD4,ICC18,0.7496321521404326,0.4534762808318992,0.8786053057710168,MBD4--ICC18
viper,TWIST2,JHH4,0.7491288720644081,0.4537795345756237,0.8789550988458831,TWIST2--JHH4
viper,ZNF584,SNU761,0.748879646287566,0.4539297490611132,0.879040136515076,ZNF584--SNU761
viper,IRF3,SNU886,-0.7488546382818616,0.453944823547187,0.879040136515076,IRF3--SNU886
viper,ZZZ3,RBE,0.7488717989344077,0.4539344793085866,0.879040136515076,ZZZ3--RBE
viper,EGR2,SNU878,-0.7486335622981467,0.45407809742502053,0.8791414906477649,EGR2--SNU878
viper,ESR1,ICC17,-0.7486956655653795,0.45404065674197397,0.8791414906477649,ESR1--ICC17
viper,CBX2,TFK1,-0.7485613810598645,0.4541216160807935,0.8791473988019283,CBX2--TFK1
viper,YBX1,JHH4,0.748173484654284,0.45435552224923254,0.8795218498498242,YBX1--JHH4
viper,ETV4,YSCCC,0.7473387082816074,0.4548591326307058,0.87962610381065,ETV4--YSCCC
viper,RARA,CCSW1,0.7472857206566969,0.4548911100263923,0.87962610381065,RARA--CCSW1
viper,E2F1,LI7,-0.7460254669773351,0.45565203110323965,0.87962610381065,E2F1--LI7
viper,NR0B1,ICC10,0.7454974544164831,0.45597104945717737,0.87962610381065,NR0B1--ICC10
viper,POU4F2,KMCH1,-0.7452747544002915,0.45610563958515077,0.87962610381065,POU4F2--KMCH1
viper,CBX2,SNU1196,0.7478281287576964,0.4545638331150916,0.87962610381065,CBX2--SNU1196
viper,CEBPG,KKU213,0.7456511077349542,0.4558782011525322,0.87962610381065,CEBPG--KKU213
viper,ATF2,KKU055,-0.746383989349654,0.45543548814260265,0.87962610381065,ATF2--KKU055
viper,WT1,HUH1,0.7455764971885372,0.4559232848427953,0.87962610381065,WT1--HUH1
viper,PA2G4,SNU761,0.7454974544164831,0.45597104945717737,0.87962610381065,PA2G4--SNU761
viper,ERG,SNU308,0.7454974544164831,0.45597104945717737,0.87962610381065,ERG--SNU308
viper,DDIT3,JHH5,0.7469520696514624,0.45509249349121667,0.87962610381065,DDIT3--JHH5
viper,SOX6,KKU213,-0.7452676687917882,0.4561099221830597,0.87962610381065,SOX6--KKU213
viper,PPARG,SNU1196,-0.7462497984321159,0.45551653096914263,0.87962610381065,PPARG--SNU1196
viper,REST,ICC7,-0.7454974544164831,0.45597104945717737,0.87962610381065,REST--ICC7
viper,REST,SNU869,0.7454974544164831,0.45597104945717737,0.87962610381065,REST--SNU869
viper,NR1H3,ICC17,0.7476269483572798,0.4546852053846806,0.87962610381065,NR1H3--ICC17
viper,ZBTB7A,ICC14,0.7452892400111265,0.45609688443758883,0.87962610381065,ZBTB7A--ICC14
viper,RARG,TKKK,0.7468256886297095,0.4551687870468825,0.87962610381065,RARG--TKKK
viper,NR1H3,GB3,-0.7457518592936806,0.4558173256420052,0.87962610381065,NR1H3--GB3
viper,LEF1,OZ,-0.7454710209408444,0.45598702352260784,0.87962610381065,LEF1--OZ
viper,CREM,SNU182,0.7454974544164831,0.45597104945717737,0.87962610381065,CREM--SNU182
viper,JUNB,SG231,-0.7468787774033351,0.45513673759745277,0.87962610381065,JUNB--SG231
viper,MEIS1,OCUG1,-0.7478942920810453,0.4545239207278179,0.87962610381065,MEIS1--OCUG1
viper,HOXA10,TKKK,-0.7477350713244382,0.45461997245713676,0.87962610381065,HOXA10--TKKK
viper,CREM,ICC11,-0.7454974544164831,0.45597104945717737,0.87962610381065,CREM--ICC11
viper,MAFB,ICC10-8,0.7457972856251022,0.4557898799088565,0.87962610381065,MAFB--ICC10-8
viper,POU4F2,ECC3,-0.7458345758979981,0.4557673505238277,0.87962610381065,POU4F2--ECC3
viper,AHR,HEP3B217,0.7461960951804669,0.4555489666103654,0.87962610381065,AHR--HEP3B217
viper,GATA2,SNU761,0.7454974544164831,0.45597104945717737,0.87962610381065,GATA2--SNU761
viper,ZNF644,TGBC52TKB,-0.7469676775768542,0.45508307181566837,0.87962610381065,ZNF644--TGBC52TKB
viper,GLI1,CCSW1,-0.7469794448298976,0.4550759686226452,0.87962610381065,GLI1--CCSW1
viper,ZNF207,SNU878,0.7472532771602842,0.45491068991209593,0.87962610381065,ZNF207--SNU878
viper,GATA6,SNU761,-0.7458696421536122,0.4557461653783175,0.87962610381065,GATA6--SNU761
viper,ATF1,ICC18,0.7477286188420149,0.45462386523154885,0.87962610381065,ATF1--ICC18
viper,ZNF584,JHH4,0.746826322999842,0.4551684040730382,0.87962610381065,ZNF584--JHH4
viper,ZNF584,HUCCT1,0.7456741022032957,0.4558643071681635,0.87962610381065,ZNF584--HUCCT1
viper,GATA1,SNU478,0.7454974544164831,0.45597104945717737,0.87962610381065,GATA1--SNU478
viper,FOXP1,ICC26,-0.7453753734967173,0.4560448270470392,0.87962610381065,FOXP1--ICC26
viper,NFE2,ICC18,0.7468621247967699,0.45514679056296303,0.87962610381065,NFE2--ICC18
viper,ZNF197,SG231,-0.7478737557583846,0.454536308855217,0.87962610381065,ZNF197--SG231
viper,ZNF197,KKU213,0.7461403997769631,0.4555826068427033,0.87962610381065,ZNF197--KKU213
viper,ZNF766,SNU878,-0.7451300241714504,0.45619312016859764,0.8796493745375542,ZNF766--SNU878
viper,NR1I2,SNU1079,-0.7451137308717464,0.4562029690639642,0.8796493745375542,NR1I2--SNU1079
viper,MBD4,JHH6,-0.7449067874613203,0.45632807162381955,0.8796573275506279,MBD4--JHH6
viper,JUN,ICC4,0.7449096004302246,0.4563263709832021,0.8796573275506279,JUN--ICC4
viper,TEAD2,TGBC1TKB,-0.7449059708634043,0.45632856531625204,0.8796573275506279,TEAD2--TGBC1TKB
viper,TERF1,JHH2,-0.7446852059290446,0.45646204468200136,0.87969028840004,TERF1--JHH2
viper,CEBPA,ICC18,0.7446767790188493,0.4564671402132866,0.87969028840004,CEBPA--ICC18
viper,TEAD4,ICC14,0.7446806540936001,0.4564647970533818,0.87969028840004,TEAD4--ICC14
viper,GLI2,PLCPRF5,0.7446093844331695,0.4565078930997738,0.8796907909874565,GLI2--PLCPRF5
viper,ATF3,SNU886,0.7443424814361337,0.4566693069756446,0.879923786611608,ATF3--SNU886
viper,MAFB,JHH5,-0.7441788583324945,0.45676827653375124,0.8800364320411267,MAFB--JHH5
viper,SOX9,ICC7,0.7439928001398032,0.45688083089035764,0.8800971848814523,SOX9--ICC7
viper,EGR1,PLCPRF5,0.7439941192528066,0.45688003284906925,0.8800971848814523,EGR1--PLCPRF5
viper,MECP2,HLF,0.7436768966634463,0.45707196975750686,0.8801723845470641,MECP2--HLF
viper,ZNF83,ICC26,-0.7434822091044941,0.45718978873796845,0.8801723845470641,ZNF83--ICC26
viper,ATF1,ICC2,-0.7435948091470922,0.45712164454234855,0.8801723845470641,ATF1--ICC2
viper,ASCL1,ICC10-6,-0.7438549004344238,0.4569642622244883,0.8801723845470641,ASCL1--ICC10-6
viper,RARB,SNU761,-0.7434596055974998,0.4572034687969445,0.8801723845470641,RARB--SNU761
viper,MYB,SNU423,0.7436904209082595,0.4570637859300782,0.8801723845470641,MYB--SNU423
viper,ZNF750,ECC3,-0.7434652058102936,0.45720007942353635,0.8801723845470641,ZNF750--ECC3
viper,ZEB2,SG231,0.7433498837605804,0.45726987774104616,0.8802222305444115,ZEB2--SG231
viper,BCL11A,SNU387,0.743105754420843,0.45741765601721557,0.8803705010253026,BCL11A--SNU387
viper,ZHX1,HEP3B217,0.7430548597373464,0.4574484673615298,0.8803705010253026,ZHX1--HEP3B217
viper,HHEX,ICC13-7,-0.7430218143547248,0.4574684734671871,0.8803705010253026,HHEX--ICC13-7
viper,MYOD1,GB2,-0.7428659713119319,0.45756282949879346,0.8804740895359865,MYOD1--GB2
viper,TERF2,LI7,-0.7427348798210245,0.45764220802605987,0.8805488414990835,TERF2--LI7
viper,ZNF584,SNU475,0.7425591930416972,0.4577486020152844,0.8805975718393741,ZNF584--SNU475
viper,ETV1,YSCCC,-0.7426051553045399,0.4577207664315841,0.8805975718393741,ETV1--YSCCC
viper,USF1,ICC10-8,-0.7424756447724754,0.45779920280220104,0.8806169365041454,USF1--ICC10-8
viper,RBPJ,SG231,-0.7423811794811236,0.4578564192355463,0.8806490223897515,RBPJ--SG231
viper,EOMES,ICC13-7,-0.7419588252143035,0.4581122829518444,0.8809851595227777,EOMES--ICC13-7
viper,CDX1,SNU478,0.7419740369655081,0.4581030662266486,0.8809851595227777,CDX1--SNU478
viper,ZEB1,HUH7,0.7418679083782479,0.4581673711841982,0.881013111964658,ZEB1--HUH7
viper,GATA4,SNU398,0.7415111154238216,0.45838359469240036,0.8810634123108101,GATA4--SNU398
viper,YBX1,ICC26,0.741719384665195,0.4582573725071136,0.8810634123108101,YBX1--ICC26
viper,PBX3,ICC21,-0.7414901431696919,0.4583963060690028,0.8810634123108101,PBX3--ICC21
viper,MBD2,ECC3,-0.7415111154238216,0.45838359469240036,0.8810634123108101,MBD2--ECC3
viper,ZNF148,HLF,-0.7415111154238216,0.45838359469240036,0.8810634123108101,ZNF148--HLF
viper,ZNF24,ICC21,-0.7413245380897451,0.45849668698826007,0.8811783903768533,ZNF24--ICC21
