ProteinID,GeneName,stat,p-value,effect_size,q-value,in_group_mean,out_group_mean
PARP9,PARP9,1.1338934190276817,0.2568392579578565,0.253546276418555,0.4343364521516619,0.7389431798484629,-0.5127854623359174
PSA,NPEPPS,1.1338934190276817,0.2568392579578565,0.253546276418555,0.4343364521516619,0.4047517310213382,-0.8255157276535812
RS27A,RPS27A,1.1338934190276817,0.2568392579578565,0.253546276418555,0.4343364521516619,-0.1002740713001889,-0.6456866683239875
CLP1L,CLPTM1L,1.1338934190276817,0.2568392579578565,0.253546276418555,0.4343364521516619,0.4239645672432578,-0.5985146613462577
B1ANH0,GUK1,1.1547005383792517,0.2482130789899235,0.2581988897471611,0.4343364521516619,1.042538313485293,0.0003767443315795
MITD1,MITD1,1.1572751247156892,0.2471599732119072,0.2587745847533828,0.4343364521516619,0.3868551969977662,-0.8994708451253289
CD37L,CDC37L1,1.1572751247156892,0.2471599732119072,0.2587745847533828,0.4343364521516619,0.6410603963327781,-0.1279326838035564
BCL7B,BCL7B,1.1572751247156892,0.2471599732119072,0.2587745847533828,0.4343364521516619,0.4562779379169565,-0.6629706499347199
RBM18,RBM18,1.192079121358539,0.2332302227821852,0.2665569949915915,0.4169873680045129,-0.0716007359934162,-0.8084006721922701
Q495G5,MMAA,1.192079121358539,0.2332302227821852,0.2665569949915915,0.4169873680045129,0.2064346272264002,-0.4307853278992543
TPSNR,TAPBPL,1.192079121358539,0.2332302227821852,0.2665569949915915,0.4169873680045129,0.6218751581484876,-1.9582833629512328
DAPK1,DAPK1,1.192079121358539,0.2332302227821852,0.2665569949915915,0.4169873680045129,0.2144998426770573,-0.8940981539411843
TUFT1,TUFT1,1.192079121358539,0.2332302227821852,0.2665569949915915,0.4169873680045129,0.6559356108653489,-0.5292565550299805
RFIP1,RAB11FIP1,1.209486313629527,0.2264760660434862,0.2704493615131252,0.4132604504092481,0.1120297439858555,-1.2825627744336008
K7EM18,EIF1,1.209486313629527,0.2264760660434862,0.2704493615131252,0.4132604504092481,0.1800363785435753,-0.5140606486391625
SORCN,SRI,1.209486313629527,0.2264760660434862,0.2704493615131252,0.4132604504092481,0.9190838698786628,-0.731733499938143
DHRS3,DHRS3,1.209486313629527,0.2264760660434862,0.2704493615131252,0.4132604504092481,0.1331994297704952,-0.7395927451645047
GCP60,ACBD3,1.209486313629527,0.2264760660434862,0.2704493615131252,0.4132604504092481,0.5393862121678724,-0.2208369487351157
RBM47,RBM47,1.209486313629527,0.2264760660434862,0.2704493615131252,0.4132604504092481,0.3959413194621827,-2.4055379437541684
UBP15,USP15,1.209486313629527,0.2264760660434862,0.2704493615131252,0.4132604504092481,-1.0559907986827148,-0.5338148773541513
A0A087WUC6,SPCS2,1.2509255832441892,0.2109616290358599,0.2797154638927578,0.4000736607787201,1.1272805068869125,0.6261422975348422
PSB8,PSMB8,1.2509255832441892,0.2109616290358599,0.2797154638927578,0.4000736607787201,0.2713183099762308,-1.551235962669116
GBP4,GBP4,1.2509255832441892,0.2109616290358599,0.2797154638927578,0.4000736607787201,0.3922357564870128,-0.750276045788208
VPS50,VPS50,1.280381278496209,0.2004110749405425,0.2863019575835613,0.3883878861074019,0.2871275287261547,-0.2679568042031475
TRI37,TRIM37,1.280381278496209,0.2004110749405425,0.2863019575835613,0.3883878861074019,0.1914072133763152,-0.9740129654376244
INAVA,INAVA,1.280381278496209,0.2004110749405425,0.2863019575835613,0.3883878861074019,0.3042704223622856,-2.000934364155665
TYPH,TYMP,1.280381278496209,0.2004110749405425,0.2863019575835613,0.3883878861074019,0.3462785138787039,-0.6403738206942536
MACC1,MACC1,1.285079208231373,0.1987646063732351,0.2873524466076956,0.3883878861074019,-0.0822484332764715,-1.04185322310977
COASY,COASY,1.285079208231373,0.1987646063732351,0.2873524466076956,0.3883878861074019,-0.0067238265299313,-0.7966461578311141
SI1L3,SIPA1L3,1.285079208231373,0.1987646063732351,0.2873524466076956,0.3883878861074019,0.6752793557648482,-0.53001883670403
STXB2,STXBP2,1.285079208231373,0.1987646063732351,0.2873524466076956,0.3883878861074019,-0.0250030252003541,-2.057716315394288
NUFP2,NUFIP2,1.285079208231373,0.1987646063732351,0.2873524466076956,0.3883878861074019,0.3813820115909799,-0.4935014823026793
MED26,MED26,1.285079208231373,0.1987646063732351,0.2873524466076956,0.3883878861074019,0.0131664842062376,-0.6147360776006825
NFKB1,NFKB1,1.285079208231373,0.1987646063732351,0.2873524466076956,0.3883878861074019,0.6486459513430486,-0.1719501710957888
RAB25,RAB25,1.3063945294843615,0.1914184252376072,0.2921186973360886,0.3883878861074019,-0.8483116678233795,-3.011734130693413
CMPK2,CMPK2,1.3471506281091268,0.1779317252682546,0.3012320380383546,0.3647943865538348,0.8421036873816857,-0.1610037369555589
PIGW,PIGW,1.3471506281091268,0.1779317252682546,0.3012320380383546,0.3647943865538348,0.147487786685601,-1.2349914344777753
DUS10,DUSP10,1.3587324409735149,0.1742313882480251,0.3038218101250999,0.3628112437635346,0.7610840338883569,-0.6423520927559876
HNMT,HNMT,1.360672102833218,0.1736173344249435,0.3042555317022659,0.3628112437635346,-0.0266657018959421,-1.29568932455881
SHRM3,SHROOM3,1.3686834356338786,0.1710982503179317,0.306046920175531,0.3619648243777758,1.2400170095695398,-0.1084444075556775
MYO5B,MYO5B,1.3686834356338786,0.1710982503179317,0.306046920175531,0.3619648243777758,0.4110953411148611,-0.7854113222896311
SNX11,SNX11,1.3686834356338786,0.1710982503179317,0.306046920175531,0.3619648243777758,0.3435526955182221,-0.5127792055073694
AT8B1,ATP8B1,1.3686834356338786,0.1710982503179317,0.306046920175531,0.3619648243777758,0.3708426803485103,-1.2558009459880617
LYSM2,LYSMD2,1.3686834356338786,0.1710982503179317,0.306046920175531,0.3619648243777758,0.4174512064495251,-0.3045626292903969
MTX3,MTX3,1.3880441875771343,0.1651235901283941,0.3103761159195941,0.3564253103990947,0.0541275365402336,-1.306027885430805
MYORG,MYORG,1.4289915348674005,0.1530066664963997,0.3195322211235268,0.3329776225802797,0.7783314881894895,0.1546015279844441
PPIH,PPIH,1.4362649974350634,0.1509269500667163,0.3211586167968362,0.3311661590306874,-1.1820341626925188,-0.9578496582888124
FUT5,FUT5,1.4433756729740643,0.1489146731787657,0.3227486121839514,0.3308522655143289,0.8805240563688252,-0.0186353214231488
TAB3,TAB3,1.4433756729740643,0.1489146731787657,0.3227486121839514,0.3308522655143289,1.136146335623553,-0.405658686861539
TEAD2,TEAD2,1.4433756729740643,0.1489146731787657,0.3227486121839514,0.3308522655143289,0.1555861510900985,-1.154132158387713
F8VWL3,FGD4,1.4569855927715485,0.1451203572069369,0.3257918827675008,0.3265208037156081,0.5804566572149066,-1.5804923675196194
TNAP2,TNFAIP2,1.4569855927715485,0.1451203572069369,0.3257918827675008,0.3265208037156081,0.7619563461060898,-0.4270745480517119
X6R8F3,LCN2,1.4569855927715485,0.1451203572069369,0.3257918827675008,0.3265208037156081,0.5301259144506006,-0.2469249975881531
HTRA2,HTRA2,1.4569855927715485,0.1451203572069369,0.3257918827675008,0.3265208037156081,0.6828477570821985,-0.4772452534060624
ITB8,ITGB8,1.4569855927715485,0.1451203572069369,0.3257918827675008,0.3265208037156081,-0.0686305864222179,-1.7601335612564688
A0A0D9SF60,PKP4,1.4569855927715485,0.1451203572069369,0.3257918827675008,0.3265208037156081,0.9277431276004464,0.2176399851544749
TNIP1,TNIP1,1.4569855927715485,0.1451203572069369,0.3257918827675008,0.3265208037156081,0.3149055485836542,-0.6641795674126385
SH23A,SH2D3A,1.4569855927715485,0.1451203572069369,0.3257918827675008,0.3265208037156081,-0.1808549101320022,-1.6485748046856
TASP1,TASP1,1.4605934866804429,0.1441270348160153,0.3265986323710904,0.3265208037156081,0.7484474284535146,-2.41119772303872
APOL1,APOL1,1.4694160994998615,0.1417199632105899,0.3285714285714285,0.3265208037156081,0.8759334568123421,-1.1557680000187542
STAR9,STARD9,1.469693845669907,0.1416446902951367,0.3286335345030997,0.3265208037156081,0.637997239717857,-0.2074141941865071
DHX8,DHX8,1.511857892036909,0.1305700181157362,0.3380617018914066,0.3123093676552069,-0.3658003021980882,-0.4560448672089264
DTX3L,DTX3L,1.511857892036909,0.1305700181157362,0.3380617018914066,0.3123093676552069,0.5790246165466882,-0.6581804242984785
C9J6P4,ZC3HAV1,1.511857892036909,0.1305700181157362,0.3380617018914066,0.3123093676552069,0.5638228121703113,-0.2554601771927794
A0A0J9YWL0,CRYBG1,1.511857892036909,0.1305700181157362,0.3380617018914066,0.3123093676552069,0.328487486336895,-1.516849356056458
JAM1,F11R,1.511857892036909,0.1305700181157362,0.3380617018914066,0.3123093676552069,0.0695964634237727,-2.7838975336363987
NCLX,SLC8B1,1.539600717839002,0.1236577104028334,0.3442651863295481,0.3054057870879281,0.6853566862324373,-0.53583021780896
TMX2,TMX2,1.5452877499092177,0.1222766772147138,0.3455368453594705,0.3034061476682853,0.9381455969713934,-0.4025252597415373
CIR1,CIR1,1.5452877499092177,0.1222766772147138,0.3455368453594705,0.3034061476682853,0.9656482706508712,0.8223562569323694
CLD7,CLDN7,1.5452877499092177,0.1222766772147138,0.3455368453594705,0.3034061476682853,0.1095755008163196,-2.242647566577772
SDCB2,SDCBP2,1.5513435037626797,0.1208193865356707,0.3468909530866051,0.3034061476682853,0.3480243866183225,-0.917236425469958
Q5SZC6,GDA,1.575315094531511,0.1151837315150512,0.3522511637353966,0.2969056380315155,0.7418367200138174,-0.3910708790469824
PAR14,PARP14,1.5874507866387544,0.1124105846553636,0.3549647869859769,0.2911708314731615,0.7704680596672635,-0.5482885736308667
SSH3,SSH3,1.5874507866387544,0.1124105846553636,0.3549647869859769,0.2911708314731615,0.345361588374712,-0.8203845024994549
GORS2,GORASP2,1.5874507866387544,0.1124105846553636,0.3549647869859769,0.2911708314731615,1.0858912274231804,-0.3790445711442513
MIER1,MIER1,1.5874507866387544,0.1124105846553636,0.3549647869859769,0.2911708314731615,1.299073027085075,0.0874789309392808
FIP1,FIP1L1,1.5874507866387544,0.1124105846553636,0.3549647869859769,0.2911708314731615,0.7762439735391945,-0.6380955905614887
A0A5F9ZI63,EED,1.5874507866387544,0.1124105846553636,0.3549647869859769,0.2911708314731615,0.4894754114232801,-0.4115874816999799
TSN15,TSPAN15,1.5874507866387544,0.1124105846553636,0.3549647869859769,0.2911708314731615,0.4121356174643497,-1.2705972651655268
PI42C,PIP4K2C,1.5874507866387544,0.1124105846553636,0.3549647869859769,0.2911708314731615,0.5889313722475752,-0.3253409693076313
TMUB2,TMUB2,1.6335899070468871,0.1023449884992147,0.3652818079514403,0.2801298396550672,0.0990336380829515,-0.9222952228899142
GFOD1,GFOD1,1.6335899070468871,0.1023449884992147,0.3652818079514403,0.2801298396550672,0.0009617731566305,-1.1017901317663914
SLPI,SLPI,1.6335899070468871,0.1023449884992147,0.3652818079514403,0.2801298396550672,0.4631719624983981,-0.5049069663143896
TAPT1,TAPT1,1.6335899070468871,0.1023449884992147,0.3652818079514403,0.2801298396550672,0.7756021356511599,-0.2921044382355501
ASC,PYCARD,1.6335899070468871,0.1023449884992147,0.3652818079514403,0.2801298396550672,0.0708204039506892,-1.2405264405507488
ATG4A,ATG4A,1.6335899070468871,0.1023449884992147,0.3652818079514403,0.2801298396550672,0.6783871539834156,-1.2519277350370368
MAL2,MAL2,1.6335899070468871,0.1023449884992147,0.3652818079514403,0.2801298396550672,0.4238786059125885,-2.6994626014483574
F6UJY1,HYI,1.6358257627039396,0.1018760585379006,0.3657817604751449,0.2801298396550672,0.1766280507538512,-0.845603685738197
ETV6,ETV6,1.6358257627039396,0.1018760585379006,0.3657817604751449,0.2801298396550672,0.8736556292617904,-0.3715640971815234
LRP11,LRP11,1.6358257627039396,0.1018760585379006,0.3657817604751449,0.2801298396550672,0.6514595020674291,-0.6861727547390672
NCOA4,NCOA4,1.6358257627039396,0.1018760585379006,0.3657817604751449,0.2801298396550672,0.6512755354019307,-0.6412213509289241
RAI3,GPRC5A,1.6630436812405998,0.0963036920286882,0.3718678720805473,0.2801298396550672,0.3422846003534284,-1.1293642822222325
GUAD,GDA,1.6630436812405998,0.0963036920286882,0.3718678720805473,0.2801298396550672,0.7850533791022657,-0.0367815565984771
ANXA7,ANXA7,1.6630436812405998,0.0963036920286882,0.3718678720805473,0.2801298396550672,0.3519328655591772,-0.7278831587084115
ERBB3,ERBB3,1.6630436812405998,0.0963036920286882,0.3718678720805473,0.2801298396550672,-0.0804094025682899,-1.5332392250119662
SDF2,SDF2,1.6803361008336115,0.0928919408837053,0.3757345746510896,0.2786758226511159,1.130263740162517,-0.3116577618261035
ELF3,ELF3,1.7008401285415224,0.0889730117018133,0.3803194146278324,0.2684356205321755,1.2287295338972342,-0.0342910807298492
EPHB2,EPHB2,1.721892064184557,0.0850890728162037,0.38502677054341,0.2581845580880239,0.4582930361848858,-0.7845237753808411
STAP2,STAP2,1.721892064184557,0.0850890728162037,0.38502677054341,0.2581845580880239,0.3943771997814982,-2.0494265035596246
EXPH5,EXPH5,1.721892064184557,0.0850890728162037,0.38502677054341,0.2581845580880239,0.2169445375428245,-1.296786590655421
RHG42,ARHGAP42,1.721892064184557,0.0850890728162037,0.38502677054341,0.2581845580880239,0.6830009932915448,-1.9430733917531973
BACD2,TNFAIP1,1.721892064184557,0.0850890728162037,0.38502677054341,0.2581845580880239,0.3323666253648479,-0.7039317347956218
CASPA,CASP10,1.7320508075688772,0.0832645166635503,0.3872983346207416,0.2581845580880239,0.5521380889103306,-1.665671691420059
ZNHI3,ZNHIT3,1.7320508075688772,0.0832645166635503,0.3872983346207416,0.2581845580880239,0.1479757455715584,-0.7738472435264386
H0YKW5,C15orf48,1.7359126870735335,0.0825792741523267,0.3881618771300741,0.2581845580880239,0.349472646092442,-1.2892933063889362
PRSR2,PROSER2,1.7386365758424454,0.0820987086542745,0.3887709571751176,0.2581845580880239,0.1443156803726797,-0.3782503229018699
OSBP1,OSBP,1.7386365758424454,0.0820987086542745,0.3887709571751176,0.2581845580880239,0.3402568812498287,-0.9004470072706562
VAMP8,VAMP8,1.7386365758424454,0.0820987086542745,0.3887709571751176,0.2581845580880239,0.8212738502760368,-0.6544812446147721
A0A0G2JMP8,TMC4,1.7566201313073595,0.0789825792637829,0.3927922024247862,0.2581845580880239,0.3104304560511561,-1.536039425647478
RHOD,RHOD,1.7677669529663689,0.0770998717435417,0.3952847075210474,0.2574844773322053,0.1286319984854378,-1.4270809671710305
Q5EP54,HLA-DPB1,1.7853571071357126,0.0742034113297551,0.3992179855667828,0.2493798190892403,0.7621809358780803,-0.529606170832762
DTX2,DTX2,1.8101942213222264,0.0702656734378663,0.4047717331353797,0.2391735422788913,0.386914650403617,-0.671872803913857
H0YBZ2,CD74,1.8101942213222264,0.0702656734378663,0.4047717331353797,0.2391735422788913,0.8008685162219111,-0.6684874620814247
POF1B,POF1B,1.8101942213222264,0.0702656734378663,0.4047717331353797,0.2391735422788913,-0.072547529103036,-1.4032897808323312
KLF5,KLF5,1.8142294704442907,0.0696424047983281,0.4056740422696879,0.2391735422788913,0.3498944498345938,-0.8955296104787267
PPIF,PPIF,1.8142294704442907,0.0696424047983281,0.4056740422696879,0.2391735422788913,0.8592667000268358,-0.3743256647923302
WBP11,WBP11,1.8142294704442907,0.0696424047983281,0.4056740422696879,0.2391735422788913,1.397854107404247,-0.3242057411986233
TES,TES,1.8142294704442907,0.0696424047983281,0.4056740422696879,0.2391735422788913,0.4666368584690122,-1.055520645992856
IASPP,PPP1R13L,1.8142294704442907,0.0696424047983281,0.4056740422696879,0.2391735422788913,-0.0631786557255398,-1.778554326005391
TMM59,TMEM59,1.828275852433815,0.067508162007478,0.4088149087663384,0.2391735422788913,1.2664134349102554,-0.2863689511394517
BSPRY,BSPRY,1.828275852433815,0.067508162007478,0.4088149087663384,0.2391735422788913,0.2025124795719141,-1.034932467644359
ERBB2,ERBB2,1.889822365046136,0.0587817213553588,0.4225771273642583,0.2182733848929759,0.7746725470952864,-0.4043973293868811
PTN6,PTPN6,1.889822365046136,0.0587817213553588,0.4225771273642583,0.2182733848929759,-0.1260070396214027,-2.723767245951465
J3KQL8,APOL2,1.889822365046136,0.0587817213553588,0.4225771273642583,0.2182733848929759,0.7491310823998434,-0.7319555813965386
GRM2B,GRAMD2B,1.898496378459896,0.0576307243947685,0.4245166957273495,0.2182733848929759,1.1108182124982,-0.5121367748793655
TNAP3,TNFAIP3,1.9245008972987525,0.0542918283668546,0.4303314829119352,0.2182733848929759,0.5268887901797226,-0.6096003129016874
ARAP2,ARAP2,1.9364916731037085,0.0528075114161136,0.4330127018922192,0.2173704539686537,0.3514392362621964,-1.42746296373815
OAS1,OAS1,1.9595917942265424,0.050043521248705,0.4381780460041329,0.2076024201801749,0.8112665848841121,-1.0988372910719524
CCDC6,CCDC6,1.9654152596479817,0.0493661947519326,0.4394802124588286,0.2064051134903642,1.020092767053417,-1.54880098398996
CD2AP,CD2AP,1.9654152596479817,0.0493661947519326,0.4394802124588286,0.2064051134903642,0.8862282642154493,-0.7050028031661165
DHR11,DHRS11,1.9654152596479817,0.0493661947519326,0.4394802124588286,0.2064051134903642,0.6382885102749227,-1.4006025488627318
ILEU,SERPINB1,1.9654152596479817,0.0493661947519326,0.4394802124588286,0.2064051134903642,0.7082934003072561,-1.307546957964022
AMPL,LAP3,1.9654152596479817,0.0493661947519326,0.4394802124588286,0.2064051134903642,1.6676911781030292,-0.4431440610378113
A0A2R8YF49,ARHGEF5,1.9654152596479817,0.0493661947519326,0.4394802124588286,0.2064051134903642,0.7422838684920364,-1.4752449526127331
A0A140T9T7,TAP1,1.9654152596479817,0.0493661947519326,0.4394802124588286,0.2064051134903642,0.6526450756407789,-1.2169695007428278
KDM2A,KDM2A,1.9654152596479817,0.0493661947519326,0.4394802124588286,0.2064051134903642,0.1222974607033299,-1.107781629871846
MYO1E,MYO1E,1.9654152596479817,0.0493661947519326,0.4394802124588286,0.2064051134903642,0.6233623899744225,-1.6437638157184984
OAS3,OAS3,1.9654152596479817,0.0493661947519326,0.4394802124588286,0.2064051134903642,0.2604334123731912,-1.826994614428526
GILT,IFI30,1.967367712016672,0.0491408339118511,0.4399167940807507,0.2064051134903642,0.5722336188106429,-1.0282937528739091
COBL,COBL,1.9867985355975657,0.0469447269784818,0.4442616583193192,0.2064051134903642,0.5812246018490245,-1.3270795860010909
ZN830,ZNF830,1.9867985355975657,0.0469447269784818,0.4442616583193192,0.2064051134903642,0.5861825383719972,-1.0400926686708272
DDR1,DDR1,1.9867985355975657,0.0469447269784818,0.4442616583193192,0.2064051134903642,0.4384644304935526,-1.413625068018885
AKIB1,ANKIB1,1.9867985355975657,0.0469447269784818,0.4442616583193192,0.2064051134903642,0.9564979370699872,-0.7059670540193118
MB214,MAB21L4,1.995399119739914,0.045999366875037,0.4461848073981689,0.2064051134903642,0.558782148212235,-0.6543392775935466
RAB17,RAB17,2.003469213361885,0.0451269488886761,0.4479893351905205,0.2064051134903642,0.1697114398763554,-1.6475871380744778
CK052,C11orf52,2.008316044185609,0.0446097180249395,0.4490731195102493,0.2064051134903642,0.5313489433407153,-1.26452852286746
STEA4,STEAP4,2.0207259421636903,0.0433081428107919,0.4518480570575319,0.2064051134903642,0.8122472943629304,-1.3366845998464072
ST14,ST14,2.0410081542498277,0.0412500165939394,0.456383297553399,0.2064051134903642,-0.0947630952924198,-2.766759589662913
MYO19,MYO19,2.0410081542498277,0.0412500165939394,0.456383297553399,0.2064051134903642,0.6947831335316919,-1.1320831681118273
EGFR,EGFR,2.0410081542498277,0.0412500165939394,0.456383297553399,0.2064051134903642,1.276496168636151,-0.9178187490948188
UN93B,UNC93B1,2.0410081542498277,0.0412500165939394,0.456383297553399,0.2064051134903642,0.5202931222910178,-0.9713992486836264
ANX11,ANXA11,2.0410081542498277,0.0412500165939394,0.456383297553399,0.2064051134903642,0.7003782626525775,-0.5013611283715095
PKP2,PKP2,2.0410081542498277,0.0412500165939394,0.456383297553399,0.2064051134903642,-0.0425850011402376,-1.3862607380360492
GALT3,GALNT3,2.0410081542498277,0.0412500165939394,0.456383297553399,0.2064051134903642,0.1177609758502975,-2.0130774006739194
MX1,MX1,2.075100692735236,0.0379772035555273,0.464006620911289,0.2064051134903642,1.276320367913575,0.0013931840904656
TYSD1,TYSND1,2.075100692735236,0.0379772035555273,0.464006620911289,0.2064051134903642,0.6061841231154113,-1.6102505034462449
NIPA3,NIPAL1,2.100420126042015,0.0356919001168044,0.4696682183138621,0.2064051134903642,0.750148461130302,-1.242526038040395
IL18,IL18,2.1166010488516727,0.0342937210364927,0.4732863826479693,0.2064051134903642,0.539119142704909,-1.1475666297139546
B5MCA4,EPCAM,2.1166010488516727,0.0342937210364927,0.4732863826479693,0.2064051134903642,-0.330281285960557,-2.437527857216213
PICAL,PICALM,2.1166010488516727,0.0342937210364927,0.4732863826479693,0.2064051134903642,0.6247908977653882,-0.6994194230882324
G5E9T8,GOSR1,2.1166010488516727,0.0342937210364927,0.4732863826479693,0.2064051134903642,1.1315593212977002,-1.843111442339841
LAMC2,LAMC2,2.1166010488516727,0.0342937210364927,0.4732863826479693,0.2064051134903642,0.7203698762059558,-1.5998844661128593
MY18A,MYO18A,2.1166010488516727,0.0342937210364927,0.4732863826479693,0.2064051134903642,0.7168823023118989,-1.7608945972850705
GRB7,GRB7,2.116950987028628,0.0342640077348691,0.4733646312031287,0.2064051134903642,0.3643429499128266,-1.4557087481549569
TYW5,TYW5,2.116950987028628,0.0342640077348691,0.4733646312031287,0.2064051134903642,0.6488133547857795,-1.15666442335252
LCLT1,LCLAT1,2.163402849872905,0.0305102085804401,0.4837515835032587,0.2064051134903642,1.2132952312256604,-0.5186680352996749
E7ET48,CRYBG2,2.163402849872905,0.0305102085804401,0.4837515835032587,0.2064051134903642,0.4110580186981254,-2.916456498458034
TRI29,TRIM29,2.192193943453518,0.0283655056052099,0.4901894677425396,0.2063299106351576,0.9717999035730368,-0.3379475445492633
REL,REL,2.192193943453518,0.0283655056052099,0.4901894677425396,0.2063299106351576,0.5963822176040271,-0.923384054382247
SCEL,SCEL,2.192193943453518,0.0283655056052099,0.4901894677425396,0.2063299106351576,0.289566998519042,-0.8925929564465005
CCD47,CCDC47,2.192193943453518,0.0283655056052099,0.4901894677425396,0.2063299106351576,1.5506947833042903,-0.394831962944026
HOOK1,HOOK1,2.192193943453518,0.0283655056052099,0.4901894677425396,0.2063299106351576,0.1178117338666044,-2.0282989494806536
CBLC,CBLC,2.1933784650417927,0.0282801225682769,0.4904543348217594,0.2063299106351576,0.7982604904884861,-1.8252224575256928
MPZL2,MPZL2,2.1957751641342,0.0281080401471517,0.4909902530309828,0.2063299106351576,0.5404677329182104,-1.438798253186487
H0Y4R8,SP100,2.198822736959809,0.0278905291202465,0.4916717110314273,0.2063299106351576,1.057747386337791,-1.4996822232739124
EHF,EHF,2.205441132344116,0.0274231543813546,0.4931516292295552,0.2063299106351576,0.9581632880606474,-1.2090200508671265
AF17,MLLT6,2.2131760318935654,0.026885511853408,0.4948812053487254,0.2063299106351576,0.4590683281739561,-0.7627820115253914
IFIT1,IFIT1,2.251705007010574,0.0243409200439915,0.5034965460952285,0.2063299106351576,0.6840297481645409,-0.6857805112919493
GHC1,SLC25A22,2.251705007010574,0.0243409200439915,0.5034965460952285,0.2063299106351576,0.7456797633756843,-0.5448942874974596
A0A5F9ZHQ6,EFCAB14,2.251705007010574,0.0243409200439915,0.5034965460952285,0.2063299106351576,0.6990880461230226,-0.7734423606682225
RALA,RALA,2.251705007010574,0.0243409200439915,0.5034965460952285,0.2063299106351576,0.5989327577693214,-0.4735625081840668
CIP4,TRIP10,2.2677868380553634,0.0233422020128908,0.50709255283711,0.2063299106351576,1.4355427696464695,-0.1390348930680901
I3NI02,GOSR2,2.2677868380553634,0.0233422020128908,0.50709255283711,0.2063299106351576,0.8128760774231207,-0.8075951396097508
L2GL2,LLGL2,2.2677868380553634,0.0233422020128908,0.50709255283711,0.2063299106351576,0.2626517515915436,-1.225589006350822
A0A3B3ITK7,PGM1,2.2677868380553634,0.0233422020128908,0.50709255283711,0.2063299106351576,0.7599903425409404,-1.1308999524363212
LAMB3,LAMB3,2.2677868380553634,0.0233422020128908,0.50709255283711,0.2063299106351576,0.4282773660276195,-1.737739253986923
M3K21,MAP3K21,2.309401076758503,0.020921335337794,0.5163977794943222,0.2063299106351576,1.008494942674212,-1.845655015724249
A0A075B752,ANXA8L1,2.309401076758503,0.020921335337794,0.5163977794943222,0.2063299106351576,0.1100220252525584,-2.006165024706691
SNP47,SNAP47,2.310462138646216,0.0208625823327655,0.5166350401452483,0.2063299106351576,1.2049859608774158,-0.7873631211595087
CDS1,CDS1,2.333333333333333,0.0196306572572906,0.521749194749951,0.2063299106351576,0.8577145119386032,-2.0092980004672194
CAMP3,CAMSAP3,2.340007164148244,0.0192833699862695,0.5232415086871982,0.2063299106351576,0.4277357136188746,-2.5954629418448203
ESRP1,ESRP1,2.340007164148244,0.0192833699862695,0.5232415086871982,0.2063299106351576,-0.058168442038714,-3.253948811776224
A0A0G2JH66,HLA-F,2.340007164148244,0.0192833699862695,0.5232415086871982,0.2063299106351576,0.7884578520803872,-1.1017409499429205
MPRD,M6PR,2.343379732657209,0.0191099222068444,0.5239956379316802,0.2063299106351576,1.1058654596842403,-0.9467724178692158
IKKE,IKBKE,2.415483144948317,0.0157143497722189,0.5401184510609415,0.2063299106351576,0.6822160786143873,-1.3194384749395254
MGST1,MGST1,2.418972627259054,0.0155644113866338,0.5408987230262505,0.2063299106351576,0.3848545488623721,-1.501233266818816
AP2A,TFAP2A,2.428309321285913,0.0151693994140454,0.5429864712791679,0.2063299106351576,0.3029768320455901,-1.5218752499126986
DPA1,HLA-DPA1,2.430277761902947,0.0150872554944064,0.5434266279821038,0.2063299106351576,1.0078117958259294,0.1562840959251892
TNR21,TNFRSF21,2.4945655218609,0.0126111440993139,0.557801808120821,0.1969563975510502,0.952637509107447,-1.715997349185137
GGNB2,GGNBP2,2.4945655218609,0.0126111440993139,0.557801808120821,0.1969563975510502,0.4694537271094253,-1.068101589512524
AFTIN,AFTPH,2.516611478423583,0.0118489409283474,0.5627314338711377,0.1969563975510502,0.6185928353396027,-0.9352453561087124
IBP3,IGFBP3,2.516611478423583,0.0118489409283474,0.5627314338711377,0.1969563975510502,0.67122971197721,-0.5819290379832348
ANXA8,ANXA8,2.516611478423583,0.0118489409283474,0.5627314338711377,0.1969563975510502,0.0596870291788636,-2.596828316875758
KLK10,KLK10,2.562050460881394,0.0104056198688735,0.5728918992315463,0.1969563975510502,0.9945462898910962,-1.4871088742285352
X5CMH5,TAP2,2.5701584164627453,0.0101652018919562,0.5747048932153913,0.1969563975510502,1.1487647275237918,-1.8364576458692417
TB182,TNKS1BP1,2.5701584164627453,0.0101652018919562,0.5747048932153913,0.1969563975510502,0.5684371201962398,-1.7059667148655984
TF,F3,2.5701584164627453,0.0101652018919562,0.5747048932153913,0.1969563975510502,1.0608637841403268,-1.1280460760028246
IFIH1,IFIH1,2.598076211353316,0.0093747684594348,0.5809475019311126,0.1969563975510502,0.9166014564747892,-1.0730549541388992
A0A2R8Y7R9,PPFIA1,2.6127890589687235,0.0089806712418988,0.5842373946721772,0.1969563975510502,0.9032643472162304,-0.6544183872709464
A0A2R8Y549,PATJ,2.6457513110645907,0.0081509715935026,0.5916079783099616,0.1969563975510502,0.4544019209728005,-2.7150365081842467
IRF6,IRF6,2.6932157926989224,0.0070766450105697,0.6022213590550772,0.1969563975510502,1.2874044674568006,-2.020411479340611
PDE5A,PDE5A,2.6932157926989224,0.0070766450105697,0.6022213590550772,0.1969563975510502,0.4582450989016183,-1.13380191185541
