ProteinID,GeneName,corr,p-value,q-value
A0A1X7SBS4,TEAD3,-0.2440818306414229,0.1240684058584442,0.6553235772116925
FBW1A,BTRC,0.2393046266874598,0.1222162246612102,0.6553235772116925
DHRS4,DHRS4,-0.2149045219156296,0.1260254035111555,0.6617201627886018
IP3KA,ITPKA,0.2552976954007369,0.1272559450910487,0.6649472128045404
FLII,FLII,-0.2185347366817153,0.1273377401225903,0.6649472128045404
TMCO6,TMCO6,-0.2693551568628733,0.1360162901063906,0.6658893598427669
F204A,FAM204A,0.2444998577295107,0.1335896286936316,0.6658893598427669
PYRD,DHODH,-0.2093985465163626,0.1362609449752319,0.6658893598427669
DNLZ,DNLZ,0.2316411287485776,0.1302894166291017,0.6658893598427669
TM127,TMEM127,-0.2342807080677537,0.1353419335242764,0.6658893598427669
DNJB6,DNAJB6,-0.2293363024713592,0.1342656807205631,0.6658893598427669
A0A0G2JK23,BAG6,-0.2229604423130471,0.1319608063620979,0.6658893598427669
TTC7A,TTC7A,-0.2207064594698991,0.1360150259811095,0.6658893598427669
ATP9B,ATP9B,-0.2203233495005297,0.1367132612198444,0.6658893598427669
BRK1,BRK1,-0.2196373843816477,0.1294295188099321,0.6658893598427669
UBP19,USP19,-0.2191877289499972,0.1302357027948995,0.6658893598427669
ADDB,ADD2,-0.2174208198987994,0.1334401286172707,0.6658893598427669
MIRO1,RHOT1,-0.2159000406051872,0.1362451429451302,0.6658893598427669
TM201,TMEM201,-0.2157996014530772,0.1364319372839346,0.6658893598427669
NADAP,SLC4A1AP,0.209467536147598,0.1361289585433777,0.6658893598427669
DPOG1,POLG,-0.2152681223141007,0.1292519773491431,0.6658893598427669
RAB13,RAB13,0.2126501850009552,0.1301436091411802,0.6658893598427669
OBSL1,OBSL1,-0.2136626095986891,0.128281768115867,0.6658893598427669
NDUBB,NDUFB11,-0.2132689122177366,0.1290033743282494,0.6658893598427669
DHX30,DHX30,-0.2125514785866028,0.1303262116103282,0.6658893598427669
STXB3,STXBP3,-0.2106062721744183,0.1339642064206829,0.6658893598427669
TTC14,TTC14,0.2158691812090903,0.1321614203311526,0.6658893598427669
FUCO,FUCA1,0.2164289482096683,0.135264643537838,0.6658893598427669
1433G,YWHAG,-0.210255335872704,0.1346285704238071,0.6658893598427669
QCR7,UQCRB,-0.2095335092950402,0.1360028325837082,0.6658893598427669
DAAF5,DNAAF5,0.2201932325456869,0.1369510120977778,0.6658893598427669
PKHM1,PLEKHM1,0.2439107517684816,0.1345578587754319,0.6658893598427669
KPCE,PRKCE,-0.2141689240255814,0.1394914514223426,0.6667340120513467
HEM3,HMBS,-0.2083714105304356,0.1382373384945587,0.6667340120513467
SPIT1,SPINT1,-0.206844480628609,0.1412149009417267,0.6667340120513467
C9K0J5,RAPH1,-0.2184217962181918,0.1402185221220892,0.6667340120513467
SC6A9,SLC6A9,-0.2680290144825064,0.1380293858569584,0.6667340120513467
ES8L3,EPS8L3,0.219066600475558,0.139022505853794,0.6667340120513467
INT13,INTS13,0.2184482371812205,0.1401693281899488,0.6667340120513467
MAIP1,MAIP1,0.2180268529384939,0.1409548498745335,0.6667340120513467
JAK1,JAK1,0.2136281226577587,0.140517314799427,0.6667340120513467
AIMP1,AIMP1,0.2079568999317143,0.139040968311928,0.6667340120513467
MAN1,LEMD3,0.2078720392071814,0.1392059207741295,0.6667340120513467
CLCC1,CLCC1,0.206789792329584,0.1413224243802434,0.6667340120513467
MESD,MESD,0.2063353060420669,0.1422183575108282,0.6693041713966386
RM55,MRPL55,-0.2074406950137938,0.1441147443501896,0.6699578115401501
PKHG2,PLEKHG2,-0.2351566523328105,0.1441052020358754,0.6699578115401501
TPC,SLC25A19,-0.2120163165869485,0.1436080979939386,0.6699578115401501
HXK2,HK2,-0.2057040755509909,0.1434697144773823,0.6699578115401501
VPS50,VPS50,-0.2242145247724328,0.1434244301570908,0.6699578115401501
DNJA1,DNAJA1,-0.2047824767782786,0.1453113797001147,0.6708449478321298
CAMP2,CAMSAP2,-0.2045824366184217,0.1457134356781226,0.6708449478321298
FMNL2,FMNL2,0.2109968737304605,0.145588847007615,0.6708449478321298
SCAFB,SCAF11,-0.2047872218843322,0.1453018526358034,0.6708449478321298
M0R2Z9,SUGP2,0.2143345758005573,0.1479781549054958,0.6784277043528665
STML2,STOML2,0.203416945353133,0.1480723635943297,0.6784277043528665
FOSL2,FOSL2,-0.2115682853528028,0.1488659026290542,0.6788000249066443
CD2B2,CD2BP2,0.2032009806841058,0.1485125599820007,0.6788000249066443
AGO1,AGO1,-0.2090167789395781,0.1494938325689291,0.6797176078424388
AK1BF,AKR1B15,-0.2208007309124549,0.1497803752853223,0.6797176078424388
LYSM1,LYSMD1,-0.2148568689931203,0.1515909311129863,0.6830551174972861
A0A0A6YYJ5,MACF1,-0.2199629625999825,0.1513713304241478,0.6830551174972861
F8WEC0,MMADHC,-0.2311902342771916,0.1511906510211506,0.6830551174972861
CBP,CREBBP,0.2011338386728175,0.1527751063270295,0.6851794343686308
SLIRP,SLIRP,-0.2011308405668088,0.1527813534137818,0.6851794343686308
VIP1,PPIP5K1,-0.2069146320070413,0.1537235758667181,0.6877867032909969
A8MXP9,MATR3,0.2083361129680805,0.1553185262258706,0.6900631957727493
PCY2,PCYT2,-0.1999732522638639,0.1552075025363403,0.6900631957727493
CNOT4,CNOT4,-0.2063644013002532,0.1548450947684766,0.6900631957727493
CRML,CRAMP1,-0.2480609271527221,0.157200668016807,0.6944662622164841
E2AK4,EIF2AK4,-0.199009799507795,0.1572482992586645,0.6944662622164841
UBE2H,UBE2H,-0.1989373121687717,0.1574026365569366,0.6944662622164841
RISC,SCPEP1,0.213197533305545,0.159678603295037,0.6970084362430189
RHOG,RHOG,-0.1977671771105662,0.1599094649851167,0.6970084362430189
AMFR,AMFR,-0.2044993639150305,0.1586912780033971,0.6970084362430189
SNX27,SNX27,-0.203789717195589,0.160172977478721,0.6970084362430189
KNTC1,KNTC1,0.1981301909775198,0.1591286539408373,0.6970084362430189
A6NFX8,NUDT5,-0.2088675004665509,0.1588470000345264,0.6970084362430189
LASP1,LASP1,-0.1974059402498642,0.1606892385160984,0.6976621608466596
TOP3B,TOP3B,-0.1967748846460509,0.162058126736164,0.7004144887962102
RING1,RING1,0.1968068140152636,0.1619886611258627,0.7004144887962102
CCNL2,CCNL2,-0.2071009648456152,0.1624807315817827,0.7006522045132982
ZC3H3,ZC3H3,0.2297229208568134,0.1713863977177486,0.7006926523336723
DERL2,DERL2,-0.1995690375132216,0.1738508218224019,0.7006926523336723
NEUL4,NEURL4,-0.2017607691130015,0.1644650915648733,0.7006926523336723
NCOA4,NCOA4,-0.1994973273203758,0.1693514926596102,0.7006926523336723
TRIM2,TRIM2,-0.2003141863397045,0.1675760240396794,0.7006926523336723
FURIN,FURIN,0.2332678304410887,0.1646907666319585,0.7006926523336723
H7C3C4,SLC4A7,-0.2015778419914576,0.1742320883389241,0.7006926523336723
ENTP5,ENTPD5,-0.197861797138324,0.1729473221867013,0.7006926523336723
RP9,RP9,-0.2108886340036021,0.1643557270400541,0.7006926523336723
J3KTI2,MIEN1,0.2115660307197719,0.1732216062887485,0.7006926523336723
MSS4,RABIF,0.2093714288498354,0.1725661956645046,0.7006926523336723
ANR52,ANKRD52,0.20299872170447,0.166419625639632,0.7006926523336723
CP4FB,CYP4F11,0.202780639959694,0.1716221496724951,0.7006926523336723
STEA2,STEAP2,0.2021966775827165,0.1728857297418949,0.7006926523336723
RMND1,RMND1,0.2019496487113878,0.1640620262547115,0.7006926523336723
UB2J2,UBE2J2,-0.228342168499588,0.1679346765950539,0.7006926523336723
UFM1,UFM1,0.2003441347572321,0.1675111883200982,0.7006926523336723
FBX22,FBXO22,0.1993776852102758,0.1696126802962132,0.7006926523336723
NUDT8,NUDT8,0.1981243903008288,0.1723663008888863,0.7006926523336723
CHD7,CHD7,0.1913789548328947,0.1741129985781025,0.7006926523336723
M0QY01,EPS15L1,-0.2474209833337872,0.1721661071355646,0.7006926523336723
RAC3,RAC3,0.2282349834362248,0.1742541013673455,0.7006926523336723
HEM2,ALAD,-0.1987390973040825,0.1710117095160242,0.7006926523336723
BMPR2,BMPR2,-0.2064024778236113,0.1639340954038174,0.7006926523336723
CYFP1,CYFIP1,-0.1913600947290387,0.1741562415974541,0.7006926523336723
EFTS,TSFM,-0.1916485535729902,0.1734957041655104,0.7006926523336723
RT4I1,RTN4IP1,-0.1918250443344601,0.1730924568478048,0.7006926523336723
SPEE,SRM,-0.1925535114323138,0.1714352380888197,0.7006926523336723
CY1,CYC1,-0.1928269968899826,0.1708160582509094,0.7006926523336723
PHAR4,PHACTR4,-0.1935617937992385,0.1691605013667981,0.7006926523336723
GNA13,GNA13,-0.1946877644323617,0.1666462886376352,0.7006926523336723
UBR2,UBR2,-0.1951710173725785,0.1655756138354233,0.7006926523336723
TI17A,TIMM17A,0.1991921749330042,0.1746817639728491,0.7009335623836851
TDG,TDG,0.1986105772832342,0.1759697450765467,0.7031411616685495
A0A3B3ISG5,IDE,-0.2008613267943166,0.1758003930609767,0.7031411616685495
EMC7,EMC7,0.1902940678135573,0.1766131200529805,0.7042355791233912
TRI11,TRIM11,-0.1959792410825246,0.1771542557340293,0.7049186042360334
NDUF6,NDUFAF6,0.2016593559405297,0.178969693281572,0.7073627803077998
RNH1,RNASEH1,-0.1974759223273025,0.1785021853247818,0.7073627803077998
ODPB,PDHB,-0.1891605123448023,0.1792530025648831,0.7073627803077998
DCP2,DCP2,-0.195264233503424,0.178771247923862,0.7073627803077998
ANXA7,ANXA7,-0.1889696073146657,0.1797003760775205,0.7075922922548348
SWAHC,SOWAHC,0.1907199613943095,0.1800536525412355,0.7075922922548348
ERG1,SQLE,-0.1885075184017423,0.1807865811728769,0.7081156659257086
FAKD5,FASTKD5,-0.1884467111079739,0.1809298684710493,0.7081156659257086
LSMD1,NAA38,-0.2028818460019941,0.181345438494623,0.7082877167433433
PEBP1,PEBP1,0.1880288793505817,0.1819166654908553,0.7090657759214116
VPS4B,VPS4B,-0.1872334287579029,0.1838059768219259,0.7125185463874489
GPX8,GPX8,-0.1872139672050688,0.1838523767567826,0.7125185463874489
NDUV1,NDUFV1,-0.1871839373658842,0.1839239899384181,0.7125185463874489
RP25L,RPP25L,-0.2088321982899248,0.1844318314214749,0.713036654542254
SEM4B,SEMA4B,-0.1987359336034666,0.1854865706889711,0.7143753184719118
FOXK1,FOXK1,0.1862568513626503,0.1861447067393573,0.7143753184719118
TYW4,LCMT2,0.2133988374726567,0.1861199375527119,0.7143753184719118
IREB2,IREB2,-0.1880772411222874,0.1862772997274607,0.7143753184719118
HSF1,HSF1,-0.1860191015968703,0.1867172888056424,0.7146248041436839
A0A0G2JK44,BRD2,-0.2060533063639832,0.1904737896036364,0.7150364349762445
CNOT9,CNOT9,-0.200950286843437,0.1908839407729127,0.7150364349762445
LLPH,LLPH,0.1897071852200754,0.191701793427524,0.7150364349762445
TXND9,TXNDC9,-0.1846887660986072,0.1899444760908268,0.7150364349762445
D39U1,SDR39U1,-0.1903773348386803,0.1901080888016702,0.7150364349762445
TOM70,TOMM70,0.1850694410228679,0.1890169765551466,0.7150364349762445
CHD8,CHD8,0.1850254231712296,0.189124058479059,0.7150364349762445
PNKP,PNKP,0.1848651541043648,0.1895143102799073,0.7150364349762445
FOXO3,FOXO3,0.2009712815086977,0.1908366226797844,0.7150364349762445
TAF4,TAF4,0.1842567287110096,0.1910010512686383,0.7150364349762445
ADT2,SLC25A5,0.1840757207802642,0.1914449621359907,0.7150364349762445
MICA3,MICAL3,-0.1850456064872774,0.1890749532837669,0.7150364349762445
H9KVB4,TNRC18,0.201066545014515,0.190622020890242,0.7150364349762445
G5E9I4,BRMS1,-0.20121139528403,0.1957237788648904,0.7196928008255745
REN3A,UPF3A,-0.202821266633803,0.1976757477842115,0.7196928008255745
HEAT6,HEATR6,0.2030848445258122,0.1970813406101566,0.7196928008255745
PF21A,PHF21A,-0.200233552300533,0.1979506153620124,0.7196928008255745
G3V1L9,TJP1,-0.1812821431168934,0.1983895729477626,0.7196928008255745
TMM11,TMEM11,-0.1801481026027577,0.2012590614395599,0.7196928008255745
PLMN,PLG,0.2203248296850377,0.1966237787180715,0.7196928008255745
PUM2,PUM2,-0.1839608871365463,0.2009514711470295,0.7196928008255745
VRK1,VRK1,-0.1831806362072646,0.1936509213787807,0.7196928008255745
DNJB1,DNAJB1,-0.1815798332124918,0.1976411519720082,0.7196928008255745
MRM2,MRM2,-0.1995488366119717,0.1940613947618,0.7196928008255745
ACATN,SLC33A1,-0.179803290630305,0.2021373374157192,0.7196928008255745
FBX11,FBXO11,-0.1864709722444659,0.1995318065784959,0.7196928008255745
BRAP,BRAP,0.1797042909958651,0.2023900006518929,0.7196928008255745
HEM6,CPOX,0.1816651041841732,0.1974271422719478,0.7196928008255745
BRD7,BRD7,-0.1916638732188006,0.2019480187590958,0.7196928008255745
VPS51,VPS51,0.1799626692672226,0.2017310455481341,0.7196928008255745
DHB7,HSD17B7,0.1879716582965247,0.195873249815433,0.7196928008255745
NUCG,ENDOG,0.1885768280593784,0.1992777150474778,0.7196928008255745
STAT3,STAT3,0.1800108763181187,0.2016082687718481,0.7196928008255745
TOX4,TOX4,0.181134866684554,0.1987605818407655,0.7196928008255745
EME1,EME1,0.1899466261589948,0.2009595733418718,0.7196928008255745
FADS2,FADS2,0.1857337415394443,0.2013467030047044,0.7196928008255745
ACSL3,ACSL3,0.1826297633387276,0.195017525051678,0.7196928008255745
APEX2,APEX2,0.1940154107956415,0.196364178578574,0.7196928008255745
VPS54,VPS54,0.1903753538445321,0.2050546211994633,0.7204759165385256
MARE1,MAPRE1,0.1794540216490714,0.2030297237531528,0.7204759165385256
KAP2,PRKAR2A,-0.1791313664539711,0.203856580412457,0.7204759165385256
DLGP5,DLGAP5,-0.1786281544597689,0.2051508814102298,0.7204759165385256
SURF2,SURF2,0.1846734754521579,0.203977218437394,0.7204759165385256
TAF9,TAF9,0.1845994574923954,0.2041617560006874,0.7204759165385256
CDK13,CDK13,-0.184161419273339,0.2052562553412483,0.7204759165385256
FKB11,FKBP11,0.1838529279628974,0.2060295361620432,0.7216089915408793
PAPS1,PAPSS1,-0.1781692522256358,0.2063362541394434,0.7216089915408793
FITM2,FITM2,0.1827601529950004,0.2087852113849577,0.7221588709683829
PREP,PITRM1,0.1779138124267616,0.2069981562230072,0.7221588709683829
NCOA3,NCOA3,-0.177628838874527,0.2077383485973739,0.7221588709683829
B3A2,SLC4A2,0.1777530315114006,0.2074155412345871,0.7221588709683829
MET,MET,0.177104234222305,0.2091058237212023,0.7221588709683829
L2GL2,LLGL2,-0.1773484871766192,0.2084683505333439,0.7221588709683829
E7ETY2,TCOF1,0.1866051626945518,0.2091456961041696,0.7221588709683829
SZT2,SZT2,0.2081796415062395,0.2097576245517892,0.7229620838982102
A0A087X211,CIP2A,0.1825118629323944,0.2194881536343895,0.7237792747874506
NHEJ1,NHEJ1,0.1800003248594565,0.2158594944321848,0.7237792747874506
KMT5B,KMT5B,-0.21236965307565,0.2136867441101777,0.7237792747874506
B4DUT8,CNN2,0.183241455722013,0.2176192080035303,0.7237792747874506
TRXR1,TXNRD1,0.1854916451704203,0.2119247862550862,0.7237792747874506
DBF4B,DBF4B,-0.2263173349111796,0.2129312304803264,0.7237792747874506
MBTP2,MBTPS2,0.213896099047146,0.2172739656949704,0.7237792747874506
FANCJ,BRIP1,0.1878342061189566,0.2112792516699762,0.7237792747874506
CNO11,CNOT11,0.178675136654248,0.219315044046223,0.7237792747874506
CHAP1,CHAMP1,-0.1743806665115749,0.2163069128944687,0.7237792747874506
DCC1,DSCC1,0.1748818505287739,0.2149689602163565,0.7237792747874506
AATC,GOT1,0.1744107851431169,0.2162263449204986,0.7237792747874506
PK3CB,PIK3CB,-0.1897095001760983,0.2174261919609137,0.7237792747874506
A0A096LP25,AAK1,-0.1901290819921862,0.216391734851086,0.7237792747874506
CDCA3,CDCA3,0.1741190959296866,0.2170075009612849,0.7237792747874506
DLG5,DLG5,-0.1803932934564493,0.2148421268333265,0.7237792747874506
SREK1,SREK1,0.1734649517637264,0.2187664784089131,0.7237792747874506
CLCB,CLTB,-0.1741409478170049,0.2169489125645784,0.7237792747874506
TRAF3,TRAF3,-0.1995550031294304,0.2109758123275423,0.7237792747874506
HNRL1,HNRNPUL1,-0.1754690142830469,0.2134088469917883,0.7237792747874506
UBP34,USP34,-0.1755709712125948,0.2131387535378866,0.7237792747874506
P66A,GATAD2A,-0.1733895491148924,0.2189698706641067,0.7237792747874506
STABP,STAMBP,-0.1756704955169172,0.2128753351867593,0.7237792747874506
TENS3,TNS3,-0.1736507985490664,0.2182657343690972,0.7237792747874506
MBD3,MBD3,-0.1757440358403623,0.2126808370493094,0.7237792747874506
TFPT,TFPT,-0.2064663181463734,0.2201825393711723,0.7248150605206467
FOXA1,FOXA1,-0.1817523810818928,0.2214454586729985,0.7276156044627636
ARI1A,ARID1A,-0.1721863127806911,0.2222333255803626,0.7276156044627636
H0Y886,NDUFB5,-0.1811748042992613,0.2229420320074784,0.7276156044627636
IFRD2,IFRD2,-0.1815617584970719,0.2219386145061838,0.7276156044627636
PLCA,AGPAT1,0.1773378976944948,0.2228407836751106,0.7276156044627636
S20A2,SLC20A2,-0.1714177617708111,0.2243354015252118,0.7296642923328562
A0A087X0R0,KDM6A,0.1870899481730545,0.2239620634828514,0.7296642923328562
DYH5,DNAH5,0.1842784940872086,0.2255880853408612,0.732367828221062
PIAS4,PIAS4,-0.200290873412888,0.2279350839974921,0.732367828221062
SSBP,SSBP1,-0.170749948360136,0.2261731041692407,0.732367828221062
PPIL1,PPIL1,-0.1698101457008046,0.2287768748345631,0.732367828221062
BCL9,BCL9,-0.1769157688356984,0.2290090375759459,0.732367828221062
CTNA1,CTNNA1,-0.1701438227537012,0.2278500471489676,0.732367828221062
MET15,METTL15,0.1752417479839715,0.228446100202549,0.732367828221062
LC7L2,LUC7L2,0.1703969511379478,0.2271486856099433,0.732367828221062
TFAP4,TFAP4,-0.1756007280594624,0.2274793211463726,0.732367828221062
CCNT1,CCNT1,-0.1758987765764891,0.2266787854886944,0.732367828221062
STXB1,STXBP1,0.168965670129352,0.2311341235488782,0.7342360658069363
ZW10,ZW10,0.1692243005575821,0.2304104184362801,0.7342360658069363
J3KPZ4,C1D,0.184575632001714,0.2303615143099279,0.7342360658069363
A0A087X2H1,HECTD1,-0.1781416458600123,0.2309160771596745,0.7342360658069363
E7ESZ7,NDUFA10,-0.1774745114791155,0.2326958865561067,0.7379673207586346
HCLS1,HCLS1,-0.2007506026112408,0.2335038142207635,0.739299451669062
IDI1,IDI1,-0.1677769819226456,0.2344804661730443,0.741160478483951
SGO2,SGO2,-0.1825647549145091,0.2355689486218117,0.7429142673834724
FANCI,FANCI,0.1673062279159768,0.2358148645157401,0.7429142673834724
MITOK,CCDC51,0.1823000879122634,0.2362602691919968,0.7430892295048613
COQ3,COQ3,-0.1720507377467866,0.237164415856436,0.7447040801027464
A0A0D9SFE4,DNM1,0.181449443736249,0.2384915433050962,0.745188330392645
LMNB2,LMNB2,0.1754442392434328,0.2381700944979777,0.745188330392645
VWA8,VWA8,-0.1664649981343224,0.2382123646887455,0.745188330392645
ZN185,ZNF185,0.1654468943681339,0.2411362021743087,0.7521548392376618
NCOA5,NCOA5,0.1653172166272304,0.2415103681077906,0.7521548392376618
MTCH2,MTCH2,0.1648060432830527,0.24298914162209,0.7541142458813053
MYH11,MYH11,0.1642360144694374,0.2446454425060437,0.7541142458813053
COX7C,COX7C,0.1638959312110975,0.245637254541879,0.7541142458813053
H2AY,MACROH2A1,0.1633247878258798,0.2473090700231029,0.7541142458813053
RAB10,RAB10,0.1631988801832254,0.2476786557826322,0.7541142458813053
ZFP91,ZFP91,0.1685358145207409,0.2470279502316322,0.7541142458813053
PDXD1,PDXDC1,-0.1644691931893516,0.2439669818698254,0.7541142458813053
4EBP2,EIF4EBP2,0.1687871654906818,0.2463135215395988,0.7541142458813053
BIRC2,BIRC2,0.1692322577175671,0.2450518518839665,0.7541142458813053
NUP35,NUP35,0.1726602847331233,0.2458182657260851,0.7541142458813053
FAH2A,FAHD2A,0.170008222166665,0.2428627915792651,0.7541142458813053
IF4H,EIF4H,-0.1633472467841322,0.2472431840005174,0.7541142458813053
NUP37,NUP37,-0.1637898333691643,0.2459472349110507,0.7541142458813053
SYAM,AARS2,-0.1635103491247957,0.2467650614636128,0.7541142458813053
NOTC2,NOTCH2,0.1630619650094567,0.2480809779979951,0.7541345200385625
PP6R3,PPP6R3,-0.1627798508999255,0.2489113615146174,0.755453909310288
PDPR,PDPR,-0.1677226964988763,0.2493487342966052,0.7554924499354904
NDUA4,NDUFA4,-0.1675942066669572,0.2497168118884359,0.7554924499354904
UB2G2,UBE2G2,-0.1673444084999253,0.2504334454875133,0.7564598210763873
MGAT1,MGAT1,0.1667610363913244,0.2521124604676629,0.7569818440823624
PIGS,PIGS,0.1670546038439098,0.2512665913063435,0.7569818440823624
PCM1,PCM1,-0.1593694774058571,0.2590987068598721,0.7569818440823624
TKFC,TKFC,0.1678114420295991,0.2595327489480754,0.7569818440823624
MP2K5,MAP2K5,0.1997223826993219,0.2574380056889548,0.7569818440823624
XPP3,XPNPEP3,-0.1669817193743231,0.251476417595666,0.7569818440823624
A0A087X1Z3,PSME2,-0.1686033789370823,0.2572585574544936,0.7569818440823624
FGFR1,FGFR1,-0.1751691306553694,0.2612137771500701,0.7569818440823624
S15A4,SLC15A4,-0.1647563815910164,0.2579398934514847,0.7569818440823624
KIF2A,KIF2A,-0.1584556937593232,0.2618752267530376,0.7569818440823624
SRSF5,SRSF5,-0.1587998563254295,0.2608271624161382,0.7569818440823624
A0A5H1ZRQ2,DDX17,-0.1675010822547096,0.2604276610707984,0.7569818440823624
MMGT1,MMGT1,-0.1663844018831269,0.2532004848047943,0.7569818440823624
RGP1,RGP1,-0.1764051526919657,0.2578105704839702,0.7569818440823624
TUT7,TUT7,0.1662108413118296,0.2588711307742375,0.7569818440823624
THUM1,THUMPD1,0.1583741936078825,0.2621238284860226,0.7569818440823624
MGN2,MAGOHB,0.1585959666079668,0.2614477193834467,0.7569818440823624
RCOR1,RCOR1,0.1590340792956228,0.2601155035484463,0.7569818440823624
F91A1,FAM91A1,0.1593779114056238,0.2590731727123739,0.7569818440823624
GUF1,GUF1,0.1594716787527862,0.2587894035607321,0.7569818440823624
B5MBZ0,EML4,-0.1846227813484517,0.2605203079912821,0.7569818440823624
A0A0G2JL52,VARS2,0.1678239356699478,0.2594967670845874,0.7569818440823624
TTC5,TTC5,0.1594971712743721,0.2587122913835668,0.7569818440823624
LIN37,LIN37,0.205401090659994,0.2594160826129607,0.7569818440823624
HEM1,ALAS1,-0.1604402458985973,0.2558704380081923,0.7569818440823624
ANO1,ANO1,0.1643634135505323,0.254033632937956,0.7569818440823624
TSC2,TSC2,0.1614750937528251,0.2527763218307424,0.7569818440823624
AHR,AHR,0.1615061027221955,0.2526839991698246,0.7569818440823624
PAN2,PAN2,0.1677718798668364,0.2543614050491485,0.7569818440823624
TOE1,TOE1,0.1581933404729082,0.2626760533143187,0.7574289827792611
MBTP1,MBTPS1,-0.183398154954671,0.2637511289583767,0.7581820870218817
F5GXJ1,NDUFS7,-0.1720039845709624,0.2642316689033374,0.7581820870218817
PPM1G,PPM1G,0.1575885577388948,0.2645283776860185,0.7581820870218817
COX5A,COX5A,-0.1626908423760546,0.2640381545403429,0.7581820870218817
FACE2,RCE1,0.1934205672819929,0.2655850041140591,0.7591679835430885
PHF20,PHF20,-0.1675642425988222,0.265668963810724,0.7591679835430885
RSAD1,RSAD1,0.1732568168402019,0.2665377377655644,0.7605103715286913
COX6C,COX6C,-0.1565008257474123,0.2678817998279164,0.7609280334903259
UQCC2,UQCC2,0.1614342001240391,0.2677949360535513,0.7609280334903259
TR150,THRAP3,-0.1565024484863987,0.2678767760051706,0.7609280334903259
SET1B,SETD1B,0.1743434840036121,0.2694802307412458,0.7622824000222288
CE170,CEP170,0.1591683425492547,0.2695584142785845,0.7622824000222288
ATP5L,ATP5MG,-0.1561154317639101,0.2690767157030603,0.7622824000222288
ATE1,ATE1,0.1676273214895532,0.2710509415878536,0.7653675476539985
D6RBR1,CAST,-0.1735775553248545,0.2716225096767929,0.7658468985857504
RM28,MRPL28,-0.155155068840767,0.2720697399405147,0.7659747774396176
SCAF4,SCAF4,-0.1625415828215099,0.2750081995354643,0.7663240180037939
SYEM,EARS2,0.1545749402965346,0.2738884077080709,0.7663240180037939
ANFY1,ANKFY1,-0.1591543440759186,0.2747009990431092,0.7663240180037939
DNLI3,LIG3,-0.1543787194838884,0.2745053668930521,0.7663240180037939
EMC2,EMC2,0.1546449856407981,0.2736683932433308,0.7663240180037939
HEXI1,HEXIM1,0.1549039806713228,0.2728558998138115,0.7663240180037939
DVL1,DVL1,-0.1686359423015855,0.2738403463801436,0.7663240180037939
MYH9,MYH9,-0.153842276288651,0.2761967506124049,0.7665644757189745
A0A140T8Y4,HLA-A,-0.1837531515713295,0.2763010465996514,0.7665644757189745
AT8B1,ATP8B1,-0.1587303950555955,0.2759980697301007,0.7665644757189745
TGFA1,TGFBRAP1,-0.1582431422298709,0.2774938027460597,0.7687546337703342
URP2,FERMT3,-0.1598060299156504,0.2779326245923967,0.76885280475052
MLX,MLX,-0.1682974967987019,0.280677608807899,0.7753210469389211
ZNF91,ZNF91,-0.1963249449277831,0.2815161470082192,0.7765119771312096
PRR12,PRR12,-0.1516579483211801,0.283154882200288,0.7799034761181345
BAG5,BAG5,-0.1512587976662872,0.2844387019821504,0.7823090418152651
NDUA2,NDUFA2,-0.1508017855154772,0.2859133088209716,0.7824685804544251
ATM,ATM,0.1507320295218484,0.2861388250664923,0.7824685804544251
RHPN2,RHPN2,-0.152521542575434,0.2853016686110182,0.7824685804544251
SRC,SRC,-0.1555725678597443,0.2857864856923112,0.7824685804544251
NKTR,NKTR,-0.1552995303893811,0.2866433588629699,0.7827252750613475
COQ6,COQ6,-0.1546904540358738,0.2885608659773808,0.7834715250041137
BACD3,KCTD10,-0.1502163239630386,0.2878096794399157,0.7834715250041137
WDR44,WDR44,0.150332413173952,0.2874330021254398,0.7834715250041137
ACLY,ACLY,0.1515237645631543,0.2885021866996851,0.7834715250041137
COQ7,COQ7,-0.1545459651364704,0.2890169739119499,0.7835936732235799
SCMC2,SLC25A25,0.1558395159077995,0.2901892687585975,0.7856544691106347
FCHO2,FCHO2,-0.1536203304890937,0.2919500693276373,0.78781680296719
I3L0U5,CCDC137,0.1568801404410939,0.292298396333893,0.78781680296719
TTC9C,TTC9C,0.1534030752703616,0.2926412888251681,0.78781680296719
RPOM,POLRMT,-0.1488203183515215,0.292364608611715,0.78781680296719
PDK2,PDK2,-0.1530390719693506,0.2938017835384359,0.789825387058193
EDC4,EDC4,-0.1475942283661323,0.2964036418607534,0.7907225523365893
TP4A2,PTP4A2,-0.1791462287746149,0.2958241661923887,0.7907225523365893
PDS5B,PDS5B,0.1472770429243501,0.2974543914088848,0.7907225523365893
1433E,YWHAE,-0.1477168210870759,0.2959981713512717,0.7907225523365893
FOLC,FPGS,0.1607448700950577,0.2972436939405489,0.7907225523365893
ASH1L,ASH1L,0.1536381404976168,0.2971410524644593,0.7907225523365893
SHRPN,SHARPIN,-0.1634777612513043,0.2948810186537562,0.7907225523365893
CNDH2,NCAPH2,-0.1526155691181434,0.2951557252648039,0.7907225523365893
UBP24,USP24,0.1450806219570529,0.3047966987953087,0.7914748064085265
B8ZZ87,MZT2B,-0.1873739656505821,0.3044640986994421,0.7914748064085265
WDR1,WDR1,0.1462455061712367,0.300888264977784,0.7914748064085265
B4E0T2,PEX5,0.1466186397734531,0.2996431998452214,0.7914748064085265
