,stat,p-value,effect_size,feature,q-value,in_group_gene_effect_mean,out_group_gene_effect_mean
13550,-3.168021763670875,0.0015771556801548257,-0.5165287549845261,SLPI,0.12847810581146954,-0.08095541340041978,-0.026936593742705576
3976,-3.1622237262419515,0.001608606926070923,-0.5155834164490215,DLG5,0.12930413684439845,-0.2660842571542573,-0.16176921331820207
3529,3.161974553280316,0.0016099714238532103,0.5155427901499459,CWF19L2,0.12930413684439845,-0.40564584930253367,-0.5195609823143583
9801,3.164596342351851,0.0015956675207260253,0.5159702586290078,NR2C1,0.12930413684439845,-0.1731770475513497,-0.23441240193746182
6305,3.1582276450884685,0.0016306189466729606,0.5149318771045966,HAUS1,0.12974417823597367,-1.4211891265963177,-1.6411391018908206
12599,3.1582667763693295,0.001630402056607843,0.5149382572475666,S1PR3,0.12974417823597367,0.017259823762941606,-0.038054820332878075
3284,-3.1487577559362245,0.0016838957937022742,-0.5133878630735876,CPQ,0.13308354078458637,-0.02359656532251574,0.04997946476761526
11787,-3.14801407512569,0.001688146860949041,-0.5132666099535566,RABGGTB,0.13308354078458637,-1.7186298051680575,-1.5178403413990678
7476,-3.145730528316422,0.0017012620492137575,-0.5128942900396386,KIF21A,0.1335022471371548,-0.1539622521706662,-0.09013908336965129
2523,3.1397257810719332,0.001736198497678092,0.5119152485905677,CDK5RAP2,0.1356216789944252,-0.1112566153049428,-0.19947184408377214
9282,3.130768379594186,0.0017895430437616623,0.510454792893497,NAA16,0.13915324022559436,-0.03943371138165146,-0.09738973863346888
10030,3.125475979949935,0.001821766024953443,0.5095918958545707,OGA,0.14038266391386733,-0.10451607473780704,-0.2061829991569098
16024,-3.1257798163572206,0.0018199017546423398,-0.5096414347317886,VAV3,0.14038266391386733,-0.2731149120007203,-0.21341847454216728
5687,-3.1213815559621834,0.0018470604624166046,-0.5089243222447475,GGA3,0.14155520210352593,-0.24708778225855924,-0.16170105522093706
10331,-3.1203423570534166,0.0018535316111059686,-0.5087548865026443,PCBD1,0.14155520210352593,-0.01366965290409281,0.05207284083624824
4407,-3.118965773050837,0.0018621357905662522,-0.5085304419520613,EFR3A,0.14158025319651946,-0.719529170273774,-0.5066094379341524
16019,-3.114903482269131,0.0018877413244156153,-0.5078681074870897,VASP,0.1428919948529997,-0.15998336263785565,-0.1016840297582679
6170,3.1135449171117653,0.0018963766679135502,0.5076466008114264,GTPBP2,0.14291328483699164,-0.04007192181114416,-0.11248944595015997
10810,-3.1100112029316254,0.001919008168255627,-0.5070704478926336,PKN2,0.14398452953661847,-0.48598548427316945,-0.3390102294713185
6655,-3.099883814210905,0.0019852514803263485,-0.5054192321253855,HSD3B2,0.1483043540346849,-0.047696869271290895,0.0086423661280927
1379,-3.0966948475721314,0.0020065416518754826,-0.5048992884221881,BCAR3,0.14859700449625055,-0.2391146484310132,-0.14279578280441
3186,-3.096808059754584,0.002005782246714709,-0.5049177470541085,COPB2,0.14859700449625055,-2.3919337528265783,-2.1945002302935706
16602,3.0946232789260617,0.002020484062758553,0.5045615303973254,ZNF135,0.1489416093694318,0.04139117644501077,-0.006652838305627227
16211,-3.0921400558444048,0.002037314350409016,-0.5041566543508835,WDR73,0.1489416093694318,-0.7625993464991782,-0.5255472972476676
8099,-3.0925645136597955,0.0020344284495295998,-0.5042258598940529,LRRC20,0.1489416093694318,-0.06231826937907906,-0.017355196776932796
15302,3.0894610389674195,0.0020556160213223446,0.5037198551887312,TPH2,0.14919885837383828,-0.16279838225159698,-0.23787269280870046
10382,-3.0890734680215934,0.0020582761779520567,-0.5036566638494508,PCDHGA2,0.14919885837383828,-0.06029140691792481,-0.014925769569280455
8630,-3.086214135139954,0.0020779996188498803,-0.5031904651413559,METTL14,0.14999299358508397,-0.9881731911902125,-0.81805112053027
7246,-3.0845668421854846,0.0020894411774509116,-0.5029218829653671,JUNB,0.15018516900274265,-0.356820669062126,-0.23962061827732584
9887,-3.0823305055870445,0.0021050666450157327,-0.5025572604201041,NTHL1,0.15067520960788344,-0.11178950795317139,-0.048948406667048854
12117,-3.0792639620717277,0.0021266673284803233,-0.5020572771427678,RGS17,0.15158707495130372,0.011049784111624725,0.06596860770748139
9103,3.0695335902516105,0.002196562520877512,0.5004707928264612,MTMR10,0.15454517216497266,0.06897797182682014,0.01534451415143205
10724,-3.068473467283133,0.002204303618884277,-0.500297945529982,PIGQ,0.15454517216497266,-0.09752559507666578,-0.03286823256830556
3187,-3.069835314934735,0.0021943638701808527,-0.5005199873985157,COPE,0.15454517216497266,-1.3617675969207301,-1.1671883507052305
16287,-3.0721457501790863,0.0021775946960892194,-0.5008966913258441,WTAP,0.15454517216497266,-0.9476647875340048,-0.8015241476285939
4815,-3.0662859085832186,0.002220356534127951,-0.49994127595634463,F10,0.15503526216051777,0.009233709335115537,0.06425054528394188
11671,-3.0648968410680597,0.0022306055142504353,-0.4997147960367866,PXN,0.15511775826130975,-0.36363133620551186,-0.239411481214423
15982,3.063483547373238,0.0022410777799737078,0.49948436617011543,UTF1,0.15521505093931262,0.10298337611673165,0.03145160006390661
13177,3.0569223060027384,0.0022902888612130884,0.49841459137402,SLC14A1,0.1579837562450496,0.09031752789296332,0.03958873286548505
16655,-3.055385276401856,0.002301959384935095,-0.49816398703940884,ZNF230,0.1581510811168059,-0.09615143376184986,-0.035283367040671997
11325,-3.051430595631093,0.002332238066770259,-0.49751919780269727,PRKCI,0.1589882814752291,-0.2278871719754839,-0.12848734030228764
7631,-3.0513663809524565,0.002332732720540276,-0.49750872794785334,KPNA5,0.1589882814752291,0.024756872821794514,0.07995179636046716
13566,-3.0483759122259473,0.0023558755233521553,-0.49702114825195687,SMAP2,0.1599284229285132,-0.03214625199185705,0.026201562700393706
10620,3.0465775296226596,0.002369894117459884,0.4967279317287264,PGM2,0.16024418445607208,0.058415925489048136,0.010363244378485039
15053,-3.044919929514134,0.002382882985788219,-0.49645766902720784,TMEM262,0.16048810723574436,-0.04383899795486922,0.002207836587167529
12419,3.042413512117139,0.0024026471267116155,0.49604901127353107,RPP21,0.1607659933817375,-0.9235156468173923,-1.1893261981349685
10119,-3.0393375781348593,0.0024271074584981283,-0.4955474969315207,OSTC,0.1607659933817375,-0.46644729715534994,-0.35661689280756326
8209,-3.0386302920635213,0.0024327640899325107,-0.4954321777761932,LUC7L,0.1607659933817375,-0.09514589934669385,-0.03949392231728024
11126,-3.038476292309826,0.0024339973277529674,-0.49540706895214515,PPARG,0.1607659933817375,-0.06923557701975216,0.017120664501507503
7256,3.0386314633765195,0.002432754712193447,0.4954323687524204,KANSL2,0.1607659933817375,-1.0431330472474598,-1.194171406128257
8772,-3.0370475926688885,0.0024454657699373786,-0.4951741272295715,MLEC,0.16090224202430284,-0.12624803217274405,-0.06788555009638872
7746,-3.0352852287149688,0.00245968080802911,-0.49488678335163894,KSR2,0.16098764654958647,-0.06230494276737882,-0.0029627549029473963
9215,-3.0345559699250906,0.00246558504682245,-0.49476788166380437,MYL6,0.16098764654958647,-0.22391795430636927,-0.13026661426209937
2203,3.025848330201756,0.0025370942599642118,0.4933481482652762,CCDC30,0.16316568235040516,0.02778562039933518,-0.05395073416068324
7637,-3.026275250145645,0.002533544477350209,-0.4934177552451347,KRAS,0.16316568235040516,-1.0575369204267746,-0.7513063883009182
1682,-3.026618587279691,0.0025306929755936182,-0.4934737345014713,C15orf61,0.16316568235040516,0.05670616064117103,0.11805736386544524
7535,-3.027794474497036,0.002520949193919814,-0.49366545653044935,KLF5,0.16316568235040516,-0.46419099356903903,-0.2553092093381093
3011,-3.024620920760751,0.0025473253963464175,-0.4931480258173533,CLVS2,0.1632100957127272,-0.010748136792581265,0.03625950835471845
11765,-3.0220354957694755,0.002569000073052919,-0.4927264863042214,RAB42,0.1633750343855624,-0.151405846003921,-0.07307124326498811
14004,3.0231192024626967,0.0025598944396494467,0.49290317879902584,SRSF4,0.1633750343855624,-0.1221493254331707,-0.18261650216661493
15491,-3.0090338360911346,0.002680580456892036,-0.49060663625666223,TRPC6,0.16808727889976638,-0.04744524010101197,0.00772471729167093
12863,-3.0082451069992318,0.0026874899571984927,-0.4904780382588414,SENP2,0.16808727889976638,-0.22123058984393892,-0.15047911306095213
12911,-3.0077055240842157,0.0026922262476492655,-0.49039006219298853,SERPINF2,0.16808727889976638,0.08286882355428185,0.13707771217839881
15193,3.010513506510028,0.0026676619441412456,0.4908478884879515,TNFSF11,0.16808727889976638,0.09574690994481966,0.04788110812611794
12058,3.0096665775229132,0.002675049210597933,0.4907098013130807,REST,0.16808727889976638,-0.07492227967298783,-0.15310678500495903
4170,3.0037524167817065,0.002727159019183614,0.48974552950173605,DPY19L3,0.1684744598092417,-0.019703073137098365,-0.07853919794913308
3927,3.003660915043733,0.0027279724888735575,0.48973061063996054,DHX40,0.1684744598092417,-0.1338698790761167,-0.20207831168831086
154,-3.0036924801324676,0.002727691843520175,-0.48973575715636763,ACO2,0.1684744598092417,-0.9478453253089362,-0.7119483855053362
12965,2.997144224716703,0.0027864813715198543,0.4886680996497139,SFT2D2,0.16960863622493075,0.014890209053412838,-0.05298559676944435
14026,-2.997705467895852,0.0027813975535569075,-0.48875960730407847,SSR1,0.16960863622493075,-0.10736764805729128,-0.021254294020599248
9307,-2.9978124176751657,0.0027804297505592043,-0.48877704488515455,NADSYN1,0.16960863622493075,-0.043874306103144856,0.010130194419682676
13652,-2.999710684638395,0.002763303244581322,-0.48908654701117815,SNAP23,0.16960863622493075,-1.0137798830763352,-0.7152496303528149
15132,2.9961057781974922,0.0027959101780224748,0.48849878658064444,TMOD3,0.16960863622493075,0.025672318305323884,-0.039738671917459105
6690,2.9930786943262317,0.0028235619981081977,0.48800523698411513,HSPG2,0.17007184502584274,0.03473547563414267,-0.00697624775602059
7946,-2.9932389050720896,0.0028220922598780353,-0.4880313584767267,LIMA1,0.17007184502584274,-0.10823519239788414,-0.04833068776880333
2168,2.992011411589773,0.0028333708910016474,0.4878312223263242,CCDC150,0.17007184502584274,0.046067381168947555,-0.007375348796591417
10712,-2.9878386787214444,0.0028720202728468895,-0.4871508808785232,PIGA,0.17178898883773333,-0.06362616655405039,-0.014083422003466513
6950,-2.985409775162157,0.0028947389840742375,-0.486754861335399,IL36G,0.17254459860821594,-0.20030525958882206,-0.13041542863341274
10121,-2.9806786848566182,0.0029394633879402795,-0.48598348273779507,OSTM1,0.1739979244895999,0.041558778211423016,0.09715509772019472
8301,-2.9809002806488563,0.0029373545615451776,-0.4860196127290682,MAGEA4,0.1739979244895999,0.023825078137596434,0.09269049959844895
10236,-2.9789764183375427,0.0029557092764712764,-0.4857059374204513,PALD1,0.17435627100894527,-0.048498298263143495,0.0032818955428385137
6504,-2.9747677152393157,0.0029962285789683495,-0.48501973122188413,HMGCS2,0.175722913163653,-0.030880223966507126,0.019867587631668154
5596,2.974438361660667,0.00299942074260751,0.484966031908363,GBE1,0.175722913163653,-0.015915594441626563,-0.0817381541645106
2358,-2.971468148611524,0.003028349326216367,-0.484481754790729,CD1A,0.1760454110564992,-0.07184720044276542,-0.014124841897895755
6666,-2.9707145814720306,0.003035729159665909,-0.4843588897584167,HSP90B1,0.1760454110564992,-0.8063754492256008,-0.6719599792912001
164,-2.9707075606917295,0.0030357979927320548,-0.4843577450582919,ACOX1,0.1760454110564992,-0.34640864977761976,-0.24886773906340992
2965,2.968513790401638,0.0030573760803002874,0.4840000627185878,CLIC5,0.17669774528951696,0.1637308408343416,0.10924936073958247
4799,2.9656832243582736,0.0030854246822233818,0.48353855428734954,EXOSC8,0.17712201355300466,-0.8999604672197078,-1.0697584263587605
841,2.9657320326461947,0.0030849390476298463,0.4835465122138013,AQP10,0.17712201355300466,-0.05136512969396307,-0.12550533336502934
6636,-2.9630014654362435,0.003112215283896424,-0.48310130804963436,HSBP1,0.17733967532622794,-0.29648619577874424,-0.2186935407568454
5860,-2.96367027858894,0.003105514077426273,-0.48321035440437893,GNGT2,0.17733967532622794,0.04057038720035333,0.11031683498379152
5015,2.9580949178040368,0.003161781783743469,0.4823013220871644,FANCM,0.17733967532622794,-0.4553118369718393,-0.5854955056175565
1502,2.9606011008405355,0.0031363747156081287,0.4827099416296344,BMP2,0.17733967532622794,0.0677255453936841,0.019519815239488123
11404,-2.960959380709121,0.0031327578277602513,-0.48276835721774014,PRR22,0.17733967532622794,-0.2347877815720026,-0.16834315624046067
16651,-2.958671232137155,0.0031559226739909917,-0.4823952870113891,ZNF226,0.17733967532622794,-0.10250119914341997,-0.040386672275897255
13902,-2.9581120931542992,0.0031616070268040662,-0.48230412243481013,SPN,0.17733967532622794,-0.07259478097797499,-0.02205909110191759
13844,-2.955747800072573,0.0031857464961636806,-0.4819186372793965,SPATA6,0.1780998866335689,-0.07119952878017342,-0.024269788071872148
11050,-2.9534951825903435,0.0032089021144437587,-0.4815513602243916,POLR1B,0.17817575970430893,-1.7346256849561628,-1.5524151190134574
1170,2.9538575841111,0.00320516649746929,0.48161044782551465,ATP1B3,0.17817575970430893,-0.1703793618784822,-0.3419917370373296
1610,-2.9524177535250713,0.003220031676744252,-0.481375691262754,BTC,0.17817575970430893,0.03848768006133516,0.10184234768034323
8794,-2.951574661056503,0.0032287651551023426,-0.4812382296114105,MMADHC,0.17817575970430893,-0.14889117347763156,-0.08892299559905094
792,-2.9468179882562207,0.0032784451102989953,-0.48046267992688074,APH1A,0.18033556431474249,-0.297528783203587,-0.22183156772771712
7948,-2.9437670783812377,0.003310675644237718,-0.4799652456297537,LIMD1,0.180573581201552,-0.05532580523500872,0.002099104896087616
9022,-2.9434126302042394,0.0033144387968251205,-0.47990745477816577,MS4A13,0.180573581201552,-0.08742814925437455,-0.02233164404419054
12775,-2.945200163877227,0.003295500367764739,-0.4801989024421904,SDHAF3,0.180573581201552,-0.1280128750422871,-0.06985347979821775
13923,-2.942216595150475,0.003327165831685786,-0.4797124477538065,SPRING1,0.18069151073856743,-0.28690548585865155,-0.18671067688561768
465,-2.939736973759447,0.0033536936296842345,-0.4793081589434744,AK1,0.1815558130474943,-0.2695191834726925,-0.20387651872616255
2394,-2.927029731130368,0.0034926913515551878,-0.47723631199792854,CD4,0.18159272354025333,-0.023883033416916197,0.02870491727767918
3066,-2.9282372726305375,0.003479260474968749,-0.477433195085926,CNOT10,0.18159272354025333,-0.19864625724583,-0.10803597840956608
6525,-2.9213986790646085,0.0035559487274835775,-0.47631819951961973,HNRNPA3,0.18159272354025333,-0.1350172817257188,-0.06472176923293486
15366,-2.9293595758151216,0.0034668198797100634,-0.4776161805291752,TRAPPC5,0.18159272354025333,-0.7383220737286156,-0.6136154845636738
7841,-2.9295702097976397,0.003464489550766829,-0.47765052325686574,LCN2,0.18159272354025333,-0.14902228172154464,-0.09037655314417906
16845,-2.9312969981221983,0.0034454391510023667,-0.477932066721508,ZNF562,0.18159272354025333,-0.07903053860924492,-0.03438506611076937
16061,-2.9222677669816695,0.003546118057824828,-0.4764598995877567,VKORC1,0.18159272354025333,-0.07090190415981305,-0.022174746119761134
11555,-2.923304807891241,0.0035344199939116843,-0.4766289834798031,PTDSS1,0.18159272354025333,-0.40155926319012786,-0.24107375144763285
13960,-2.9342481772147586,0.003413101845763813,-0.4784132404558229,SRC,0.18159272354025333,-0.2802617308708545,-0.20177130179617772
6626,-2.936841700743943,0.003384912194642659,-0.47883610039160845,HS3ST1,0.18159272354025333,0.01334804067468588,0.06396741048986694
6088,-2.9328846128574306,0.0034280084499522983,-0.47819091868773766,GRK2,0.18159272354025333,-0.36985803718631927,-0.26604558274001927
17007,2.9303480152604022,0.003455896738175031,0.4777773402162402,ZNF800,0.18159272354025333,0.13248830823835542,0.0782947350419735
7418,2.9256145328683587,0.0035084920115591458,0.4770055716019141,KDM7A,0.18159272354025333,0.14565259941536418,0.09443229098705787
11058,2.9255537883839144,0.00350917167807224,0.47699566754339967,POLR2C,0.18159272354025333,-1.804815327966789,-1.9640658919390521
4629,2.9217417976891484,0.0035520645861880766,0.47637414314916743,EPHA1,0.18159272354025333,0.148884367455054,0.08906581831074319
12471,2.921388627550783,0.0035560625700581552,0.4763165606748424,RRAD,0.18159272354025333,0.02920225393144446,-0.046130878176356464
11226,-2.937447395560036,0.0033783593983517223,-0.4789348556441273,PPP2R5D,0.18159272354025333,-0.09896414474142483,-0.040562534886249835
5780,-2.933193991269381,0.0034246211028263374,-0.47824136115873844,GLMN,0.18159272354025333,-0.52563154686385,-0.40969496555348645
12011,-2.932594443270313,0.00343118825722986,-0.4781436081113752,RDH11,0.18159272354025333,-0.04592786695111032,0.0055042528511165785
5812,-2.9183412021285275,0.0035907309419039293,-0.47581969449882167,GM2A,0.1817356042105045,-0.0034790468156266087,0.0580207517733271
2453,-2.918547565938325,0.0035883736068058926,-0.4758533409980253,CDC42EP3,0.1817356042105045,-0.004704594802867963,0.04707056909374834
