Gene,feature,corr,p-value,q-value
PKHD1,PKHD1,-0.037670869485880526,0.824814763008063,0.9834740294431876
SRRM4,SRRM4,-0.03767528296839594,0.8247945571933362,0.9834740294431876
PRODH,PRODH,-0.03768344507355331,0.8247571897192644,0.9834740294431876
KNOP1,KNOP1,-0.03768410574075429,0.8247541650916229,0.9834740294431876
BRD9,BRD9,-0.0377180018764773,0.8245989871407609,0.9834740294431876
NIT1,NIT1,-0.03771847060172924,0.8245968413425689,0.9834740294431876
GFRA3,GFRA3,-0.03774125042759318,0.8244925580751803,0.9834740294431876
CHEK2,CHEK2,-0.037814434064331416,0.8241575523603752,0.9834740294431876
CHRNA7,CHRNA7,-0.037825256560278145,0.8241080138575856,0.9834740294431876
POLA2,POLA2,-0.03782943789393994,0.8240888745510911,0.9834740294431876
CCDC180,CCDC180,-0.03789843567945031,0.8237730639911833,0.9834740294431876
RDH5,RDH5,-0.03790156486703647,0.8237587419971235,0.9834740294431876
RNPEPL1,RNPEPL1,-0.03795271880054147,0.8235246232697709,0.9834740294431876
DIAPH3,DIAPH3,-0.03795878527934622,0.8234968595132942,0.9834740294431876
C9orf85,C9orf85,-0.037973923881274296,0.8234275773349061,0.9834740294431876
UBAP2,UBAP2,-0.037986691667345904,0.8233691462758538,0.9834740294431876
SLC6A11,SLC6A11,-0.03801484622970901,0.8232403018054875,0.9834740294431876
DOCK8,DOCK8,-0.038044871394489616,0.8231029018692283,0.9834740294431876
SSBP3,SSBP3,-0.03804793084061521,0.8230889016475886,0.9834740294431876
TSPYL6,TSPYL6,-0.03806139462224179,0.8230272911596604,0.9834740294431876
SRGAP3,SRGAP3,-0.03808789224677995,0.8229060406382254,0.9834740294431876
PPIB,PPIB,-0.038111840917782525,0.8227964573563897,0.9834740294431876
C1orf53,C1orf53,-0.03811874209993641,0.8227648798421868,0.9834740294431876
FCHSD1,FCHSD1,-0.03817598842821484,0.8225029502721624,0.9834740294431876
NLRP3,NLRP3,-0.03818236716548108,0.8224737656426543,0.9834740294431876
SH3BP1,SH3BP1,-0.03818792978481733,0.8224483151883485,0.9834740294431876
FOXD2,FOXD2,-0.038292139663292646,0.8219715604931325,0.9834740294431876
OR2T12,OR2T12,-0.038295386854733514,0.8219567057728104,0.9834740294431876
PELI1,PELI1,-0.03831108056502872,0.8218849136142581,0.9834740294431876
PPP1CC,PPP1CC,-0.03833280848606844,0.8217855198209978,0.9834740294431876
NDUFAF2,NDUFAF2,-0.03833452881862774,0.821777650322613,0.9834740294431876
CDKN2AIP,CDKN2AIP,-0.03836100397214071,0.8216565444034203,0.9834740294431876
MPST,MPST,-0.03836108656900303,0.8216561665850056,0.9834740294431876
CYBC1,CYBC1,-0.038365083033470165,0.821637885818283,0.9834740294431876
SCN2B,SCN2B,-0.038424557707489905,0.8213658456482296,0.9834740294431876
PPP2CA,PPP2CA,-0.03842627124173204,0.8213580081602019,0.9834740294431876
FAM151B,FAM151B,-0.03844208082891798,0.8212856979206964,0.9834740294431876
ACADS,ACADS,-0.03848162179301533,0.8211048509447235,0.9834740294431876
PSPN,PSPN,-0.03851406560578099,0.8209564707266431,0.9834740294431876
BRD1,BRD1,-0.038610676159218156,0.82051466331334,0.9834740294431876
ATP2A1,ATP2A1,-0.038612357318635535,0.8205069757251175,0.9834740294431876
NMNAT2,NMNAT2,-0.03861633461907859,0.820488788432857,0.9834740294431876
PPWD1,PPWD1,-0.03862126537091161,0.8204662413519485,0.9834740294431876
SLC45A2,SLC45A2,-0.03863385900972155,0.8204086544713171,0.9834740294431876
ACBD7,ACBD7,-0.038673671799575426,0.8202266087823245,0.9834740294431876
UBA5,UBA5,-0.038715772969071166,0.8200341094568635,0.9834740294431876
WDCP,WDCP,-0.03873552669094983,0.8199437930182625,0.9834740294431876
NBPF20,NBPF20,-0.03876098968856073,0.8198273764406185,0.9834740294431876
TMPPE,TMPPE,-0.03876356061467522,0.8198156224024233,0.9834740294431876
GCNT4,GCNT4,-0.03879000753403018,0.8196947117627956,0.9834740294431876
ANKRD18A,ANKRD18A,-0.03881671832731347,0.8195725988991802,0.9834740294431876
KTN1,KTN1,-0.03886648926135603,0.819345073905709,0.9834740294431876
PCBP2,PCBP2,-0.03890961549263215,0.8191479365547581,0.9834740294431876
ZNF718,ZNF718,-0.038932436612409714,0.8190436217506155,0.9834740294431876
LSM6,LSM6,-0.03893370083733576,0.8190378430976073,0.9834740294431876
SPATA5,SPATA5,-0.03894834722844898,0.8189708965093663,0.9834740294431876
MCL1,MCL1,-0.038951779661632435,0.8189552075238892,0.9834740294431876
HCFC1R1,HCFC1R1,-0.038981774533333145,0.8188181097411543,0.9834740294431876
ODF3,ODF3,-0.039051790507084114,0.8184981078339105,0.9834740294431876
NAGK,NAGK,-0.039069556628877344,0.8184169139199589,0.9834740294431876
COL15A1,COL15A1,-0.039093789086134305,0.8183061708596991,0.9834740294431876
CGAS,CGAS,-0.03909625601256528,0.8182948971259578,0.9834740294431876
ZNF707,ZNF707,-0.03914770466218032,0.8180597874940755,0.9834740294431876
UNC93A,UNC93A,-0.0391806072748081,0.8179094375986754,0.9834740294431876
C3orf14,C3orf14,-0.03921885796456586,0.817734657488789,0.9834740294431876
OR2A42,OR2A42,-0.03922904373780777,0.8176881167674191,0.9834740294431876
C1orf94,C1orf94,-0.03929446858274811,0.8173891929558081,0.9834740294431876
FBLIM1,FBLIM1,-0.03929802959339042,0.8173729235520896,0.9834740294431876
DAP3,DAP3,-0.03931077674808177,0.8173146854758379,0.9834740294431876
HECTD4,HECTD4,-0.03935672511184554,0.8171047686500157,0.9834740294431876
TMEFF2,TMEFF2,-0.03938095949536449,0.8169940580113265,0.9834740294431876
RHBDL3,RHBDL3,-0.039417348014503056,0.8168278298405908,0.9834740294431876
CRHR2,CRHR2,-0.03944645362271335,0.8166948767627352,0.9834740294431876
KIAA1755,KIAA1755,-0.039457742689725496,0.8166433101822305,0.9834740294431876
ZNF548,ZNF548,-0.03954040723588395,0.8162657354305308,0.9834740294431876
PTPRT,PTPRT,-0.03958996630212483,0.8160393912869,0.9834740294431876
EEF2,EEF2,-0.039599497895899484,0.8159958606634211,0.9834740294431876
EFL1,EFL1,-0.03963410738979238,0.8158378042717346,0.9834740294431876
ARMC1,ARMC1,-0.039646818719944035,0.8157797553235437,0.9834740294431876
HARS2,HARS2,-0.039666518910836446,0.8156897921913946,0.9834740294431876
SMS,SMS,-0.03968833630355851,0.8155901633311142,0.9834740294431876
CDH6,CDH6,-0.03970517053890014,0.8155132919475392,0.9834740294431876
NXPE2,NXPE2,-0.03972390286858494,0.8154277551550859,0.9834740294431876
SLCO1C1,SLCO1C1,-0.039727208009423434,0.8154126632225183,0.9834740294431876
TSPO,TSPO,-0.03974177529122147,0.8153461468876791,0.9834740294431876
GRXCR2,GRXCR2,-0.039781857937173176,0.8151631302465415,0.9834740294431876
NDUFAF3,NDUFAF3,-0.03985099926784736,0.8148474548475425,0.9834740294431876
MCF2L,MCF2L,-0.039895259616866886,0.8146453924925973,0.9834740294431876
ATP10D,ATP10D,-0.03996075752142995,0.8143463956870833,0.9834740294431876
FRA10AC1,FRA10AC1,-0.04004758144301243,0.8139500858569977,0.9834740294431876
TEX261,TEX261,-0.04004958237551742,0.8139409530901075,0.9834740294431876
CUL2,CUL2,-0.040052710410929,0.8139266759862108,0.9834740294431876
KCNQ3,KCNQ3,-0.04005870538758898,0.8138993136400471,0.9834740294431876
SLC2A13,SLC2A13,-0.0401952688376032,0.8132760679495645,0.9831240523842717
CYP8B1,CYP8B1,-0.04020171699257771,0.8132466427744345,0.9831240523842717
CPNE4,CPNE4,-0.04021304406539162,0.8131949540097918,0.9831240523842717
MTCP1,MTCP1,-0.040253058292454576,0.8130123635548795,0.9830761320372148
GPC5,GPC5,-0.0402579497195371,0.8129900439628515,0.9830761320372148
OR2H2,OR2H2,-0.040259676648847574,0.8129821640154901,0.9830761320372148
ZNF410,ZNF410,-0.040260628674314014,0.8129778199481621,0.9830761320372148
HERC1,HERC1,-0.040261115564264545,0.8129755982841679,0.9830761320372148
FAM204A,FAM204A,-0.04035963083456836,0.8125261057453791,0.9830660075409094
G6PC3,G6PC3,-0.04036756132222586,0.8124899241248248,0.9830660075409094
APOBEC3G,APOBEC3G,-0.040368393348092675,0.812486128157978,0.9830660075409094
TNKS2,TNKS2,-0.04043099273183329,0.8122005419354752,0.9830660075409094
EIPR1,EIPR1,-0.040442726607530774,0.8121470131838544,0.9830660075409094
TAT,TAT,-0.04045436562384956,0.8120939180005817,0.9830660075409094
OR13J1,OR13J1,-0.04050240878044799,0.8118747621613284,0.9829962492579071
SDC4,SDC4,-0.040506819483045686,0.8118546428067691,0.9829962492579071
CORO1B,CORO1B,-0.040520777085447754,0.8117909761931377,0.9829962492579071
USP17L7,USP17L7,-0.04052519460443402,0.8117708262414673,0.9829962492579071
METAP1,METAP1,-0.04054644897285786,0.8116738788071524,0.9829962492579071
NAA80,NAA80,-0.04055750101222343,0.811623468291773,0.9829962492579071
DBP,DBP,-0.04056533627866013,0.811587730559957,0.9829962492579071
ARHGAP35,ARHGAP35,-0.04058163490714006,0.8115133914684707,0.9829962492579071
TNRC6C,TNRC6C,-0.040618206511095316,0.8113465919493585,0.9829962492579071
DDRGK1,DDRGK1,-0.04062501328690929,0.8113155478124903,0.9829962492579071
POMGNT1,POMGNT1,-0.04062517913103711,0.8113147914391557,0.9829962492579071
GARNL3,GARNL3,-0.040629719269613666,0.8112940850750759,0.9829962492579071
NAXD,NAXD,-0.0406408857605816,0.811243158217927,0.9829962492579071
CAAP1,CAAP1,-0.04064375558399609,0.811230069978329,0.9829962492579071
MPHOSPH8,MPHOSPH8,-0.04071389358514246,0.810910211301156,0.9829962492579071
ABTB1,ABTB1,-0.04071694948789224,0.810896275790007,0.9829962492579071
NOX5,NOX5,-0.04076214414648889,0.8106901860470622,0.9829962492579071
DMTF1,DMTF1,-0.040765616364566305,0.8106743530902539,0.9829962492579071
ATP2A2,ATP2A2,-0.04077039787447723,0.8106525500187817,0.9829962492579071
UTP23,UTP23,-0.04081472906496027,0.8104504121719686,0.9829962492579071
PRSS57,PRSS57,-0.040829527617561444,0.8103829375961391,0.9829962492579071
ADAMTS14,ADAMTS14,-0.04085671862078376,0.8102589626732264,0.9829962492579071
TUBAL3,TUBAL3,-0.04087842902413033,0.8101599793188332,0.9829962492579071
NAA38,NAA38,-0.04093110619899415,0.8099198225021806,0.9829962492579071
CACNB1,CACNB1,-0.040980123797759074,0.8096963651755648,0.9829962492579071
SYNDIG1L,SYNDIG1L,-0.04099776556604737,0.8096159449889149,0.9829962492579071
SAMD13,SAMD13,-0.041017931854181844,0.8095240191070547,0.9829962492579071
OR2T8,OR2T8,-0.04102449288361338,0.8094941118933248,0.9829962492579071
B4GALT7,B4GALT7,-0.041071584953564756,0.8092794593965379,0.9829962492579071
OSCP1,OSCP1,-0.04107258863662227,0.8092748846126447,0.9829962492579071
GSTM1,GSTM1,-0.04109156436809141,0.8091883944677084,0.9829962492579071
LYSMD1,LYSMD1,-0.04112193574547521,0.8090499683525951,0.9829962492579071
MND1,MND1,-0.0411294677861256,0.8090156398380048,0.9829962492579071
INSL6,INSL6,-0.041132450056236294,0.8090020477484167,0.9829962492579071
HRNR,HRNR,-0.041174644912541164,0.8088097450306669,0.9829962492579071
ZNF354A,ZNF354A,-0.04119571817880542,0.8087137079237835,0.9829962492579071
CPNE3,CPNE3,-0.04125609493061945,0.8084385684729932,0.9829962492579071
CYSTM1,CYSTM1,-0.04126828157668324,0.8083830361502939,0.9829962492579071
ADAM30,ADAM30,-0.04130422102186326,0.8082192720325105,0.9829962492579071
ZNF598,ZNF598,-0.041311063122331314,0.8081880957629834,0.9829962492579071
KERA,KERA,-0.041314119235924776,0.8081741705688651,0.9829962492579071
KHK,KHK,-0.041347737290285194,0.8080209936033358,0.9829962492579071
VRK1,VRK1,-0.04135081621284588,0.8080069651832137,0.9829962492579071
ASB15,ASB15,-0.04140214939645786,0.8077730857459432,0.9829962492579071
CCNB1,CCNB1,-0.04140850374653547,0.8077441357944586,0.9829962492579071
OR10Z1,OR10Z1,-0.04142953849010738,0.8076483048468257,0.9829962492579071
CPTP,CPTP,-0.04142992238990418,0.807646555886031,0.9829962492579071
SLU7,SLU7,-0.04152547527522758,0.80721126713375,0.9829962492579071
ZNF154,ZNF154,-0.04155018630842423,0.8070987059334022,0.9829962492579071
TOE1,TOE1,-0.041559149284714186,0.807057879633929,0.9829962492579071
UBL5,UBL5,-0.041567770710683474,0.807018609568319,0.9829962492579071
CTNNBIP1,CTNNBIP1,-0.04158615223158632,0.8069348844233681,0.9829962492579071
CER1,CER1,-0.04158750924278341,0.8069287035192699,0.9829962492579071
SMYD1,SMYD1,-0.0415912860142044,0.8069115011707306,0.9829962492579071
ZNF623,ZNF623,-0.04161757464269051,0.8067917648268895,0.9829962492579071
KLK15,KLK15,-0.0416356839400828,0.8067092852542674,0.9829962492579071
ESS2,ESS2,-0.04165674664603915,0.8066133568415991,0.9829962492579071
MCMBP,MCMBP,-0.041661395073668145,0.8065921863238207,0.9829962492579071
PACS1,PACS1,-0.04174234348825739,0.8062235415007118,0.9829962492579071
JARID2,JARID2,-0.041780577930791984,0.8060494334494979,0.9829962492579071
ZDHHC20,ZDHHC20,-0.04178667459236013,0.8060216719521042,0.9829962492579071
RUNX2,RUNX2,-0.04182918971140184,0.8058280834259935,0.9829962492579071
SEMA4D,SEMA4D,-0.041899033682068085,0.8055100802992903,0.9829962492579071
ANAPC5,ANAPC5,-0.04192521641189854,0.8053908769326714,0.9829962492579071
S100A2,S100A2,-0.04193579438387263,0.8053427193203014,0.9829962492579071
SRRM5,SRRM5,-0.04198520796884039,0.805117766815782,0.9829962492579071
PPP2R2C,PPP2R2C,-0.041994452049739846,0.8050756853814915,0.9829962492579071
SULT1A4,SULT1A4,-0.042006245361947886,0.8050219999744674,0.9829962492579071
NEXN,NEXN,-0.04210212889944474,0.804585552472657,0.9829962492579071
LHFPL1,LHFPL1,-0.042107149805487,0.8045626996640233,0.9829962492579071
ADPGK,ADPGK,-0.042198342826137644,0.8041476596321359,0.9827849182830072
RFPL4B,RFPL4B,-0.04221212425292056,0.8040849418361333,0.9827767065411337
EFCAB1,EFCAB1,-0.04221266785376113,0.8040824679917044,0.9827767065411337
NR2C2AP,NR2C2AP,-0.04222950852686766,0.8040058295893044,0.9827767065411337
MYBL1,MYBL1,-0.04227242692624018,0.8038105250245282,0.9827327431305775
FKBP1B,FKBP1B,-0.042290256454573315,0.8037293933759804,0.9827327431305775
KDM1B,KDM1B,-0.04229422425301408,0.8037113385447998,0.9827327431305775
AP4M1,AP4M1,-0.04235263975742782,0.8034455397471811,0.9827327431305775
OXSM,OXSM,-0.0423867048590141,0.8032905487555337,0.9827327431305775
MRTFA,MRTFA,-0.04238964387339776,0.8032771770371021,0.9827327431305775
C6orf141,C6orf141,-0.042394716678234814,0.8032540972803274,0.9827327431305775
SPSB1,SPSB1,-0.0424040694532326,0.8032115453594744,0.9827327431305775
FAM189A1,FAM189A1,-0.04243401676764636,0.8030752990962111,0.9827327431305775
L1CAM,L1CAM,-0.04255779365664228,0.8025122329476635,0.9826422464088522
RNPEP,RNPEP,-0.042565320626875326,0.8024779956109039,0.9826422464088522
ZNF385D,ZNF385D,-0.04257062026655939,0.8024538897747601,0.9826422464088522
NRBP2,NRBP2,-0.04264204502566107,0.8021290260785161,0.9826422464088522
DCTN5,DCTN5,-0.04264502212733654,0.8021154859339883,0.9826422464088522
CCDC30,CCDC30,-0.042662660368807725,0.8020352666825955,0.9826422464088522
NAP1L5,NAP1L5,-0.04267961524155646,0.8019581572938003,0.9826422464088522
DCTPP1,DCTPP1,-0.042692771071508,0.8018983269150816,0.9826422464088522
TRMT61A,TRMT61A,-0.04270693129909663,0.8018339299556709,0.9826422464088522
SETD4,SETD4,-0.04271682345913404,0.8017889437993222,0.9826422464088522
DDIT4L,DDIT4L,-0.04272732321539016,0.8017411951909778,0.9826422464088522
MRPL17,MRPL17,-0.04274173917067142,0.8016756384606764,0.9826422464088522
ARPC5L,ARPC5L,-0.04276338220324246,0.801577219016915,0.9826422464088522
PSMD4,PSMD4,-0.042767496407736305,0.8015585104396877,0.9826422464088522
CNMD,CNMD,-0.04278398566098708,0.8014835297296738,0.9826422464088522
CRYBB3,CRYBB3,-0.042823149232121806,0.8013054503025101,0.9826422464088522
NDFIP2,NDFIP2,-0.04283128205340519,0.8012684710476344,0.9826422464088522
EXO5,EXO5,-0.0429077002342672,0.800921024812464,0.9826422464088522
PPM1D,PPM1D,-0.04292225021029636,0.8008548755228525,0.9826422464088522
FNTA,FNTA,-0.042925348983202403,0.8008407875917504,0.9826422464088522
THUMPD2,THUMPD2,-0.04293535811409148,0.800795283568373,0.9826422464088522
KATNAL2,KATNAL2,-0.04296517201227759,0.8006597459292569,0.9826422464088522
PSMC2,PSMC2,-0.04299616061495083,0.8005188740230351,0.9826422464088522
PRIM2,PRIM2,-0.04300364721135571,0.8004848414374887,0.9826422464088522
RPS6KL1,RPS6KL1,-0.043021256149533275,0.800404796117718,0.9826422464088522
SOX11,SOX11,-0.04306682275502382,0.800197672350931,0.9826422464088522
CEP68,CEP68,-0.04310409893263527,0.8000282428548409,0.9826422464088522
C4orf3,C4orf3,-0.04318290559199625,0.7996700766284394,0.9826422464088522
CYFIP1,CYFIP1,-0.04319322950386259,0.7996231587480526,0.9826422464088522
SLC25A42,SLC25A42,-0.043214531490231245,0.7995263522767452,0.9826422464088522
RBM39,RBM39,-0.043223201526520524,0.7994869523054985,0.9826422464088522
DNASE1,DNASE1,-0.04329257281771619,0.7991717201298755,0.9826422464088522
DNM1,DNM1,-0.04330639820739589,0.7991088994987948,0.9826422464088522
KIF1A,KIF1A,-0.04334517767371693,0.7989326976814685,0.9826422464088522
GAPDH,GAPDH,-0.04334573549557143,0.7989301631841101,0.9826422464088522
MGAM,MGAM,-0.0433544156522853,0.7988907246278134,0.9826422464088522
MRPL20,MRPL20,-0.043383151902096725,0.7987601641036313,0.9826422464088522
NSMCE3,NSMCE3,-0.04338967246261381,0.7987305392819316,0.9826422464088522
PRKCH,PRKCH,-0.043483815790994314,0.7983028493912278,0.9826213358687086
SEC13,SEC13,-0.04348647535644305,0.7982907679173588,0.9826213358687086
INPP5B,INPP5B,-0.04356429304372084,0.7979372898952781,0.982446992960722
CAVIN3,CAVIN3,-0.04358586528324283,0.7978393074536384,0.982446992960722
NUDT9,NUDT9,-0.04358744418055961,0.7978321361243097,0.982446992960722
WDR83OS,WDR83OS,-0.04359340203442558,0.7978050757831047,0.982446992960722
NUPR1,NUPR1,-0.04360491883823556,0.7977527675656011,0.982446992960722
NOS1AP,NOS1AP,-0.04362359854077997,0.7976679279963903,0.982446992960722
SLC4A11,SLC4A11,-0.043627051232101643,0.7976522467954285,0.982446992960722
HPGDS,HPGDS,-0.043634373318375066,0.7976189920954397,0.982446992960722
TBC1D26,TBC1D26,-0.043634868197134406,0.7976167445185519,0.982446992960722
CD300LB,CD300LB,-0.043655662479805075,0.797522305162621,0.982446992960722
BEX2,BEX2,-0.04366257442216884,0.7974909144989124,0.982446992960722
TCERG1,TCERG1,-0.04367140226735581,0.7974508231965508,0.982446992960722
CENPI,CENPI,-0.04368066569056635,0.7974087542836579,0.982446992960722
DCLRE1B,DCLRE1B,-0.043709310552238125,0.7972786700619219,0.982446992960722
FAM118B,FAM118B,-0.04373100818848906,0.7971801386921151,0.982446992960722
SIVA1,SIVA1,-0.04373373620428218,0.7971677506889198,0.982446992960722
TMOD1,TMOD1,-0.04375989993212978,0.7970489428823223,0.982446992960722
UGGT1,UGGT1,-0.04377154270218047,0.7969960752576049,0.982446992960722
KLHL30,KLHL30,-0.04377287240154962,0.7969900374000253,0.982446992960722
ZNF551,ZNF551,-0.04377392764469043,0.7969852457930309,0.982446992960722
CKAP5,CKAP5,-0.04380926868866056,0.796824774783335,0.982446992960722
FZR1,FZR1,-0.043812061750209935,0.7968120928424214,0.982446992960722
FNDC5,FNDC5,-0.04383628696695067,0.7967021000087722,0.982446992960722
VAMP2,VAMP2,-0.04384235795979724,0.7966745357126715,0.982446992960722
PRSS1,PRSS1,-0.04389392783502766,0.7964404013723395,0.982446992960722
RFTN1,RFTN1,-0.043896846329999906,0.7964271515266802,0.982446992960722
LEMD3,LEMD3,-0.04393585646398799,0.7962500525328227,0.982446992960722
FGFR3,FGFR3,-0.04395089227883361,0.7961817953160971,0.982446992960722
CENPH,CENPH,-0.04401617155912502,0.7958854680525339,0.982446992960722
NARS2,NARS2,-0.04413864374088275,0.7953295966296052,0.9822907534687155
CHRNA2,CHRNA2,-0.04416564827425425,0.7952070429843004,0.9822553212538339
CALD1,CALD1,-0.044169218827070096,0.7951908392421284,0.9822553212538339
STX1B,STX1B,-0.0442238791728143,0.7949427923652057,0.9822444417741233
CFL1,CFL1,-0.044240575218946594,0.7948670302006601,0.9822444417741233
PLA1A,PLA1A,-0.04428943899479224,0.7946453101692056,0.9822444417741233
GAS2L3,GAS2L3,-0.04430972927302894,0.7945532474231635,0.9822337999311366
CAMK1D,CAMK1D,-0.044336992246075194,0.7944295518927758,0.9822086218663235
FHL2,FHL2,-0.04434500889027982,0.7943931803123275,0.9822086218663235
WDR33,WDR33,-0.04436085905337246,0.7943212692508458,0.9822086218663235
A4GALT,A4GALT,-0.04436947952698586,0.7942821594776649,0.9822086218663235
LUC7L3,LUC7L3,-0.044441926500230274,0.7939534981705582,0.9822086218663235
FST,FST,-0.04446442190259728,0.7938514531509366,0.9822086218663235
TMEM156,TMEM156,-0.04448662608957078,0.7937507324700581,0.9822086218663235
POGZ,POGZ,-0.044488493673194185,0.7937422610513751,0.9822086218663235
CTSZ,CTSZ,-0.044523389364362696,0.7935839773680217,0.9822086218663235
TMEM134,TMEM134,-0.04452754170695332,0.7935651432606861,0.9822086218663235
MAN2B2,MAN2B2,-0.04455784644499828,0.7934276911608059,0.9822086218663235
MYDGF,MYDGF,-0.04458062450272497,0.7933243815912343,0.9822086218663235
PAIP1,PAIP1,-0.044598351833796485,0.7932439819236138,0.9822086218663235
LRRC14,LRRC14,-0.04465210054419834,0.7930002255096514,0.9822086218663235
PLAC8L1,PLAC8L1,-0.04465803382297338,0.7929733186118186,0.9822086218663235
ZNF205,ZNF205,-0.04469502940639873,0.7928055522108899,0.9822086218663235
BMP5,BMP5,-0.04470731260421299,0.7927498527820884,0.9822086218663235
GALNT15,GALNT15,-0.04471215598139165,0.7927278902661729,0.9822086218663235
ZNF146,ZNF146,-0.04478337946249167,0.7924049422941274,0.9821120577162383
SYNPO2L,SYNPO2L,-0.044791359096141174,0.7923687624357894,0.9821120577162383
TLCD2,TLCD2,-0.04479654404065756,0.7923452539969847,0.9821120577162383
FNDC4,FNDC4,-0.0448040144374009,0.7923113836791719,0.9821120577162383
PPP4R4,PPP4R4,-0.04480732266842879,0.7922963844836065,0.9821120577162383
NXPE4,NXPE4,-0.044828236200047125,0.7922015662805604,0.9821120577162383
UBE2L3,UBE2L3,-0.0449107639300653,0.7918274290456595,0.9821120577162383
AIM2,AIM2,-0.04494346569630005,0.7916791891511685,0.9821120577162383
PAGE5,PAGE5,-0.04499112286524583,0.7914631680419791,0.9820325111828921
MTRNR2L4,MTRNR2L4,-0.04499840387024227,0.7914301659448378,0.9820325111828921
SMYD2,SMYD2,-0.04500533397645795,0.791398754673922,0.9820325111828921
MRFAP1,MRFAP1,-0.045007451403179334,0.7913891573294421,0.9820325111828921
GVQW3,GVQW3,-0.045043387714122314,0.791226278782856,0.9820325111828921
MRPL22,MRPL22,-0.045096497441236554,0.7909855790218462,0.9818784065520866
CAMKMT,CAMKMT,-0.04513014137197538,0.7908331104854616,0.9817585830812655
PPIC,PPIC,-0.045155687432173706,0.7907173452251774,0.9817258026271731
MELK,MELK,-0.04515807185326446,0.7907065401393422,0.9817258026271731
SYNJ2,SYNJ2,-0.045197786842834445,0.7905265759623145,0.9817258026271731
PPTC7,PPTC7,-0.04520194223680752,0.7905077468613898,0.9817258026271731
FNIP1,FNIP1,-0.045204412168136296,0.7904965550571246,0.9817258026271731
GMEB2,GMEB2,-0.04531021632709403,0.7900171718734177,0.9817258026271731
JMJD1C,JMJD1C,-0.045316352040835756,0.7899893741805671,0.9817258026271731
TMEM31,TMEM31,-0.04533434181319708,0.789907873454256,0.9817258026271731
TICRR,TICRR,-0.04538430827957088,0.7896815172922795,0.9816482949765907
NXPH2,NXPH2,-0.04538510620409915,0.789677902702948,0.9816482949765907
MAGEA11,MAGEA11,-0.045419743097341994,0.7895210021309464,0.9816482949765907
GRIA2,GRIA2,-0.045472768338134545,0.7892808205766932,0.9816482949765907
EEPD1,EEPD1,-0.04549131226275048,0.789196829085615,0.9816482949765907
ZNF330,ZNF330,-0.04553266446215915,0.7890095399080239,0.9816482949765907
CHERP,CHERP,-0.045633376551797694,0.7885534513184188,0.9814090835896472
MTRNR2L8,MTRNR2L8,-0.04564888276130966,0.7884832354634651,0.9814090835896472
MMP15,MMP15,-0.04565988481405939,0.7884334165129571,0.9814090835896472
THAP2,THAP2,-0.045668068421233304,0.7883963604448813,0.9814090835896472
KLHL7,KLHL7,-0.0456887909433034,0.7883025291538593,0.9814090835896472
RPL27A,RPL27A,-0.04569002991542143,0.7882969191984426,0.9814090835896472
AGTR1,AGTR1,-0.045793550077533614,0.7878282262450595,0.9814090835896472
SPATA48,SPATA48,-0.04582154624979315,0.7877014847244386,0.9814090835896472
UNKL,UNKL,-0.045883154910954724,0.7874225949849469,0.9814090835896472
SV2A,SV2A,-0.04595717983494872,0.7870875338599472,0.9812170958779682
PDE10A,PDE10A,-0.04596332213158872,0.7870597335002565,0.9812170958779682
ZNF169,ZNF169,-0.045963577883239605,0.7870585759603771,0.9812170958779682
IDO1,IDO1,-0.04598199486853426,0.7869752212985467,0.9812170958779682
CYP4B1,CYP4B1,-0.04599929972363959,0.786896902228033,0.9812170958779682
IDH3B,IDH3B,-0.046001867223845624,0.7868852822988602,0.9812170958779682
THRA,THRA,-0.04606332830451527,0.7866071368067717,0.9812170958779682
PTPRU,PTPRU,-0.046063914661116596,0.786604483343155,0.9812170958779682
EMC3,EMC3,-0.04606898842830705,0.7865815229150448,0.9812170958779682
RNF126,RNF126,-0.04607175103106083,0.7865690213238372,0.9812170958779682
TOB2,TOB2,-0.04608155144039954,0.7865246720092665,0.9812170958779682
THEM4,THEM4,-0.04608551340074461,0.7865067433312789,0.9812170958779682
TXLNB,TXLNB,-0.04611225136751865,0.7863857514135775,0.9812170958779682
PAX3,PAX3,-0.046162850293350995,0.7861567998231517,0.9812170958779682
HIVEP3,HIVEP3,-0.04617901205713198,0.7860836742982715,0.9812170958779682
IER3IP1,IER3IP1,-0.0462747100826456,0.7856507159651214,0.9810676254559442
CNN2,CNN2,-0.046292299344461996,0.7855711452770608,0.9810676254559442
TCEAL1,TCEAL1,-0.04631882626133652,0.7854511462817924,0.9810676254559442
NRBP1,NRBP1,-0.046324788616066856,0.7854241752327416,0.9810676254559442
SLCO2A1,SLCO2A1,-0.04632884730081866,0.7854058156835036,0.9810676254559442
BCS1L,BCS1L,-0.04635149544979709,0.7853033683825751,0.9810676254559442
PTPRH,PTPRH,-0.04638319297388817,0.7851599928455519,0.9810676254559442
UBE2E1,UBE2E1,-0.046396228771733175,0.7851010308144385,0.9810676254559442
MYH13,MYH13,-0.046434516132300915,0.7849278606203623,0.9810676254559442
DNAJC22,DNAJC22,-0.04643658897085706,0.7849184856535607,0.9810676254559442
SNX3,SNX3,-0.046437943434622875,0.7849123597450159,0.9810676254559442
DPT,DPT,-0.04645883133742229,0.7848178904799662,0.9810676254559442
FBXW2,FBXW2,-0.04646723164562247,0.784779899442956,0.9810676254559442
