ProteinID,GeneName,corr,p-value,q-value
F210A,FAM210A,0.0588800635316831,0.7408166561939943,0.9795982972123742
E7ERS3,ZC3H18,0.0588568660232402,0.7293241882013215,0.9765893138297688
S12A9,SLC12A9,0.0587078309244991,0.7415489417326158,0.9798294533234552
SRA1,SRA1,0.0586870418144051,0.7416373463847226,0.9798294533234552
AR6P1,ARL6IP1,0.0584422146625768,0.7426787056191403,0.9798294533234552
ING3,ING3,0.0582646957143949,0.7434340536727027,0.9799262638594064
PPM1A,PPM1A,0.0580384746519982,0.7329492187425718,0.9772087103253302
RS7,RPS7,0.0579857454774758,0.7331829768511476,0.9772087103253302
ACD11,ACAD11,0.0579347105866483,0.7448387740566857,0.9801644822161938
KTAP2,KRTCAP2,0.0578789346593619,0.7742982981658493,0.9803361598812776
NIBA1,NIBAN1,0.0578275212179369,0.7452952448438359,0.9802301041140122
RHEB,RHEB,0.0577345905561935,0.7342967172116506,0.9772087103253302
DPH6,DPH6,0.0576465509182662,0.746066108292552,0.9803361598812776
C9JA08,NMD3,0.0573878493990687,0.7358352108805514,0.9773509972247748
SLN11,SLFN11,0.0571246856928554,0.7370035477305523,0.978253864227931
QTRT2,QTRT2,0.0569079374843527,0.7379662560911572,0.978253864227931
COX7C,COX7C,0.056907584548911,0.7379678240094594,0.978253864227931
JERKY,JRK,0.0568922612343326,0.7571104788517771,0.9803361598812776
MSPD1,MOSPD1,0.0568497328087609,0.7494631155323275,0.9803361598812776
DHX16,DHX16,0.0568108843237532,0.738397454729,0.978253864227931
CA2D1,CACNA2D1,0.0568071283008528,0.7496448787768897,0.9803361598812776
T120B,TMEM120B,0.0567655612608883,0.7576352755194959,0.9803361598812776
CF251,WDR66,0.0566857567247722,0.7788362311187916,0.9803361598812776
SMC4,SMC4,0.056640788741492,0.7391533642120254,0.978253864227931
QRIC1,QRICH1,0.0565827900678657,0.7506021892497464,0.9803361598812776
NAA40,NAA40,0.0565763854883871,0.7506295246582368,0.9803361598812776
S41A3,SLC41A3,0.0565305697375504,0.788394113369522,0.9805559707837525
ADCK1,ADCK1,0.05626226453137,0.7987394305905239,0.9805559707837525
ODC,SLC25A21,0.0562430639633589,0.7719809239151509,0.9803361598812776
STING,STING1,0.0560410909971947,0.7491546715197459,0.9803361598812776
FAT3,FAT3,0.0560253576238629,0.7857466100824624,0.9805559707837525
MDR1,ABCB1,0.0560166926283612,0.7419289251980873,0.9798294533234552
RLA0L,RPLP0P6,0.0560125160129483,0.7607566015403365,0.9803361598812776
TM39B,TMEM39B,0.0559129760754743,0.7534626337443325,0.9803361598812776
H0YF29,C8orf82,0.0558861318573939,0.7612808199129223,0.9803361598812776
NQO1,NQO1,0.0558770946290746,0.742550204488439,0.9798294533234552
I17RA,IL17RA,0.0558468172606368,0.7575600880258317,0.9803361598812776
ODO2,DLST,0.0558034644664299,0.7428779593343172,0.9798294533234552
P5CR2,PYCR2,0.0556937246726667,0.7543996505850751,0.9803361598812776
PI3R4,PIK3R4,0.0556622376578602,0.7435067363497777,0.9799262638594064
SENP6,SENP6,0.0555959377537641,0.7548176746112661,0.9803361598812776
SETMR,SETMAR,0.0555796993778686,0.7918763211119609,0.9805559707837525
KI20B,KIF20B,0.0554727727133297,0.7443505385523039,0.9801644822161938
CDC20,CDC20,0.0554725509464465,0.7443515263868276,0.9801644822161938
SURF1,SURF1,0.0554044021747867,0.7446551061307354,0.9801644822161938
XPC,XPC,0.0553983386934475,0.7446821187295495,0.9801644822161938
NSD2,NSD2,0.0553702514755073,0.7448072502277395,0.9801644822161938
VPS28,VPS28,0.0553644494485942,0.7558075238819193,0.9803361598812776
GON4L,GON4L,0.0553162640147557,0.7560136139556843,0.9803361598812776
ZN598,ZNF598,0.0552968885546433,0.745134120105116,0.9801644822161938
KCTD3,KCTD3,0.0552873080905571,0.7524225301795622,0.9803361598812776
SIPA1,SIPA1,0.0552690988847411,0.7758289849725611,0.9803361598812776
PLCB4,PLCB4,0.0551942865797325,0.7565353877676153,0.9803361598812776
LPPRC,LRPPRC,0.055104224023139,0.7459927494339771,0.9803361598812776
POLI,POLI,0.0550606511800927,0.7571071513369212,0.9803361598812776
A0A087WVQ6,CLTC,0.0549368946071191,0.7467387151161458,0.9803361598812776
ENDD1,ENDOD1,0.0549364160568085,0.7467408488511503,0.9803361598812776
NXF1,NXF1,0.0547875876059789,0.7474045273437907,0.9803361598812776
RPAP2,RPAP2,0.0547661323943282,0.7583677065071814,0.9803361598812776
TRXR2,TXNRD2,0.0546815488841374,0.7478775006763951,0.9803361598812776
ZBT7A,ZBTB7A,0.0546529076223599,0.7588524772239569,0.9803361598812776
MACF1,MACF1,0.0546321540528506,0.7664876912854547,0.9803361598812776
INP5K,INPP5K,0.0545035382850307,0.7594921386014899,0.9803361598812776
BRCC3,BRCC3,0.0544991358361326,0.7595109940907856,0.9803361598812776
NOM1,NOM1,0.0544932462139464,0.7487176263814254,0.9803361598812776
ITM2C,ITM2C,0.0544701351937857,0.7596352059302178,0.9803361598812776
R3HD1,R3HDM1,0.0544369233739995,0.7597774617979904,0.9803361598812776
S2535,SLC25A35,0.0543853215643981,0.7599985026834215,0.9803361598812776
TIM22,TIMM22,0.0543516317204925,0.7963793912162666,0.9805559707837525
RECQ1,RECQL,0.0542221261478355,0.7499277487850887,0.9803361598812776
PDE2A,PDE2A,0.0542128438309364,0.801354668039953,0.9807326214394992
SKA1,SKA1,0.0542018233596493,0.757135839771517,0.9803361598812776
HPCL1,HPCAL1,0.0541978739286478,0.7500360253328519,0.9803361598812776
ZBED1,ZBED1,0.0541169634044004,0.7611483390254425,0.9803361598812776
MO4L2,MORF4L2,0.0540847942889587,0.7505409432667614,0.9803361598812776
ERBIN,ERBIN,0.0540266210061928,0.7508007357258624,0.9803361598812776
FA49B,FAM49B,0.0539536777222027,0.751126526803362,0.9803361598812776
DGLB,DAGLB,0.0539199169167829,0.7512773291354521,0.9803361598812776
SGTB,SGTB,0.0538992767602842,0.7772689943889064,0.9803361598812776
A0A2R8YEC9,MANBA,0.0538474118306321,0.7516012246256543,0.9803361598812776
RWD2B,RWDD2B,0.0538418029359404,0.769774618334989,0.9803361598812776
BICD1,BICD1,0.0538272115580142,0.7623904052330217,0.9803361598812776
AASD1,AARSD1,0.0538205723617374,0.7587933348829191,0.9803361598812776
RS6,RPS6,0.0538169005387773,0.7517375375077591,0.9803361598812776
A0A1W2PRA1,STIM2,0.0537841351919379,0.7625751086013393,0.9803361598812776
GNPTG,GNPTG,0.0537769728552509,0.7626058206046574,0.9803361598812776
CI114,SPOUT1,0.0537718439393986,0.7519388468542713,0.9803361598812776
NAA35,NAA35,0.0537416981169445,0.7520735450347751,0.9803361598812776
A0A087WT20,DCAF13,0.0537232731733625,0.7521558753009342,0.9803361598812776
B2CL1,BCL2L1,0.0537140259930006,0.7628757512070699,0.9803361598812776
VAPA,VAPA,0.0536491996932961,0.7524868934469596,0.9803361598812776
UAP1L,UAP1L1,0.0536267742199904,0.7632499522550351,0.9803361598812776
E9PDJ2,RCAN1,0.0536091658123479,0.7707428650226217,0.9803361598812776
ERD21,KDELR1,0.0535999313941416,0.7633650850269289,0.9803361598812776
PSD13,PSMD13,0.0535973483490408,0.7633761643447807,0.9803361598812776
A0A0G2JHC2,PPP1R18,0.053552428573665,0.7529194079545353,0.9803361598812776
NPTN,NPTN,0.0534775109619005,0.7638902271718396,0.9803361598812776
PIP30,PSME3IP1,0.0534382084804912,0.7640588434374525,0.9803361598812776
ITIH3,ITIH3,0.0534136127679161,0.7641643698598676,0.9803361598812776
LMNA,LMNA,0.0533646703507127,0.7537587970456772,0.9803361598812776
CC033,C3orf33,0.0533455007577911,0.779501122373589,0.9803361598812776
HS74L,HSPA4L,0.0533139019910122,0.753985809161858,0.9803361598812776
MFN1,MFN1,0.0532785500128748,0.76474392276287,0.9803361598812776
MSI2H,MSI2,0.0532381410147517,0.7649173417621034,0.9803361598812776
PLRG1,PLRG1,0.0531384513107318,0.7547704981653052,0.9803361598812776
PHIP,PHIP,0.0531165859069444,0.7548683064022346,0.9803361598812776
ACOD,SCD,0.053104347448239,0.7619099892614327,0.9803361598812776
RFLB,RFLNB,0.0530539716221287,0.8011445233831757,0.9807326214394992
ACOT8,ACOT8,0.0529680761305592,0.7660766383050696,0.9803361598812776
DERL1,DERL1,0.0529585179615268,0.7661176774253802,0.9803361598812776
A0A590UJT6,CCDC57,0.0529334205306964,0.7811632283755392,0.9803361598812776
GCSP,GLDC,0.0528948761761761,0.7628222029350233,0.9803361598812776
GRWD1,GRWD1,0.0528894074340929,0.7558847424172755,0.9803361598812776
RPC5,POLR3E,0.0528086560900849,0.7667612086050096,0.9803361598812776
KBL,GCAT,0.0527442862481823,0.7565342515414406,0.9803361598812776
NECP1,NECAP1,0.0526706326150523,0.7568639611221369,0.9803361598812776
A0A2R8Y455,COMMD7,0.0526501164382085,0.7747380397909516,0.9803361598812776
ZBED5,ZBED5,0.0526203517032689,0.7748621238794098,0.9803361598812776
HM20B,HMG20B,0.0526034310589533,0.7676427266925299,0.9803361598812776
A0A0A0MTE8,NAV2,0.0525771013202668,0.7750424370525479,0.9803361598812776
MCRI2,MCRIP2,0.0525211668292523,0.7906796527835762,0.9805559707837525
QCR1,UQCRC1,0.0524907918510494,0.7576691938368493,0.9803361598812776
WDFY3,WDFY3,0.0523704148928852,0.7686439651381403,0.9803361598812776
ACSL4,ACSL4,0.0523207845866074,0.7584306286260125,0.9803361598812776
RT09,MRPS9,0.0522998123662752,0.7585245753226652,0.9803361598812776
SSXT,SS18,0.0522660056928611,0.7690927164796211,0.9803361598812776
RL27,RPL27,0.0522157314659011,0.769308821682157,0.9803361598812776
GPC6,GPC6,0.0521853992657309,0.769439213767586,0.9803361598812776
A0A2R8Y6W5,MEA1,0.0521223451989599,0.7769390350294547,0.9803361598812776
CHIC2,CHIC2,0.0520964714078024,0.7845419260739119,0.9805430012686024
A0A499FIZ0,WDR26,0.0519875952725903,0.7599235787017955,0.9803361598812776
SAM50,SAMM50,0.0519458013247959,0.7601109089666809,0.9803361598812776
TICRR,TICRR,0.0518990559029697,0.7853394391860735,0.9805559707837525
NUD19,NUDT19,0.0518745613260773,0.7604302543452715,0.9803361598812776
H0YBQ0,TXNRD3,0.0518228203506145,0.7781889184620236,0.9803361598812776
DUSTY,DSTYK,0.0517840138558151,0.771165273110263,0.9803361598812776
TM245,TMEM245,0.0517413885037392,0.761027328809026,0.9803361598812776
GALNS,GALNS,0.0517192438053082,0.771443902157541,0.9803361598812776
ELOV5,ELOVL5,0.051702850678444,0.7715144268792997,0.9803361598812776
PDZD8,PDZD8,0.0515917270911039,0.7719925380306792,0.9803361598812776
RL11,RPL11,0.0515906916625228,0.7617031356194781,0.9803361598812776
RS18,RPS18,0.0515417129310346,0.7619228204205565,0.9803361598812776
SEH1,SEH1L,0.051514698882452,0.762043994659485,0.9803361598812776
ETV3,ETV3,0.0514796261596145,0.7796216987092119,0.9803361598812776
ATX1L,ATXN1L,0.0512310498377416,0.773544925441251,0.9803361598812776
CYLD,CYLD,0.0511454042457566,0.7739136788003977,0.9803361598812776
S4A4,SLC4A4,0.0511099845346301,0.7740661951633694,0.9803361598812776
M0R2A0,EMC10,0.0510783930128988,0.774202234448696,0.9803361598812776
SYNE2,SYNE2,0.0509288362920834,0.764673308505215,0.9803361598812776
CALD1,CALD1,0.0509239949202713,0.7819428743890652,0.9803361598812776
AKA11,AKAP11,0.0508729218225353,0.7649243852538532,0.9803361598812776
DAB2P,DAB2IP,0.0507325800855673,0.7722568114279521,0.9803361598812776
KLF16,KLF16,0.0506819981521316,0.7657818814478288,0.9803361598812776
AVEN,AVEN,0.0505743445057331,0.7763736566995757,0.9803361598812776
SENP2,SENP2,0.0505106657728128,0.790954189990092,0.9805559707837525
AP5B1,AP5B1,0.0503829230771415,0.7842050002835452,0.9805430012686024
DI3L2,DIS3L2,0.0503542902860044,0.7672543565727982,0.9803361598812776
ALMS1,ALMS1,0.050147037061102,0.7782157863677106,0.9803361598812776
J3KR72,TAF6,0.0501447145662412,0.7681964556501052,0.9803361598812776
PRC1,PRC1,0.0501131375925592,0.7683384310465979,0.9803361598812776
A0A2R8YE63,EPS8,0.0500281848651938,0.775337273771374,0.9803361598812776
A0A0C4DFM2,ZNF574,0.050018289445312,0.7787710527732592,0.9803361598812776
PAWR,PAWR,0.0499278658672695,0.7691715935562728,0.9803361598812776
EAF1,EAF1,0.0499083396853568,0.7792453324016114,0.9803361598812776
K319L,KIAA0319L,0.0498459157186352,0.7695402028058931,0.9803361598812776
BTBD9,BTBD9,0.0497560591617497,0.7833346436387615,0.9803642777651992
SPD2B,SH3PXD2B,0.0497202130468742,0.7701057063439718,0.9803361598812776
DCA16,DCAF16,0.0495785451107514,0.7806684042026588,0.9803361598812776
A0A0A0MSS8,AKR1C3,0.049568900623384,0.7707865765494739,0.9803361598812776
MRGBP,MRGBP,0.0493933600933504,0.781467789301129,0.9803361598812776
PAI1,SERPINE1,0.0493731457073862,0.7716676781033285,0.9803361598812776
VATF,ATP6V1F,0.0491813288545774,0.7790452104582203,0.9803361598812776
GPI8,PIGK,0.0491065966031981,0.7827060901932263,0.9803361598812776
CE350,CEP350,0.0490907747700722,0.7827744272602628,0.9803361598812776
TMED9,TMED9,0.0490662074645553,0.7730497875917536,0.9803361598812776
BTBDA,BTBD10,0.0490643073053409,0.811866514456,0.9823829241131918
BICD2,BICD2,0.0489040638390322,0.7737801809471312,0.9803361598812776
ZN460,ZNF460,0.0488369483102383,0.7906779314665906,0.9805559707837525
LMBL2,L3MBTL2,0.0487764763256098,0.7841322634589649,0.9805430012686024
S17A5,SLC17A5,0.0487612346669013,0.7744237290251752,0.9803361598812776
GCP6,TUBGCP6,0.0487384388429075,0.7842966360305138,0.9805430012686024
RCL1,RCL1,0.0487021374147762,0.7746900480125394,0.9803361598812776
ARP5,ACTR5,0.0486685183471565,0.784598809570042,0.9805430012686024
ARP3,ACTR3,0.0486136660669889,0.7750887873648497,0.9803361598812776
MTMR3,MTMR3,0.0484721108954447,0.7757268928661275,0.9803361598812776
EWS,EWSR1,0.0483671064157092,0.7762003279519332,0.9803361598812776
SNX16,SNX16,0.0483209385558669,0.8266942505047793,0.9837771878586344
NDUAB,NDUFA11,0.0483171547410972,0.7928573899896726,0.9805559707837525
GBP6,GBP6,0.0482384334775536,0.8001653057859416,0.9805559707837525
SFT2A,SFT2D1,0.0482309079905817,0.7932191657214894,0.9805559707837525
INO1,ISYNA1,0.0482228817037434,0.7832475349509068,0.9803642777651992
KAT2A,KAT2A,0.0482176603699592,0.7865480112101524,0.9805559707837525
PHP14,PHPT1,0.0481919691853026,0.7769901483871551,0.9803361598812776
STEA3,STEAP3,0.0481623722258153,0.7771236442859748,0.9803361598812776
THIC,ACAT2,0.0480369562031741,0.7776893980312254,0.9803361598812776
HNRPM,HNRNPM,0.0479536224863738,0.7876901230112705,0.9805559707837525
NDUA9,NDUFA9,0.047891599221566,0.7847014576652501,0.9805430012686024
A0A3B3ITH3,IMPACT,0.0478573546336601,0.7784997799459652,0.9803361598812776
UTP20,UTP20,0.0477664005254614,0.7789102627670684,0.9803361598812776
THOC5,THOC5,0.0477429404282782,0.7790161495475315,0.9803361598812776
KSYK,SYK,0.0476659267700441,0.7889350632280139,0.9805559707837525
TLE4,TLE4,0.0475369545374899,0.7894933291749582,0.9805559707837525
BPHL,BPHL,0.0474380734070293,0.7899214132557001,0.9805559707837525
PNMA2,PNMA2,0.0474176215568449,0.8106361331254289,0.9823829241131918
ZKSC4,ZKSCAN4,0.0473997571326423,0.8181426533626711,0.9830608499151828
GLSK,GLS,0.0473649344598938,0.7807228131277449,0.9803361598812776
NEP1,EMG1,0.0473071305516739,0.7809838819722476,0.9803361598812776
G3V180,DPP3,0.0472997637700841,0.7810171554187705,0.9803361598812776
RLF,RLF,0.0472877581301064,0.7810713819582599,0.9803361598812776
AGO1,AGO1,0.047270625999463,0.7906464775743852,0.9805559707837525
ADDA,ADD1,0.0472208254909273,0.7813737189747303,0.9803361598812776
SNX15,SNX15,0.047122348611365,0.7912886778504075,0.9805559707837525
Q5VWC4,PSMD4,0.0470932157313371,0.781950224152074,0.9803361598812776
RS21,RPS21,0.0470175471516429,0.788540900261416,0.9805559707837525
CLIC4,CLIC4,0.04700699556868,0.7823398076029967,0.9803361598812776
ARP2,ACTR2,0.0468640668580518,0.7829857420808418,0.9803361598812776
CDT1,CDT1,0.0467376772077234,0.7994893949994915,0.9805559707837525
SRCAP,SRCAP,0.0466865534634358,0.7931769182467976,0.9805559707837525
CENPJ,CENPJ,0.0466692477040683,0.7997770348770152,0.9805559707837525
AMOL1,AMOTL1,0.0465999510963386,0.8000683458514388,0.9805559707837525
DTNA,DTNA,0.0465696700374229,0.8001956504852016,0.9805559707837525
FANCG,FANCG,0.0465354655167998,0.790660641307401,0.9805559707837525
NRBP2,NRBP2,0.0464917070267406,0.8038624093145197,0.9809095254599816
AP5Z1,AP5Z1,0.0464215498905284,0.8334120230411272,0.9837771878586344
COMD8,COMMD8,0.0463017380424573,0.7948452313985688,0.9805559707837525
MRP2,ABCC2,0.0462860049419419,0.8013884514467038,0.9807326214394992
NUDC3,NUDCD3,0.0462636214053622,0.7857008802672377,0.9805559707837525
RN19A,RNF19A,0.0462616057358633,0.8151731320522716,0.9830164267949956
EPC1,EPC1,0.0462177847600073,0.785908250666332,0.9805559707837525
SAC2,INPP5F,0.0461828237917146,0.7953609485362652,0.9805559707837525
GDIR1,ARHGDIA,0.0461497183602771,0.7923578591322578,0.9805559707837525
TEAD1,TEAD1,0.0460223407653764,0.7960570795422586,0.9805559707837525
SCAM4,SCAMP4,0.0459876901210468,0.7962074047687377,0.9805559707837525
TRIM4,TRIM4,0.045970059052565,0.7962838965689798,0.9805559707837525
DBF4A,DBF4,0.0459587087264923,0.7963331405648053,0.9805559707837525
CAVN1,CAVIN1,0.0459014188593387,0.7873399228547925,0.9805559707837525
MYL6B,MYL6B,0.0458477980794011,0.7906104060324607,0.9805559707837525
SEN34,TSEN34,0.045750290719077,0.8036423062304399,0.9808443216762656
CKP2L,CKAP2L,0.0456727660354493,0.79757397251716,0.9805559707837525
BLVRB,BLVRB,0.0456230004459312,0.7886004377448983,0.9805559707837525
RM24,MRPL24,0.0455883968420374,0.7887571395817828,0.9805559707837525
BAG3,BAG3,0.0455342427501831,0.789002391879155,0.9805559707837525
TXN4A,TXNL4A,0.045389829790154,0.7896565049987768,0.9805559707837525
SAE1,SAE1,0.0453232324707812,0.7899582028741663,0.9805559707837525
SC16A,SEC16A,0.0452617452217689,0.7993584266828697,0.9805559707837525
A0A2R8YDB8,SAP130,0.045241233634801,0.8057854461535219,0.9814509617420354
MEPCE,MEPCE,0.045190771316242,0.7905583652852536,0.9805559707837525
SCFD2,SCFD2,0.0451892060761039,0.7996734605493501,0.9805559707837525
TMED5,TMED5,0.0451532383821345,0.7998296779538069,0.9805559707837525
TOPRS,TOPORS,0.0451184659964347,0.8196653391798523,0.9830608499151828
VPP2,ATP6V0A2,0.0450759829091755,0.7910785511249401,0.9805559707837525
NOL10,NOL10,0.0449769038126531,0.7915276187681798,0.9805559707837525
ANK1,ANK1,0.0449441601794503,0.8007379118725718,0.9807326214394992
A6NFX8,NUDT5,0.0449200467566884,0.7917853484691595,0.9805559707837525
PPTC7,PPTC7,0.0448528955552796,0.8011344451308438,0.9807326214394992
B0QZ18,CPNE1,0.0448349283570362,0.7921712258612295,0.9805559707837525
SPNS2,SPNS2,0.0448032522959149,0.814140400672648,0.9830164267949956
YPEL5,YPEL5,0.044591346500221,0.8287562674813478,0.9837771878586344
A0A1B0GW41,ING5,0.0445065004442878,0.8026399314044549,0.9808443216762656
A0A590UJW6,ZCCHC14,0.0444559277322397,0.8155565894189964,0.9830164267949956
PRDX1,PRDX1,0.0443599824014317,0.7943252465146141,0.9805559707837525
ATG13,ATG13,0.0443138120558468,0.7945347230104767,0.9805559707837525
TJAP1,TJAP1,0.0442832432630374,0.8162609091672792,0.9830608499151828
ZBTB1,ZBTB1,0.0441990387650169,0.8039767917691443,0.9809095254599816
RAD17,RAD17,0.04404017509181,0.8108473886590557,0.9823829241131918
ARLY,ASL,0.0439701457549868,0.7960943936045761,0.9805559707837525
SUH,RBPJ,0.0439697590547338,0.8049740683353366,0.9813860767405106
5NTD,NT5E,0.0439438819534844,0.796213619498011,0.9805559707837525
TYW1,TYW1,0.0439042176177533,0.8052592034235784,0.9814509617420354
PACS1,PACS1,0.0438883818485323,0.7964655800747641,0.9805559707837525
BROX,BROX,0.0438127293958005,0.7968090613944706,0.9805559707837525
J3QTA6,CHCHD6,0.0438115089010303,0.8056625706548675,0.9814509617420354
LMBD2,LMBRD2,0.0437450135364627,0.797116540496977,0.9805559707837525
ABCD4,ABCD4,0.0436526031572497,0.8063540696520037,0.98157094374547
EPN1,EPN1,0.0436176918600697,0.7976947547421893,0.9805559707837525
EXOC3,EXOC3,0.0436167186347785,0.7976991749230501,0.9805559707837525
LRC8A,LRRC8A,0.0436122602590433,0.7977194239901918,0.9805559707837525
MA7D3,MAP7D3,0.0435646984370381,0.7979354485457671,0.9805559707837525
C9J406,IMMT,0.0435571455832837,0.8098009064951472,0.9823829241131918
NAA16,NAA16,0.0435026371937893,0.7982173513471936,0.9805559707837525
A0A087X211,CIP2A,0.0434077725323594,0.7986483068009367,0.9805559707837525
GSTO1,GSTO1,0.0433595199857757,0.798867533162309,0.9805559707837525
ATX2L,ATXN2L,0.0433576546888787,0.7988760080921484,0.9805559707837525
TGT,QTRT1,0.0433523878486568,0.807660888722761,0.9823829241131918
OGFD3,OGFOD3,0.0433116723067687,0.799084935058824,0.9805559707837525
PRPS2,PRPS2,0.043205455076516,0.7995675995058356,0.9805559707837525
NUP85,NUP85,0.0431205995381619,0.7999532463731209,0.9805559707837525
SYNPO,SYNPO,0.0430954755963875,0.8087796183399705,0.9823829241131918
A0A2R8Y623,RPS7,0.0430768985267748,0.8059106276112845,0.9814509617420354
SYAM,AARS2,0.0430662553637914,0.800200251354667,0.9805559707837525
B2L12,BCL2L12,0.0428912226347478,0.806731383456759,0.9817590044221738
GEMI8,GEMIN8,0.0428838492769705,0.8097014292139443,0.9823829241131918
ZN644,ZNF644,0.042870948960133,0.8010881150617971,0.9807326214394992
A0A0G2JJD3,ABHD16A,0.0428433917335315,0.8012134101389855,0.9807326214394992
LBR,LBR,0.0427355950220091,0.8017035788874651,0.9807326214394992
TNR6A,TNRC6A,0.0426548324092436,0.8106992738530228,0.9823829241131918
A0A0C4DG17,RPSA,0.0426017236836464,0.8023124170123979,0.9807326214394992
RL26,RPL26,0.0425986186836373,0.8023265397137255,0.9807326214394992
AREL1,AREL1,0.0425825711281156,0.8296503762498456,0.9837771878586344
TIP,ITFG1,0.042417717145783,0.8117327125549353,0.9823829241131918
ATX2,ATXN2,0.0424044891817559,0.8032096357516239,0.9808443216762656
EDIL3,EDIL3,0.0422892225418526,0.8122928716555098,0.9823829241131918
CBR3,CBR3,0.0422206779180274,0.8040460156297455,0.9809095254599816
MGME1,MGME1,0.0421881000021881,0.8127337693809145,0.9823829241131918
BCAM,BCAM,0.042032922846601,0.8134104569707916,0.98255969113456
TOP2A,TOP2A,0.0420160999755858,0.8049771405674546,0.9813860767405106
NADL2,NAALADL2,0.0420135324084398,0.845454453433209,0.9837771878586344
H7C426,RNF181,0.0419321697007769,0.8258638608061155,0.9837771878586344
SYFB,FARSB,0.0419265044661737,0.8053850128579672,0.9814509617420354
RAB4B,RAB4B,0.0419208857103834,0.8228256162333002,0.9837771878586344
SNX2,SNX2,0.0418393205886329,0.8057819551246129,0.9814509617420354
CUED1,CUEDC1,0.041825902149706,0.8359004179907368,0.9837771878586344
SFR19,SCAF1,0.0417421881829018,0.8146786326648509,0.9830164267949956
GRPE2,GRPEL2,0.0416528469235954,0.8209310746826624,0.9834209665719984
KLDC4,KLHDC4,0.0415885601040602,0.8153489406389771,0.9830164267949956
SUMF1,SUMF1,0.0415536395967809,0.8184008050035342,0.9830608499151828
MFSD1,MFSD1,0.0414859906205313,0.8157965421189064,0.9830164267949956
PLXA1,PLXNA1,0.0414074038847559,0.8077491466657916,0.9823829241131918
ROA1,HNRNPA1,0.0413397650673031,0.8080573175237051,0.9823829241131918
NB5R4,CYB5R4,0.041315995013407,0.8081656236098627,0.9823829241131918
LANC2,LANCL2,0.0413092962683243,0.8165677502000948,0.9830608499151828
THEM4,THEM4,0.0412734515823685,0.8167242201851919,0.9830608499151828
CTNL1,CTNNAL1,0.0412662688576077,0.8083922076802673,0.9823829241131918
BORG2,CDC42EP3,0.0412525433227867,0.8226246910314969,0.9837771878586344
MEST,MEST,0.0411925992602855,0.8416399684095743,0.9837771878586344
PTGR3,ZADH2,0.0411465480008417,0.8172782382702111,0.9830608499151828
SIA4A,ST3GAL1,0.0411364880575787,0.8291194776898024,0.9837771878586344
PTN12,PTPN12,0.0411185787039189,0.8090652687350974,0.9823829241131918
GTR3,SLC2A3,0.0410828746931171,0.8233427672799423,0.9837771878586344
TOM40,TOMM40,0.0410391377941572,0.8094273567939572,0.9823829241131918
UB2R2,UBE2R2,0.0410090780204453,0.8178784837687361,0.9830608499151828
SYCP1,SYCP1,0.0409364018818768,0.8239627864873533,0.9837771878586344
SRGP1,SRGAP1,0.0408685026812015,0.8184923935945438,0.9830608499151828
DUS2L,DUS2,0.0407869207217749,0.8188487206912289,0.9830608499151828
GMEB2,GMEB2,0.0407805138893068,0.8106064227526476,0.9823829241131918
BCL7A,BCL7A,0.040763429541441,0.824695112421306,0.9837771878586344
NCOA3,NCOA3,0.0407362639456773,0.8108081994304343,0.9823829241131918
TCPQ,CCT8,0.0406879147064791,0.811028682356926,0.9823829241131918
E9PR47,AAMDC,0.0406793986536146,0.8193184013162818,0.9830608499151828
CEP41,CEP41,0.0405497365915457,0.8116588832566152,0.9823829241131918
SMAP2,SMAP2,0.0405444629035791,0.81168293773713,0.9823829241131918
RT02,MRPS2,0.0404410822679376,0.8121545144438306,0.9823829241131918
TRM5,TRMT5,0.0403282575137478,0.812669245409972,0.9823829241131918
XPOT,XPOT,0.0403168828638129,0.8127211433261322,0.9823829241131918
NCAS2,NCBP2AS2,0.0403042992364168,0.8417948141521492,0.9837771878586344
ACTBM,POTEKP,0.0402489810387203,0.8268740251996815,0.9837771878586344
TTC3,TTC3,0.0402458100638312,0.8130454375043691,0.982404287357797
NEUL,NLN,0.0402398816386711,0.8130724893763495,0.982404287357797
CHSTC,CHST12,0.0402214908025614,0.8554166551894832,0.9848424278898168
CNNM2,CNNM2,0.04019004981277,0.8454480993281935,0.9837771878586344
PSB3,PSMB3,0.0400991200728806,0.8137148581056624,0.9827926712756438
CYBR1,CYBRD1,0.0399732690791528,0.8495368989764902,0.9840837216835636
B1AP22,PSEN2,0.039867996526036,0.8313752247263425,0.9837771878586344
ARID2,ARID2,0.039798406753391,0.8150875714617671,0.9830164267949956
PRLD1,PRELID1,0.0397980851335115,0.8316667215533938,0.9837771878586344
RM44,MRPL44,0.0397725186743041,0.815205772291441,0.9830164267949956
COQ7,COQ7,0.0397679653713804,0.823302211403179,0.9837771878586344
APTX,APTX,0.0395881356745303,0.8160477517935344,0.9830502787156016
TANK,TANK,0.0395670030656209,0.8241811907919294,0.9837771878586344
CO2A1,COL2A1,0.0395110391628673,0.8512577162720188,0.984600858232295
TBD,TUBD1,0.0394205936959024,0.8391138265837275,0.9837771878586344
TM237,TMEM237,0.0394187109103734,0.8248299334662711,0.9837771878586344
OPLA,OPLAH,0.0393581299679379,0.8250949933934475,0.9837771878586344
ERF,ERF,0.0393556014942406,0.8306608738590107,0.9837771878586344
H7BZ14,PPIL3,0.0393093384559076,0.8253084848080632,0.9837771878586344
