feature,stat,p-value,effect_size,q-value,in_group_mean,out_group_mean,GeneName
NXF1,-2.8480784403065584,0.004398408212920183,-0.38757438478737927,0.07542145762736982,-0.7927969682279946,0.49905533856284046,NXF1
SMC2,-2.8480784403065584,0.004398408212920183,-0.38757438478737927,0.07542145762736982,-0.8730857671294932,0.1441015646647113,SMC2
CENPE,-2.8480784403065584,0.004398408212920183,-0.38757438478737927,0.07542145762736982,-0.7921988346897085,0.3979974877145902,CENPE
NELFE,-2.8480784403065584,0.004398408212920183,-0.38757438478737927,0.07542145762736982,-0.8095996080973258,0.33947293476916923,NELFE
ARBK1,-2.851624923772822,0.004349639114002682,-0.38805700005813276,0.07542145762736982,-0.3684169554734791,0.8748997819878311,GRK2
SURF2,-2.851624923772822,0.004349639114002682,-0.38805700005813276,0.07542145762736982,-0.5698928968097378,0.47529409524092664,SURF2
TF2H5,-2.852975504000297,0.004331196010405517,-0.3882407907477997,0.07542145762736982,-1.9665117703686434,0.3481321415195023,GTF2H5
NGBR,-2.8573343979295975,0.00427215495652174,-0.38883396107944984,0.07542145762736982,-1.1983081244141658,0.5021826365933619,NUS1
U3KQK0,-2.8401877872187726,0.004508698364904228,-0.3865006029094686,0.07542145762736982,-0.5576380721728083,0.6186382196178438,H2BC15
PNMA1,-2.82825932034245,0.004680187817279912,-0.3848773441727641,0.07572397632489608,-1.265548429484378,-0.030564951850028443,PNMA1
KTU,-2.8265287238847914,0.004705552365083844,-0.38464183982432343,0.07598595671024282,-0.795238466078802,0.3716198322964676,DNAAF2
MAX,-2.812019022053755,0.0049231591746630166,-0.3826673195017698,0.0766606214340384,-0.9798907159280429,0.2487703686109205,MAX
PEO1,-2.812019022053755,0.0049231591746630166,-0.3826673195017698,0.0766606214340384,-1.0978503260848207,0.2332833113244638,TWNK
GNA1,-2.812019022053755,0.0049231591746630166,-0.3826673195017698,0.0766606214340384,-0.5950254263597057,0.40076825581723613,GNPNAT1
ZBT11,-2.812019022053755,0.0049231591746630166,-0.3826673195017698,0.0766606214340384,-0.6258859405816937,0.4796674681068953,ZBTB11
B7ZM99,-2.8122535542649665,0.004919570631373231,-0.3826992352931984,0.0766606214340384,-0.8207382093059474,0.3017029929203708,MTHFD1L
HMGB2,-2.8122535542649665,0.004919570631373231,-0.3826992352931984,0.0766606214340384,-0.4988500931178142,0.5346284726228343,HMGB2
A6NMQ1,-2.8122535542649665,0.004919570631373231,-0.3826992352931984,0.0766606214340384,-0.768188623237273,0.4032450473769103,POLA1
NUMA1,-2.8122535542649665,0.004919570631373231,-0.3826992352931984,0.0766606214340384,-1.0075155228943746,0.6273626159858403,NUMA1
MCMBP,-2.8122535542649665,0.004919570631373231,-0.3826992352931984,0.0766606214340384,-0.4226722909486222,0.5794216859750497,MCMBP
UCK1,-2.814105882725794,0.004891311452359334,-0.38295130526903515,0.0766606214340384,-1.1078539851091807,0.4163980634285403,UCK1
H2B2C,-2.8186712130731757,0.004822288534205303,-0.3835725680389423,0.0766606214340384,-0.30706358442399473,0.920125536123828,HIST2H2BC
NUFP1,-2.808175278910451,0.004982310076861874,-0.3821442523126911,0.07743612884938793,-0.43513089741271366,0.6616508276235757,NUFIP1
SGO1,-2.8033604556562275,0.005057311211301349,-0.3814890378585503,0.07845461811689208,-1.4239077946469139,0.3236053713477869,SGO1
TRI29,-2.800621583175775,0.005100428996581671,-0.3811163245225692,0.07897561459379919,0.004552696216826477,1.1348012504899483,TRIM29
EZH1,-2.7971546389275788,0.0051554851483465265,-0.380644533168416,0.07898980639876971,-0.7044060127756497,0.46915663281127656,EZH1
DYH9,-2.7971546389275788,0.0051554851483465265,-0.380644533168416,0.07898980639876971,-0.5741866121027838,0.35023790402495253,DNAH9
TIAR,-2.7943411112441705,0.005200558995083631,-0.38026166054610794,0.07898980639876971,-0.7459054361497628,0.2779993925721913,TIAL1
AKIR2,-2.7922160711942214,0.005234838690599297,-0.3799724792235883,0.07898980639876971,-0.9602819830226019,0.47503976331253894,AKIRIN2
FR1OP,-2.790661117671619,0.005260051333057078,-0.37976087685113724,0.07908215107630641,-0.478880602721172,0.38958492036032977,FGFR1OP
FAT3,-2.7816598603976312,0.005408168834279817,-0.37853596088642694,0.08110102343828797,-0.4436276822660485,1.7806573631165616,FAT3
U3IP2,-2.7764286682233745,0.005495969341878345,-0.3778240857990175,0.08130108933592894,-0.7901912214139417,0.3468100533819469,RRP9
UBR5,-2.7764286682233745,0.005495969341878345,-0.3778240857990175,0.08130108933592894,-1.0805232196382377,-0.12360654423098379,UBR5
GAR1,-2.7724131203346882,0.005564237030557803,-0.37727763894540683,0.08201804192373816,-0.8050940899857648,0.9637295933444634,GAR1
NR2C1,-2.7703906943756516,0.00559890889584686,-0.37700242163195136,0.08238252449945895,-1.0338920761430477,0.36477802487914945,NR2C1
SEBP2,-2.7678387189446334,0.0056429373162879565,-0.37665514176294507,0.08273644730642377,-0.7913138352528075,0.4971657771690921,SECISBP2
TTK,-2.763527257570798,0.00571803162648703,-0.37606842618452196,0.08336320226239922,-0.620187229623079,0.3170322226601332,TTK
RAD18,-2.7585162252025786,0.005806442262844562,-0.37538651105192705,0.08336320226239922,-0.593777868815637,0.6496007314573246,RAD18
SLK,-2.7585162252025786,0.005806442262844562,-0.37538651105192705,0.08336320226239922,-0.8593488755513592,0.3095954915792709,SLK
SRSF3,-2.7585162252025786,0.005806442262844562,-0.37538651105192705,0.08336320226239922,-0.6939949576778082,0.6931807961281156,SRSF3
CPSF7,-2.7585162252025786,0.005806442262844562,-0.37538651105192705,0.08336320226239922,-1.0437888792581718,0.19096539317172834,CPSF7
AURKB,-2.7585162252025786,0.005806442262844562,-0.37538651105192705,0.08336320226239922,-1.663560595735581,0.2535934868117041,AURKB
A0A0A0MRM9,-2.7585162252025786,0.005806442262844562,-0.37538651105192705,0.08336320226239922,-0.6769099362286909,0.5012337644648235,NOLC1
SIM12,-2.7526101694751546,0.005912225012613484,-0.3745827986672254,0.08372114872562411,-0.8633096217056047,0.1913288238128115,SMIM12
KI18B,-2.7526101694751546,0.005912225012613484,-0.3745827986672254,0.08372114872562411,-1.236009368168555,0.38688588578887545,KIF18B
H0YAR2,-2.749621983588213,0.0059664050763711335,-0.37417615807391463,0.08425008107006664,-0.6377354217338495,0.42575080788098807,PABPC1
TOP2B,-2.7406037821817826,0.006132641101551205,-0.3729489363048366,0.08425008107006664,-0.9329944941563031,0.15748678508593417,TOP2B
RED,-2.7406037821817826,0.006132641101551205,-0.3729489363048366,0.08425008107006664,-0.8236076027118278,0.8823786855742006,IK
F5H211,-2.7406037821817826,0.006132641101551205,-0.3729489363048366,0.08425008107006664,-0.8282830559507743,0.3922590354994859,ATXN3
L2HDH,-2.7406037821817826,0.006132641101551205,-0.3729489363048366,0.08425008107006664,-0.7330412269023867,0.4193651442999687,L2HGDH
BAZ1A,-2.7406037821817826,0.006132641101551205,-0.3729489363048366,0.08425008107006664,-1.0301780662998592,0.03784410360012135,BAZ1A
SCAI,-2.7454061451742957,0.006043605156327987,-0.3736024551321301,0.08425008107006664,-0.9661317417478019,0.16506623440663906,SCAI
SIX4,-2.7465418372003847,0.006022720392755543,-0.3737570032415115,0.08425008107006664,-1.6265353637384918,0.20018629003968164,SIX4
ATD3A,-2.7406037821817826,0.006132641101551205,-0.3729489363048366,0.08425008107006664,-0.5428082407648744,0.7895706709644217,ATAD3A
POP5,-2.738728046581353,0.006167736889491863,-0.37269368102075745,0.08445211965710842,-0.6974781532981346,0.1424414574473531,POP5
IF5,-2.7226913391609866,0.006475252455774554,-0.3705113615577462,0.08519000997555704,-0.8301069246736285,0.2642676866492179,EIF5
REXO1,-2.721467063685211,0.006499286130438441,-0.3703447587677321,0.08519000997555704,-1.0813368632956102,0.9978264736602328,REXO1
CP135,-2.721467063685211,0.006499286130438441,-0.3703447587677321,0.08519000997555704,-0.6717560394799257,0.5423768017920809,CEP135
RL11,-2.7226913391609866,0.006475252455774554,-0.3705113615577462,0.08519000997555704,-1.1227633013262865,0.2675234751597243,RPL11
A0A590UJN4,-2.7226913391609866,0.006475252455774554,-0.3705113615577462,0.08519000997555704,-0.6875963254442962,0.38865980240141446,POLR2A
NCBP3,-2.7226913391609866,0.006475252455774554,-0.3705113615577462,0.08519000997555704,-1.3334591491728722,0.18847470525956703,NCBP3
KCRU,-2.7226913391609866,0.006475252455774554,-0.3705113615577462,0.08519000997555704,-0.33561064899917825,0.49138098768752697,CKMT1A
FBX5,-2.7260646675067286,0.0064094439487870705,-0.370970413401187,0.08519000997555704,-0.2405077080837966,0.6701489640310346,FBXO5
ELOA1,-2.7226913391609866,0.006475252455774554,-0.3705113615577462,0.08519000997555704,-0.8959563814783287,0.21280158595245302,ELOA
GTR1,-2.7226913391609866,0.006475252455774554,-0.3705113615577462,0.08519000997555704,-1.1784896441669406,0.25177370682196354,SLC2A1
PPWD1,-2.7226913391609866,0.006475252455774554,-0.3705113615577462,0.08519000997555704,-0.9325410966459181,0.08197993006248729,PPWD1
CC186,-2.72910241654651,0.006350697705511952,-0.37138379868530336,0.08519000997555704,-0.781585860799596,0.36138377549689216,CCDC186
A0A3B3IRM4,-2.7328707990918732,0.0062784955646006425,-0.37189661059595613,0.08519000997555704,-0.622446694798028,0.5343619492624145,XYLB
PACN3,-2.7226913391609866,0.006475252455774554,-0.3705113615577462,0.08519000997555704,-0.5278929894040465,0.46575851509274263,PACSIN3
F8VSL3,-2.72027129722774,0.006522837574228767,-0.37018203556371326,0.08522900073329827,-0.9593913649255892,0.5582627634795996,NFYB
ARIP4,-2.7130042677560877,0.0066676247848552524,-0.3691931181108624,0.08657461397765033,-0.8910370266961808,0.6114856603317088,RAD54L2
UBE2C,-2.7130042677560877,0.0066676247848552524,-0.3691931181108624,0.08657461397765033,-1.1204527312534707,-0.03590116223742233,UBE2C
RPP25,-2.7130042677560877,0.0066676247848552524,-0.3691931181108624,0.08657461397765033,-0.9403449647597739,0.16141449472453603,RPP25
ULBP5,-2.7105616497115315,0.006716936048744358,-0.36886071989721364,0.08684206995063191,-1.3180832513902319,-0.14607174133548867,RAET1G
ZBT40,-2.7085828495048068,0.00675712390142867,-0.368591439296692,0.08684206995063191,-1.5829156549037273,0.4672631510560602,ZBTB40
ICLN,-2.7085828495048068,0.00675712390142867,-0.368591439296692,0.08684206995063191,-0.7016973079847705,0.47520719331659345,CLNS1A
ERC6L,-2.7047788961401906,0.006834986674047804,-0.3680737868106558,0.08684206995063191,-0.6434007650238448,0.4029470867773971,ERCC6L
SENP1,-2.7047788961401906,0.006834986674047804,-0.3680737868106558,0.08684206995063191,-0.9301161797406341,0.14009579592774676,SENP1
DDI2,-2.7047788961401906,0.006834986674047804,-0.3680737868106558,0.08684206995063191,-1.0697994216667235,0.3773591371197995,DDI2
A0A0B4J1V9,-2.7047788961401906,0.006834986674047804,-0.3680737868106558,0.08684206995063191,-0.8930132628223861,0.24518924327208053,HELLS
WDR76,-2.7047788961401906,0.006834986674047804,-0.3680737868106558,0.08684206995063191,-0.9896710740775768,0.23844926133672076,WDR76
SYWC,-2.7047788961401906,0.006834986674047804,-0.3680737868106558,0.08684206995063191,-1.0300640071847313,0.1244073181811015,WARS1
CK5P2,-2.7047788961401906,0.006834986674047804,-0.3680737868106558,0.08684206995063191,-0.5155570472028502,0.5318775730408891,CDK5RAP2
J3KPZ4,-2.7036435751250347,0.006858381163604288,-0.3679192891894674,0.086872828072321,-1.217008874319195,0.19707659467739416,C1D
RBM20,-2.700978592992082,0.006913578822834266,-0.3675566310561692,0.0873270034092093,-1.0320998232756409,0.4248623848969448,RBM20
NUD4B,-2.700894819638062,0.006915320405171572,-0.3675452309466475,0.0873270034092093,-0.8826644482318786,0.39289312904121676,NUDT4B
A0A1P0AZG4,-2.6984037834844887,0.00696728752077449,-0.36720624386292083,0.08784933001841078,-0.8803446533736875,0.2323496056719719,LCOR
CC85C,-2.69664310912123,0.007004229378431068,-0.3669666464299662,0.08815860566470003,-0.6397930626925054,0.6175511328858161,CCDC85C
YRDC,-2.693201316896554,0.00707695228959748,-0.3664982778326809,0.08815860566470003,-0.7606048277395968,0.2634990467416246,YRDC
SRBS1,-2.693201316896554,0.00707695228959748,-0.3664982778326809,0.08815860566470003,-0.391225487521849,0.5833288154642329,SORBS1
JERKL,-2.6895927104665236,0.007153927239174409,-0.366007208697342,0.08838609322175976,-0.8634601220170273,0.46821273260558005,JRKL
NAA30,-2.6868664531193946,0.0072125783459572185,-0.36563621206356534,0.08838609322175976,-0.8020097216990101,0.16274753574322323,NAA30
DHX30,-2.6868664531193946,0.0072125783459572185,-0.36563621206356534,0.08838609322175976,-0.5540407788133562,0.3943376158263226,DHX30
NOL10,-2.6868664531193946,0.0072125783459572185,-0.36563621206356534,0.08838609322175976,-0.6388337579528403,0.2810113833065789,NOL10
SDS3,-2.6868664531193946,0.0072125783459572185,-0.36563621206356534,0.08838609322175976,-0.9924430206492397,0.2055059854837399,SUDS3
A0A5F9ZHB6,-2.6689540100985987,0.007608786785065252,-0.3631986373164749,0.090823039953142,-1.2049726642098515,-0.016938716142644344,PRIM1
LIN54,-2.6733983660370204,0.007508702485698835,-0.3638034375544994,0.090823039953142,-0.9054697917228334,0.2641553035028379,LIN54
GLMN,-2.6689540100985987,0.007608786785065252,-0.3631986373164749,0.090823039953142,-0.9492758810055234,0.2967147386025813,GLMN
A0A087WTW0,-2.6689540100985987,0.007608786785065252,-0.3631986373164749,0.090823039953142,-0.5828355952568569,0.3844048262174674,UHRF1
S19A1,-2.6689540100985987,0.007608786785065252,-0.3631986373164749,0.090823039953142,-0.7585871950668387,0.4652016244456334,SLC19A1
ORC6,-2.6753405032837665,0.007465338555377086,-0.3640677289581095,0.090823039953142,-0.7928615092977388,0.41459712966377954,ORC6
KIFC1,-2.6689540100985987,0.007608786785065252,-0.3631986373164749,0.090823039953142,-0.8260444624265404,0.5206440703267433,KIFC1
CENPU,-2.6733983660370204,0.007508702485698835,-0.3638034375544994,0.090823039953142,-0.9923037641781599,0.41152955826859206,CENPU
TMA7,-2.6733983660370204,0.007508702485698835,-0.3638034375544994,0.090823039953142,-1.170588960974802,0.1370299086406417,TMA7
GABPA,-2.6689540100985987,0.007608786785065252,-0.3631986373164749,0.090823039953142,-0.814491252278794,0.25341426011924234,GABPA
M3K5,-2.6643723980751,0.007713212280592252,-0.3625751588910876,0.09180495766153192,-0.8187077760296475,0.3943658660395186,MAP3K5
CBX6,-2.662393184520767,0.0077587190250798625,-0.3623058220410811,0.09184893873986225,-0.8515858723362764,0.31534972531345534,CBX6
Q5TCU3,-2.6622830859102997,0.007761257498539784,-0.3622908395179125,0.09184893873986225,-1.0189771244874164,0.16627861876497127,TPM2
CHP1,-2.6510415670778027,0.008024396503299993,-0.36076106256938445,0.0924535474733479,-0.4806042536930789,0.5479830519639044,CHP1
SAS10,-2.6510415670778027,0.008024396503299993,-0.36076106256938445,0.0924535474733479,-0.733974888112184,0.25174558052526785,UTP3
COR1A,-2.6510415670778027,0.008024396503299993,-0.36076106256938445,0.0924535474733479,-0.4875719374982067,0.4496654025455881,CORO1A
GSTP1,-2.6510415670778027,0.008024396503299993,-0.36076106256938445,0.0924535474733479,-1.0340031947449044,0.29062823349631267,GSTP1
DNMT1,-2.6510415670778027,0.008024396503299993,-0.36076106256938445,0.0924535474733479,-0.7678735968035357,0.4986613650595941,DNMT1
SNRPA,-2.6510415670778027,0.008024396503299993,-0.36076106256938445,0.0924535474733479,-0.786884609363182,0.5990031403138464,SNRPA
CTBP2,-2.6510415670778027,0.008024396503299993,-0.36076106256938445,0.0924535474733479,-0.753563786940996,0.7247310735882715,CTBP2
TBP,-2.653595415177487,0.007963925125581903,-0.361108597276318,0.0924535474733479,-0.7587863753250238,0.21250791023607912,TBP
RS2,-2.6510415670778027,0.008024396503299993,-0.36076106256938445,0.0924535474733479,-0.4536823666533789,0.45160413367830504,RPS2
M3K4,-2.6470241483796975,0.008120355407038225,-0.3602143611308581,0.09342920026653426,-0.7358648167447132,0.17993090798568112,MAP3K4
NEK4,-2.6457513110645907,0.00815097159350269,-0.3600411499115478,0.09352167407282033,-0.6375902373426786,0.5309889798633879,NEK4
REN3A,-2.639315516295432,0.008307362419839101,-0.35916534917411935,0.09492164177372017,-0.8363642190051355,0.3594147766030227,UPF3A
SMC4,-2.6331291240570067,0.008460217675609309,-0.358323487822294,0.09509422418554615,-1.3068628683940946,0.11951826743555939,SMC4
RCOR1,-2.6331291240570067,0.008460217675609309,-0.358323487822294,0.09509422418554615,-1.2216485682879334,-0.15259047151797828,RCOR1
BAP1,-2.6331291240570067,0.008460217675609309,-0.358323487822294,0.09509422418554615,-2.6441556496154948,-0.2999989902165554,BAP1
EXOS5,-2.6337924643179536,0.008443708126431622,-0.3584137569981365,0.09509422418554615,-0.7233225479378367,0.541619240283717,EXOSC5
B5MBX0,-2.6337924643179536,0.008443708126431622,-0.3584137569981365,0.09509422418554615,-0.2920965361630875,0.785408110874384,CDCA5
IREB2,-2.6331291240570067,0.008460217675609309,-0.358323487822294,0.09509422418554615,-0.55584150481411,0.4433318041796711,IREB2
BAKOR,-2.6244532958391193,0.008678819439219767,-0.35714285714285715,0.09694715465414715,-1.301166310767149,0.552115177836629,ATG14
CEP85,-2.6193939164997535,0.008808616519374049,-0.3564543628208224,0.09807873554636375,-0.9833925079320274,0.35042121318477926,CEP85
BUD13,-2.6152166810362107,0.008917086593637845,-0.35588591307520356,0.09819204401074269,-1.710612752245969,0.05612504063699255,BUD13
F8W930,-2.6152166810362107,0.008917086593637845,-0.35588591307520356,0.09819204401074269,-0.8751604481516176,-0.0026718247429181803,IGF2BP2
THIK,-2.6152166810362107,0.008917086593637845,-0.35588591307520356,0.09819204401074269,-0.3780879038854262,0.5377601671452539,ACAA1
CDCA3,-2.6152166810362107,0.008917086593637845,-0.35588591307520356,0.09819204401074269,-1.1373282821208355,0.45702658484528697,CDCA3
CATL2,-2.6139895134584203,0.008949178323045719,-0.35571891671995504,0.09819204401074269,-0.6118486840312648,0.5878048262755354,CTSV
KLDC4,-2.6139895134584203,0.008949178323045719,-0.35571891671995504,0.09819204401074269,-0.876418213188796,0.18069102526120626,KLHDC4
A0A024R161,-2.612563912343281,0.00898658878478012,-0.35552491698057537,0.09847209192211444,-0.513396448610432,0.650542154182407,DNAJC25-GNG10
DCC1,-2.5973042380154148,0.009395866107146466,-0.3534483383281131,0.09991701518819168,-0.7908326101552376,0.35461953960797643,DSCC1
INCE,-2.5973042380154148,0.009395866107146466,-0.3534483383281131,0.09991701518819168,-0.9465851101882805,0.38384756079333876,INCENP
NOL6,-2.5973042380154148,0.009395866107146466,-0.3534483383281131,0.09991701518819168,-1.276614208737666,-0.18376913020720476,NOL6
EDC3,-2.5973042380154148,0.009395866107146466,-0.3534483383281131,0.09991701518819168,-0.9021473275500057,0.08179444090982411,EDC3
J3QK89,-2.5973042380154148,0.009395866107146466,-0.3534483383281131,0.09991701518819168,-1.1286898896348354,0.2331807906462191,CHERP
RENT2,-2.5973042380154148,0.009395866107146466,-0.3534483383281131,0.09991701518819168,-0.5243685917619677,0.24275114446061405,UPF2
PCF11,-2.5973042380154148,0.009395866107146466,-0.3534483383281131,0.09991701518819168,-0.8080774179352431,0.2048364615412369,PCF11
PCNT,-2.5973042380154148,0.009395866107146466,-0.3534483383281131,0.09991701518819168,-1.025052376386868,0.06612917836033887,PCNT
UB2E1,-2.6061506626816002,0.0091566174877843,-0.35465218424367567,0.09991701518819168,-0.6913307325517891,0.172422192789437,UBE2E1
LENG1,-2.5953560479966935,0.009449297607937444,-0.3531832232465659,0.1003125979738511,-0.7873074193725109,0.5502636922312465,LENG1
LMO7,-2.5941865625988867,0.009481502198638992,-0.3530240764417735,0.1003125979738511,-0.5075039919436702,0.4441015493650498,LMO7
SAS6,-2.590423540204779,0.009585791316773784,-0.3525119939553163,0.10128660110733931,-1.0014421116812062,0.4891776932035511,SASS6
CENPQ,-2.5881240950303552,0.009650020880384786,-0.3521990791014917,0.10183537958357652,-0.841218095088841,0.41125339546556444,CENPQ
H7BZW1,-2.581988897471611,0.009823274507519247,-0.35136418446315326,0.10287383073220231,-0.4734182520720213,0.6119755597466644,C21orf59-TCP10L
CX056,-2.579391794994619,0.00989744605185481,-0.3510107635810227,0.10287383073220231,-0.6416651866367695,0.1936549510764376,CXorf56
ANR27,-2.578055629545912,0.009935800106929571,-0.35082893449428554,0.10314306777669745,-0.8752892099919096,0.16802423817817744,ANKRD27
RDH11,-2.574383611739353,0.01004188659094591,-0.350329236163592,0.10359525344881185,-0.8322132660206123,0.235181601222804,RDH11
DUS3L,-2.574383611739353,0.01004188659094591,-0.350329236163592,0.10359525344881185,-0.5787019687931559,0.3066504833605398,DUS3L
COQ3,-2.574383611739353,0.01004188659094591,-0.350329236163592,0.10359525344881185,-0.8675212357241235,0.32099381800021715,COQ3
USF1,-2.5628464289109907,0.010381795789701763,-0.3487592244414427,0.10568177294849361,-0.8245655395903193,0.2252579921206418,USF1
CCNB1,-2.561479351973823,0.010422743662351434,-0.3485731888339323,0.10568177294849361,-0.7058475668125825,0.5593158972493322,CCNB1
RRP44,-2.561479351973823,0.010422743662351434,-0.3485731888339323,0.10568177294849361,-0.7984063079946403,0.3501632912612242,DIS3
NU214,-2.561479351973823,0.010422743662351434,-0.3485731888339323,0.10568177294849361,-0.5588358461483056,0.4642774411853959,NUP214
SURF6,-2.561479351973823,0.010422743662351434,-0.3485731888339323,0.10568177294849361,-0.4959183309880949,0.5737931855940936,SURF6
VP37C,-2.560691870792512,0.010446396155081812,-0.34846602621858475,0.10572972278355709,-1.7122806359545073,0.6755306783002368,VPS37C
A0A494C0B6,-2.5604723233260147,0.01045299890870754,-0.348436149592627,0.10572972278355709,-0.4216606486295504,0.5451406897191218,ACSL6
R51A1,-2.5555062599997598,0.010603345382122648,-0.34776035397153404,0.10629472355496343,-1.0339273739156476,0.23673895387988564,RAD51AP1
NFYA,-2.557614006538381,0.010539300477043271,-0.3480471819452418,0.10629472355496343,-0.9515068902693529,0.28687942508611597,NFYA
LYSM1,-2.5555062599997598,0.010603345382122648,-0.34776035397153404,0.10629472355496343,-1.112683680940056,0.3549481440979003,LYSMD1
TRAF4,-2.5509011690368464,0.010744478934428573,-0.3471336804671874,0.10723766685880277,-0.8213208478807906,0.33183289479895234,TRAF4
FIZ1,-2.5470991903956715,0.010862255333717225,-0.34661629670697414,0.10828269937967928,-0.9126959220203019,0.4477148948930626,FIZ1
PRC2A,-2.543566908953027,0.01097270396867998,-0.34613561408684185,0.1084700234803639,-0.6393556671302645,0.29782150660691875,PRRC2A
ZN703,-2.5384615384615383,0.01113410404572984,-0.34544086116173023,0.10954265785608788,-0.6532376780446486,0.46995769008185584,ZNF703
OBI1,-2.534777710020286,0.011251870090961406,-0.3449395556072291,0.10991803282255222,-0.9102634814840845,0.40227391148378727,OBI1
TF3A,-2.5320884546687967,0.011338538400812854,-0.34457359430727363,0.11050406130862786,-0.9278119064985763,-0.033733761429863555,GTF3A
PKHF1,-2.5320884546687967,0.011338538400812854,-0.34457359430727363,0.11050406130862786,-0.5547908296474852,0.48061540234698374,PLEKHF1
SUGP1,-2.525654465932231,0.01154830017517575,-0.3436980393397514,0.11056748019856118,-0.5965135010914489,0.48728635473015525,SUGP1
CEP55,-2.525654465932231,0.01154830017517575,-0.3436980393397514,0.11056748019856118,-0.39568938726294434,0.47283084468682235,CEP55
NSD1,-2.5253412369134614,0.011558599450984305,-0.3436554142692726,0.11056748019856118,-0.8768659610567254,0.15217113317578798,NSD1
KNL1,-2.525654465932231,0.01154830017517575,-0.3436980393397514,0.11056748019856118,-0.7662378749318254,0.20442894954744628,KNL1
NIPBL,-2.525654465932231,0.01154830017517575,-0.3436980393397514,0.11056748019856118,-0.9734100956715338,-0.21018497170163103,NIPBL
CSK22,-2.525654465932231,0.01154830017517575,-0.3436980393397514,0.11056748019856118,-0.9460045331385523,0.2914090041368388,CSNK2A2
CE85L,-2.528102914801153,0.01146807302223755,-0.3440312310280933,0.11056748019856118,-1.0586365929957071,0.36672845197992954,CEP85L
ATF1,-2.531327526737512,0.011363168635817787,-0.34447004513156926,0.11056748019856118,-0.9761428433657768,0.629211717454334,ATF1
DI3L1,-2.528319686755661,0.011460994052588698,-0.3440607299547094,0.11056748019856118,-0.46929004580629696,0.31784653167030863,DIS3L
N4BP2,-2.526677142829567,0.011514730238523967,-0.3438372080380962,0.11056748019856118,-1.1830096021935128,0.17495053146090936,N4BP2
DVL1,-2.528102914801153,0.01146807302223755,-0.3440312310280933,0.11056748019856118,-1.023460202149674,0.31586772369242105,DVL1
MECOM,-2.5240024237892715,0.011602712864407436,-0.3434732248795389,0.11072477895521086,-0.6716360391678873,0.13865139626473058,MECOM
ARI4A,-2.522414141138446,0.011655239890022196,-0.34325708698721463,0.11072477895521086,-0.9304936174911531,0.2544115422507294,ARID4A
DPOE4,-2.5151010751791563,0.011899826259609695,-0.34226190476190477,0.11168005270082967,-0.853135152615256,0.3741566961523005,POLE4
BRWD1,-2.5149747591607525,0.01190409060053508,-0.3422447153290476,0.11168005270082967,-1.1254808972184343,0.2659994347486849,BRWD1
MK12,-2.5139665891185747,0.011938174312468157,-0.34210752076364226,0.11187311765213373,-1.3861517468447175,-0.03148871487853214,MAPK12
CENPO,-2.51259453814803,0.01198469892278669,-0.34192080827592425,0.11216324809147574,-0.9364300918234961,0.3331686462667139,CENPO
CLASR,-2.512255673976789,0.011996214124703948,-0.3418746947030547,0.11216324809147574,-0.5513760432185028,0.4189415084431157,CLASRP
SMBP2,-2.507742022911435,0.012150534020094899,-0.34126046459266096,0.11221295855347396,-0.5513304831735251,0.719360193334271,IGHMBP2
G5EA30,-2.507742022911435,0.012150534020094899,-0.34126046459266096,0.11221295855347396,-0.774781980772721,0.2763023354224151,CELF1
RL6,-2.507742022911435,0.012150534020094899,-0.34126046459266096,0.11221295855347396,-0.5749235015737333,0.8527571200278394,RPL6
PSB7,-2.507742022911435,0.012150534020094899,-0.34126046459266096,0.11221295855347396,-1.3915832072235998,0.16760876653839082,PSMB7
RXRB,-2.507742022911435,0.012150534020094899,-0.34126046459266096,0.11221295855347396,-0.6089465208392124,0.39799040360638194,RXRB
NUP58,-2.507742022911435,0.012150534020094899,-0.34126046459266096,0.11221295855347396,-0.883498446419339,0.17411740761617303,NUP58
E9PB61,-2.507742022911435,0.012150534020094899,-0.34126046459266096,0.11221295855347396,-0.5948229129339804,0.4154602287818276,ALYREF
FAN,-2.5033871790877757,0.012301089230015296,-0.340667845410579,0.11346494710426956,-0.72652830987435,0.5225692052718073,NSMAF
H7BYJ1,-2.5021729686848975,0.012343360353455016,-0.3405026123034995,0.11346494710426956,-0.681455744320653,0.5296098079698185,RNF34
APBB2,-2.5018620516507695,0.012354205188817958,-0.34046030185427983,0.11346494710426956,-0.7582362788597874,0.12848129868477237,APBB2
CI040,-2.5018511664883785,0.01235458501787194,-0.34045882057130067,0.11346494710426956,-0.7478268669439095,0.32303264432030865,C9orf40
CN119,-2.5018511664883785,0.01235458501787194,-0.34045882057130067,0.11346494710426956,-0.6522928552375026,0.4593965535674883,C14orf119
CMS1,-2.489829579890639,0.012780436114547572,-0.3388228898455705,0.11458131252479663,-0.8860477324687561,-0.21544679384995402,CMSS1
LZIC,-2.489829579890639,0.012780436114547572,-0.3388228898455705,0.11458131252479663,-0.5113337907212956,0.49996092724227154,LZIC
PPM1A,-2.489829579890639,0.012780436114547572,-0.3388228898455705,0.11458131252479663,-0.5763115133496901,0.40000298488719865,PPM1A
NOM1,-2.489829579890639,0.012780436114547572,-0.3388228898455705,0.11458131252479663,-0.942015080632895,0.11933481265753605,NOM1
