,feature,stat,p-value,effect_size,q-value,in_group_mean,out_group_mean
7212,TRFL,1.8911889764592142,0.058599122347298506,0.2573582221945257,0.23913060567735017,0.4927529306347056,-0.2562728447028784
7213,OPA3,1.891797175102061,0.058518009837314394,0.2574409875465939,0.23891729595481145,0.33525154029633497,-0.18288750318342267
7214,ITB3,1.8953338094998218,0.05804819170051881,0.2579222625288877,0.23746726915906063,0.9848939984581696,0.04542147533441972
7215,SIA4A,1.897554817578213,0.05775475113243309,0.2582245034459243,0.23638357627523507,1.695055860535899,0.2972962326213118
7216,RHPN2,1.8987189602043724,0.05760143728332578,0.2583829231915862,0.235872618119165,0.5849694176765323,-0.1258319756100355
7217,D6REX3,1.8987189602043724,0.05760143728332578,0.2583829231915862,0.235872618119165,0.6014690360930043,-0.3222003669296037
7218,NUP43,1.8987189602043724,0.05760143728332578,0.2583829231915862,0.235872618119165,0.537429931746028,-0.5386537502202754
7219,SHC1,1.8987189602043724,0.05760143728332578,0.2583829231915862,0.235872618119165,0.37522030217580005,-0.4961405262937781
7220,B0YIW6,1.8987189602043724,0.05760143728332578,0.2583829231915862,0.235872618119165,0.483309602417396,-0.3988170231947447
7221,NMT2,1.8987189602043724,0.05760143728332578,0.2583829231915862,0.235872618119165,0.41042133677915765,-0.2610616388578732
7222,SEC63,1.8987189602043724,0.05760143728332578,0.2583829231915862,0.235872618119165,0.35554901408164186,-0.6845904361976985
7223,NEUR1,1.8987189602043724,0.05760143728332578,0.2583829231915862,0.235872618119165,0.2846990438568951,-0.6508804974378934
7224,GLSK,1.8987189602043724,0.05760143728332578,0.2583829231915862,0.235872618119165,0.6093161955796644,-0.14147507595573366
7225,SMG8,1.8987189602043724,0.05760143728332578,0.2583829231915862,0.235872618119165,0.3382645031065077,-0.6070494550837091
7226,STEA3,1.8987189602043724,0.05760143728332578,0.2583829231915862,0.235872618119165,0.6537354042452115,-0.5507962817727103
7227,LPIN3,1.8997979947422368,0.057459634198929445,0.2585297611933977,0.235872618119165,0.5700544238967372,-0.5899328249564265
7228,MCEE,1.9010832825152146,0.05729110493013612,0.2587046667054218,0.235872618119165,0.48314513197852466,-0.10577375746962635
7229,UXS1,1.9010832825152146,0.05729110493013612,0.2587046667054218,0.235872618119165,0.8157487663216424,-0.691518884000231
7230,CCND1,1.9010832825152146,0.05729110493013612,0.2587046667054218,0.235872618119165,0.2307697775384417,-0.6433075885153737
7231,J3KQ12,1.9020964787551535,0.05715854273543958,0.2588425452497083,0.235872618119165,0.4472054956416949,-0.6639695038174611
7232,ISG20,1.9074322720192258,0.056464633653969226,0.2595686547424837,0.23434520300074202,0.12844863480510943,-0.8100930747877974
7233,A0A2R8Y623,1.9092519254880318,0.05622960073405515,0.2598162782151092,0.23372102984491364,0.7923015296413682,-0.09324573001121761
7234,RNF25,1.9103577686563233,0.056087164434869725,0.2599667644094346,0.2333631693513113,0.6626070584218389,-0.3144907853626284
7235,PSME1,1.9166314032251681,0.05528477554655455,0.26082049793867657,0.23037177093946576,0.5089179896822434,-0.292979683683671
7236,MYO1C,1.9166314032251681,0.05528477554655455,0.26082049793867657,0.23037177093946576,0.41968838593352087,-0.2941167445999674
7237,VPP1,1.9166314032251681,0.05528477554655455,0.26082049793867657,0.23037177093946576,0.10302012897320525,-0.4637112902547087
7238,TSC2,1.9166314032251681,0.05528477554655455,0.26082049793867657,0.23037177093946576,0.5326394887588667,-0.35699093278761
7239,MCES,1.9166314032251681,0.05528477554655455,0.26082049793867657,0.23037177093946576,0.5050403448477463,-0.10054389001816687
7240,TPC11,1.9166314032251681,0.05528477554655455,0.26082049793867657,0.23037177093946576,0.7488377076874893,-0.3559796062547132
7241,NUCB2,1.9166314032251681,0.05528477554655455,0.26082049793867657,0.23037177093946576,0.5675425516897346,-0.12723837842122904
7242,S14L2,1.9166314032251681,0.05528477554655455,0.26082049793867657,0.23037177093946576,0.6519564847478628,-0.29957562022427237
7243,SC23B,1.9166314032251681,0.05528477554655455,0.26082049793867657,0.23037177093946576,0.8300836561483651,-0.462191303634795
7244,GALT,1.9170289512680814,0.055234253718063835,0.2608745973749754,0.23037177093946576,0.5848813097706557,-0.8756693859585589
7245,TLCD4,1.91869520881974,0.055022918225741124,0.2611013463072878,0.23037177093946576,0.5298663577349084,-0.4250878049710507
7246,F8W7S1,1.920886233374748,0.054746051702393383,0.2613995069836033,0.23037177093946576,0.13934567291105884,-0.578003346280014
7247,VPS8,1.920886233374748,0.054746051702393383,0.2613995069836033,0.23037177093946576,0.4987275724690273,-0.45784815827638864
7248,SARAF,1.920886233374748,0.054746051702393383,0.2613995069836033,0.23037177093946576,0.7513597185420553,-0.16614699837813598
7249,BIEA,1.920886233374748,0.054746051702393383,0.2613995069836033,0.23037177093946576,0.4881923664925091,-0.417828370203436
7250,VMA21,1.920886233374748,0.054746051702393383,0.2613995069836033,0.23037177093946576,0.11026376544450853,-0.8795134510751342
7251,DDX58,1.920886233374748,0.054746051702393383,0.2613995069836033,0.23037177093946576,0.41515292123640596,-0.3761935546417547
7252,TT39C,1.9261736493723074,0.05408269489861285,0.2621190331642616,0.22928405554765038,0.17083832078989644,-0.6909371392019196
7253,H0Y2P9,1.9316485575463258,0.053402898183241294,0.2628640737984248,0.226866465923062,0.490015245762937,-0.40809807609110355
7254,IDS,1.9316485575463258,0.053402898183241294,0.2628640737984248,0.226866465923062,0.8421826418907794,-0.16587253889478493
7255,GRB2,1.934543846245964,0.05304629656301388,0.263258072685767,0.22569877798048638,0.50400734574406,-0.2740809143315235
7256,RAI14,1.934543846245964,0.05304629656301388,0.263258072685767,0.22569877798048638,0.19827263980909715,-0.6785557455912103
7257,QSOX1,1.934543846245964,0.05304629656301388,0.263258072685767,0.22569877798048638,0.5111844396202146,-0.11629725327065368
7258,PICAL,1.934543846245964,0.05304629656301388,0.263258072685767,0.22569877798048638,0.7003580195252279,-0.433636838283046
7259,LAMA5,1.934543846245964,0.05304629656301388,0.263258072685767,0.22569877798048638,0.5033889560182208,-0.400791791468597
7260,TM87B,1.934543846245964,0.05304629656301388,0.263258072685767,0.22569877798048638,0.5919717920423887,-0.3399148769117742
7261,A0A024R571,1.934543846245964,0.05304629656301388,0.263258072685767,0.22569877798048638,0.4681927203566175,-0.516659638214928
7262,PDZ11,1.934543846245964,0.05304629656301388,0.263258072685767,0.22569877798048638,0.283390050178686,-0.6116416529352149
7263,A0A5F9ZI21,1.934543846245964,0.05304629656301388,0.263258072685767,0.22569877798048638,0.6153095295335386,-0.1481044512072829
7264,ENPL,1.934543846245964,0.05304629656301388,0.263258072685767,0.22569877798048638,1.056532522030402,0.04339806264144455
7265,OFUT2,1.934543846245964,0.05304629656301388,0.263258072685767,0.22569877798048638,0.40095719520502593,-0.4196702264786269
7266,RPN2,1.934543846245964,0.05304629656301388,0.263258072685767,0.22569877798048638,0.5110527406061258,-0.43727570738500127
7267,PEX12,1.9346977943739834,0.053027391202526884,0.2632790223724617,0.22569877798048638,0.7634210893482678,-0.552238486352942
7268,AP3M2,1.9364916731037085,0.05280751141611358,0.26352313834736496,0.22569877798048638,0.49184807676334363,-0.8259150120652003
7269,ODO1,1.9367281045401679,0.05277858839143341,0.26355531259061377,0.22569877798048638,0.14158851086569718,-0.7196879007182532
7270,E9PF32,1.937925580499818,0.05263230256574061,0.26371826842841334,0.22569877798048638,0.5221998687615252,-0.17387707822619572
7271,EIF2D,1.9406891842342817,0.05229598906185474,0.26409434726178477,0.22569877798048638,0.43379106217187813,-0.37413965581029096
7272,NF1,1.9406891842342817,0.05229598906185474,0.26409434726178477,0.22569877798048638,0.5312889339670862,-0.5450837833814401
7273,VAMP7,1.9406891842342817,0.05229598906185474,0.26409434726178477,0.22569877798048638,0.21172022829088233,-0.6134298054471743
7274,RAB5B,1.9406891842342817,0.05229598906185474,0.26409434726178477,0.22569877798048638,0.537688514893062,-0.35995482230342984
7275,FAHD1,1.9406891842342817,0.05229598906185474,0.26409434726178477,0.22569877798048638,0.5283378624494688,-0.12634733186385924
7276,CDR2L,1.9426669464848714,0.05205641237717189,0.2643634866143672,0.22569877798048638,0.3822281431364163,-0.2410030520039913
7277,A0A087X1N7,1.9461345311993645,0.0516385816018674,0.264835365124944,0.22420021487938654,0.8636302936620425,-0.16808349121620428
7278,RGPS2,1.9483527481882097,0.05137276959507448,0.265137226222802,0.22339738757249186,0.3901987837120955,-0.7522630472931284
7279,J3KTI2,1.9483527481882097,0.05137276959507448,0.265137226222802,0.22339738757249186,0.4336967029715155,-0.16368703264305667
7280,DCMC,1.9485631278014308,0.051347619087825806,0.26516585526195063,0.22339738757249186,0.40235405494215765,-0.47059850965541195
7281,FKB1A,1.9485631278014308,0.051347619087825806,0.26516585526195063,0.22339738757249186,0.8148724451541749,0.052010057276828184
7282,CDR2,1.949358868961793,0.051252582857369486,0.2652741419180738,0.22334371193605945,1.3603157579529555,-0.33036301317904476
7283,ELMO3,1.9493588689617927,0.051252582857369514,0.2652741419180738,0.22334371193605945,-0.12015766657946354,-0.9322644239402839
7284,MTL26,1.9494691860931994,0.05123941919274439,0.26528915417817567,0.22334371193605945,0.6004303038987023,-0.30083227576560634
7285,COPB2,1.95245628926676,0.05088405567924669,0.26569564743285745,0.2223225301935019,0.649837497191575,-0.3614875433292925
7286,DYN2,1.95245628926676,0.05088405567924669,0.26569564743285745,0.2223225301935019,0.6697265050333777,-0.17802207083459515
7287,AUP1,1.95245628926676,0.05088405567924669,0.26569564743285745,0.2223225301935019,0.46672803789017187,-0.07857228916984581
7288,Q32Q12,1.95245628926676,0.05088405567924669,0.26569564743285745,0.2223225301935019,0.7034961194900654,-0.3985276574995826
7289,AFAP1,1.95245628926676,0.05088405567924669,0.26569564743285745,0.2223225301935019,0.5200196123062955,-0.23700803706693824
7290,HTRA1,1.9556230902127583,0.050509570786451664,0.26612659445700515,0.22197415617770058,0.9062533519740577,-0.20009934135312277
7291,TM127,1.956463952178074,0.05041052491239696,0.26624102127695726,0.22165646941310851,0.005258578713345335,-1.1421185250062489
7292,ZBT7B,1.9570649859350933,0.05033982840316606,0.26632281161156196,0.2214631643610343,0.47239669814012636,-0.25663968423440053
7293,TBK1,1.9580082472493052,0.05022904496330671,0.2664511732178912,0.2210932032284978,0.630034484221396,-0.5316527405221779
7294,WDR91,1.9604921350938151,0.049938296352867215,0.2667891875399663,0.22075178601235432,0.48463309821530876,-0.3472572897865407
7295,Q6ZN40,1.9604921350938151,0.049938296352867215,0.2667891875399663,0.22075178601235432,0.5681787546331819,-0.2755452685565975
7296,DCNL3,1.9604921350938151,0.049938296352867215,0.2667891875399663,0.22075178601235432,0.8547693219549048,-0.10232242651705012
7297,TIMP2,1.9604921350938151,0.049938296352867215,0.2667891875399663,0.22075178601235432,0.41141351549990074,-0.43717842701341414
7298,PXDN,1.9608261960600077,0.04989930109722109,0.2668346474794192,0.22075178601235432,0.3440548916945907,-0.3428028921936739
7299,TLE1,1.9644258124689422,0.04948073185212947,0.2673244932278436,0.21943168236779473,0.2918832864211372,-0.8314304235780229
7300,CDN2C,1.9644258124689422,0.04948073185212947,0.2673244932278436,0.21943168236779473,0.31478845673712813,-0.5040052093757811
7301,KLH36,1.9654152596479817,0.04936619475193269,0.26745913993429266,0.21915839084941607,0.652700835367468,-0.34714912033028117
7302,IGSF8,1.9698784360034958,0.04885230438397937,0.2680665013066851,0.2171097046764405,0.19733712599251038,-0.9743562034775141
7303,EST2,1.970368732287556,0.04879612639204954,0.2681332221799479,0.21697644177763736,0.5801571699117481,-0.3684340993131695
7304,M0QXB4,1.970368732287556,0.04879612639204954,0.2681332221799479,0.21697644177763736,0.5303090412992315,-0.5295425856225245
7305,A0A1B0GUA3,1.970368732287556,0.04879612639204954,0.2681332221799479,0.21697644177763736,0.6198620870933393,-0.21527915603933062
7306,FLNC,1.970368732287556,0.04879612639204954,0.2681332221799479,0.21697644177763736,0.7365491468729861,-0.058363459032590145
7307,HSDL1,1.970368732287556,0.04879612639204954,0.2681332221799479,0.21697644177763736,0.30232615269298024,-0.5685911409453714
7308,FPRP,1.970368732287556,0.04879612639204954,0.2681332221799479,0.21697644177763736,0.4482559293099671,-0.4428278425493108
7309,EGLN1,1.970368732287556,0.04879612639204954,0.2681332221799479,0.21697644177763736,0.6404593335977699,-0.25814112594193683
7310,DAB2,1.970368732287556,0.04879612639204954,0.2681332221799479,0.21697644177763736,0.3599813986114687,-0.30417305543087153
7311,MET,1.970368732287556,0.04879612639204954,0.2681332221799479,0.21697644177763736,0.570823759092718,-0.047903815864232605
7312,F5GXV7,1.970368732287556,0.04879612639204954,0.2681332221799479,0.21697644177763736,0.3533018845071855,-0.49953181362801163
7313,SH3L1,1.970368732287556,0.04879612639204954,0.2681332221799479,0.21697644177763736,0.15180031663204346,-0.7108581730286161
7314,PPR21,1.970368732287556,0.04879612639204954,0.2681332221799479,0.21697644177763736,0.4118006224209926,-0.3051938549815526
7315,OSTP,1.974067166149771,0.04837410618234247,0.26863651528049554,0.21697644177763736,0.29890186379006967,-0.3409773911416876
7316,TPSNR,1.9749313338911068,0.048275940961268894,0.26875411361485363,0.21697644177763736,0.48027057202255785,-0.6898128040581725
7317,TMM11,1.978154583182029,0.04791127050053193,0.26919274228577295,0.2157048721882644,0.4241862275826985,-0.7425241173232683
7318,DCTN1,1.979524821394902,0.04775694786088036,0.2693792080884175,0.21512700167456927,0.09443941493236888,-0.6631423927505288
7319,UD13,1.979524821394902,0.04775694786088036,0.2693792080884175,0.21512700167456927,0.617722144110272,-0.10789770181392301
7320,PPIC,1.979524821394902,0.04775694786088036,0.2693792080884175,0.21512700167456927,0.6390793160718443,-0.785215563147376
7321,STA5A,1.979524821394902,0.04775694786088036,0.2693792080884175,0.21512700167456927,0.44044976635457056,-0.5272174900985811
7322,GDPD1,1.9802950859533486,0.04767038065616145,0.26948402781814773,0.21512700167456927,0.5703603017744334,-0.3880621515382002
7323,ROR1,1.9802950859533486,0.04767038065616145,0.26948402781814773,0.21512700167456927,0.5274744343756385,-0.40465573870930366
7324,SCFD2,1.9802950859533486,0.04767038065616145,0.26948402781814773,0.21512700167456927,0.08416328816061822,-1.5752382154412803
7325,CCD22,1.9802950859533486,0.04767038065616145,0.26948402781814773,0.21512700167456927,0.3636913614827707,-0.6045292308875357
7326,BAZ2B,1.9802950859533486,0.04767038065616145,0.26948402781814773,0.21512700167456927,0.4467391366234744,-0.24081385366978603
7327,NICA,1.9802950859533486,0.04767038065616145,0.26948402781814773,0.21512700167456927,0.5780613615210186,-0.37854789673643613
7328,ACO13,1.9802950859533486,0.04767038065616145,0.26948402781814773,0.21512700167456927,0.8935160724079673,-0.44046313120839603
7329,MAP12,1.9802950859533486,0.04767038065616145,0.26948402781814773,0.21512700167456927,0.19831650652677993,-0.6662303350038413
7330,MA7D2,1.9802950859533488,0.047670380656161394,0.2694840278181478,0.21512700167456927,0.37927249041755395,-0.706896222485648
7331,EDEM2,1.9824814143238607,0.04742538550874107,0.2697815494246991,0.21512700167456927,0.7240474242222907,-0.1491395308303392
7332,CAR10,1.9834420972621027,0.04731806878220588,0.26991228181377086,0.21512700167456927,0.07023015508977304,-0.9640171907944473
7333,FUMH,1.988281175308352,0.04678060154964322,0.27057079692703834,0.21339785420553106,0.6190649237515515,-0.08569399815167814
7334,SNX33,1.988281175308352,0.04678060154964322,0.27057079692703834,0.21339785420553106,0.3977289478884257,-0.5151796953704025
7335,VRK2,1.988281175308352,0.04678060154964322,0.27057079692703834,0.21339785420553106,0.1760777992618988,-0.4384472963248947
7336,PUR9,1.988281175308352,0.04678060154964322,0.27057079692703834,0.21339785420553106,0.7084320647830796,-0.2625852806234077
7337,Z3H7A,1.988281175308352,0.04678060154964322,0.27057079692703834,0.21339785420553106,0.662475673562857,-0.027572902297901672
7338,ASCC3,1.988281175308352,0.04678060154964322,0.27057079692703834,0.21339785420553106,0.29263190358672925,-0.9918974364435179
7339,TT30B,1.988529196671015,0.04675319324805124,0.27060454835947356,0.21339785420553106,0.18121012702789727,-0.7920076444106984
7340,G6PC3,1.988529196671015,0.04675319324805124,0.27060454835947356,0.21339785420553106,0.8953308871149334,-0.5215873183330948
7341,SYTL4,1.9903980030451989,0.046547109717712296,0.2708588606952964,0.21339785420553106,0.5167638072326707,-0.48309098882046475
7342,ACSM3,1.9966688695405932,0.0458611660133138,0.27171221753745367,0.21176917461220265,1.0123863318208937,0.2611984304751783
7343,NAGA,2.000098036812882,0.04548967872958253,0.2721788680963292,0.21040563852365254,0.5267266417789074,-0.6115174433022215
7344,S35E1,2.000098036812882,0.04548967872958253,0.2721788680963292,0.21040563852365254,0.8963162144824535,-0.3441136290000204
7345,MILK2,2.000098036812882,0.04548967872958253,0.2721788680963292,0.21040563852365254,0.5819501914561108,-0.5028419195997594
7346,AAKB2,2.000098036812882,0.04548967872958253,0.2721788680963292,0.21040563852365254,0.4531889548465295,-0.4709587270255369
7347,SHAN2,2.000098036812882,0.04548967872958253,0.2721788680963292,0.21040563852365254,0.5938609060974541,-0.6756943732302362
7348,GBP1,2.000098036812882,0.04548967872958253,0.2721788680963292,0.21040563852365254,0.22284816538589064,-0.6221737767960533
7349,Q495G5,2.000098036812882,0.04548967872958253,0.2721788680963292,0.21040563852365254,0.5224252279779635,-0.40772037644361064
7350,F8WAL6,2.000098036812882,0.04548967872958253,0.2721788680963292,0.21040563852365254,0.4548904576768371,-0.4406285098794547
7351,TBA3D,2.000098036812882,0.04548967872958253,0.2721788680963292,0.21040563852365254,0.3264467875300832,-0.26910074358948965
7352,A0A087WTT2,2.001041395540499,0.045387929038794385,0.27230724295894376,0.21040563852365254,0.6328275000123149,-0.25743471411036867
7353,PREX1,2.003636992166839,0.04510896020981628,0.2726604589207562,0.21040563852365254,0.5533355228464122,-0.5093662648240942
7354,TMCO3,2.0053755509825257,0.044922913436188004,0.27289704680888116,0.21013066906006858,0.6558783621331273,-0.44010943208004116
7355,MA1A2,2.006193618329148,0.0448355944871652,0.2730083716741288,0.20984071453767036,0.4556075877932135,-0.36277198488974133
7356,MOES,2.006193618329148,0.0448355944871652,0.2730083716741288,0.20984071453767036,0.13233554352435845,-0.8884729718821479
7357,SH3B4,2.006193618329148,0.0448355944871652,0.2730083716741288,0.20984071453767036,0.18357033767800415,-0.6866550290079324
7358,A0A3B3IRT8,2.006193618329148,0.0448355944871652,0.2730083716741288,0.20984071453767036,0.6285527957364729,-0.0354015807187211
7359,UBQL4,2.006193618329148,0.0448355944871652,0.2730083716741288,0.20984071453767036,0.6793865018380892,-0.11444697808315388
7360,GSTM3,2.006193618329148,0.0448355944871652,0.2730083716741288,0.20984071453767036,0.30144982769384476,-0.5910722012030609
7361,AFAD,2.006979507182985,0.0447518450639735,0.27311531760115326,0.20984071453767036,1.5810641410238022,-0.26387824553713013
7362,CR032,2.00760459017113,0.04468532640899691,0.27320038062158936,0.20984071453767036,1.3066902966793,-0.30373240346608454
7363,ARK73,2.008316044185609,0.044609718024939585,0.2732971972499743,0.20984071453767036,0.7026629064680959,-0.14494091720722482
7364,PWP2,2.010075630518424,0.04442318485000602,0.2735366466207394,0.20984071453767036,0.47573356378389037,-0.24607056649055903
7365,CLD1,2.0109175700869018,0.04433416417131795,0.2736512200839077,0.20984071453767036,0.28544921322451233,-0.7254917290902181
7366,IFT81,2.0109175700869018,0.04433416417131795,0.2736512200839077,0.20984071453767036,0.33819325431786756,-0.6280703113455411
7367,GSTT1,2.011686287777025,0.04425301697152537,0.2737558293115217,0.20984071453767036,0.26556968301796646,-0.8862484146411521
7368,ESCO1,2.013468165642073,0.04406540073682686,0.2739983121755955,0.20919070470136028,0.3640885377595435,-0.5940174985331637
7369,UB2L6,2.0189780189209348,0.04348950420098571,0.27474810823619616,0.20681231504073802,0.711070064268643,-0.5677034082822889
7370,GBG12,2.0199009876724157,0.04339365882928553,0.2748737083745107,0.20647505441803637,-0.160558701980883,-0.4107907067539878
7371,TAPT1,2.0199009876724157,0.04339365882928553,0.2748737083745107,0.20647505441803637,0.3771833384981038,-0.2976045403763486
7372,SIAE,2.0199009876724157,0.04339365882928553,0.2748737083745107,0.20647505441803637,0.5699861313375891,-0.23264526193970167
7373,KPCG,2.0225579696860954,0.043118741225960794,0.27523527782947005,0.20627039021507634,0.5217972449796938,-0.5541179824660906
7374,PGPI,2.0225579696860954,0.043118741225960794,0.27523527782947005,0.20627039021507634,0.3740152301882878,-0.5562430097736674
7375,USO1,2.024106061349944,0.04295924009696211,0.2754459464212192,0.20582668881621405,0.7138239994098997,-0.018258119434255208
7376,ACOX3,2.024106061349944,0.04295924009696211,0.2754459464212192,0.20582668881621405,0.41159749959131464,-0.32299472273744734
7377,AK1A1,2.024106061349944,0.04295924009696211,0.2754459464212192,0.20582668881621405,0.2679953189567326,-0.47674321514130175
7378,ALDH2,2.024106061349944,0.04295924009696211,0.2754459464212192,0.20582668881621405,0.4157852827353,-0.41322870841275444
7379,UBP34,2.024106061349944,0.04295924009696211,0.2754459464212192,0.20582668881621405,0.4619055085480122,-0.9932652030139337
7380,DLDH,2.024106061349944,0.04295924009696211,0.2754459464212192,0.20582668881621405,0.5409877447071378,-0.2148824598338077
7381,ABRX2,2.024106061349944,0.04295924009696211,0.2754459464212192,0.20582668881621405,0.6588687199358807,-0.38901802367235744
7382,J3KR97,2.024106061349944,0.04295924009696211,0.2754459464212192,0.20582668881621405,0.3842310860349993,-0.49047040766594785
7383,T106B,2.024106061349944,0.04295924009696211,0.2754459464212192,0.20582668881621405,0.4347450149818287,-0.176345736680498
7384,PLPL6,2.024106061349944,0.04295924009696211,0.2754459464212192,0.20582668881621405,0.33737446369962465,-0.7387405385481406
7385,GLO2,2.024106061349944,0.04295924009696211,0.2754459464212192,0.20582668881621405,1.0052644025334545,-0.05998832868302434
7386,TTC37,2.024106061349944,0.04295924009696211,0.2754459464212192,0.20582668881621405,0.583349338981789,-0.7224776526489997
7387,GGA2,2.025733944744062,0.042792056197810534,0.27566747329212693,0.20582668881621405,0.6313604010736601,-0.2471263653556035
7388,DHI2,2.0270394394014364,0.0426583794373082,0.27584512861282123,0.20582668881621405,1.019709595899597,-0.47655718003081454
7389,J3QL71,2.029568657663547,0.04240040348631211,0.27618931162339344,0.20582668881621405,0.6776897957876348,-0.3418009616939179
7390,PMEPA,2.0344723771443953,0.04190399092153561,0.27685662332171695,0.20424445971377087,0.5286785739134993,-0.43189950728633125
7391,PTAR1,2.03880760411362,0.04146923310521792,0.27744657298803654,0.20243437067980272,0.5752013355421786,-0.35279572793907477
7392,ATP7A,2.039703938531949,0.04137982241246754,0.27756854865269215,0.20235563687419192,0.44722249670509245,-0.13704095120076257
7393,S12A9,2.039703938531949,0.04137982241246754,0.27756854865269215,0.20235563687419192,0.9898501559905952,0.019810602497460007
7394,ANAG,2.039703938531949,0.04137982241246754,0.27756854865269215,0.20235563687419192,0.70057541159069,-0.04838042967513791
7395,J3KTA1,2.039703938531949,0.04137982241246754,0.27756854865269215,0.20235563687419192,0.4149432060399799,-0.596982449743022
7396,DCBD2,2.039703938531949,0.04137982241246754,0.27756854865269215,0.20235563687419192,0.09929526037619536,-0.7131679011386455
7397,FXL18,2.039703938531949,0.04137982241246754,0.27756854865269215,0.20235563687419192,0.2330369305002081,-0.5794731159732465
7398,ECI1,2.039703938531949,0.04137982241246754,0.27756854865269215,0.20235563687419192,0.36747972859333033,-0.2518797329421417
7399,MYL9,2.041287168301277,0.04122229174972595,0.2777839989349387,0.20235563687419192,0.6161805703107017,-0.4128557239558507
7400,TRI38,2.04201850437074,0.04114969583426692,0.27788352116830967,0.20235563687419192,0.17454241002906576,-0.46187962333908694
7401,RDH14,2.04201850437074,0.04114969583426692,0.27788352116830967,0.20235563687419192,0.47101382695266086,-0.40959911635305013
7402,AP1B1,2.04201850437074,0.04114969583426692,0.27788352116830967,0.20235563687419192,0.5719873330920124,-0.5490958113276257
7403,AKAP2,2.04201850437074,0.04114969583426692,0.27788352116830967,0.20235563687419192,0.17248309370522769,-1.0038943812345937
7404,MMP15,2.04201850437074,0.04114969583426692,0.27788352116830967,0.20235563687419192,0.48925104444821504,-0.6444426026063212
7405,AT131,2.04201850437074,0.04114969583426692,0.27788352116830967,0.20235563687419192,0.8089280838318466,-0.0997411488545859
7406,ARPC2,2.04201850437074,0.04114969583426692,0.27788352116830967,0.20235563687419192,1.218552310253644,-0.6217561285293411
7407,DC1I2,2.04201850437074,0.04114969583426692,0.27788352116830967,0.20235563687419192,0.2431559067307764,-0.7675298598449657
7408,TMEDA,2.04201850437074,0.04114969583426692,0.27788352116830967,0.20235563687419192,0.550869936669581,-0.26960786178573576
7409,CIP4,2.04201850437074,0.04114969583426692,0.27788352116830967,0.20235563687419192,0.36693280972417763,-0.4353377686491618
7410,ITB5,2.04201850437074,0.04114969583426692,0.27788352116830967,0.20235563687419192,0.2623331616409995,-0.6401678555832172
7411,FAKD2,2.04201850437074,0.04114969583426692,0.27788352116830967,0.20235563687419192,0.2201316281096907,-0.2219608510806432
7412,CCPG1,2.04201850437074,0.04114969583426692,0.27788352116830967,0.20235563687419192,0.5091698305126393,-0.6638426609631578
7413,SNTA1,2.0426487199475707,0.04108722452782128,0.27796928264559795,0.20235563687419192,0.4623766645422411,-0.428011264285099
7414,VATL,2.0440745438316923,0.04094618352800978,0.27816331269999633,0.20235563687419192,0.5691190390603625,-0.21369077783287901
7415,A0A0A0MRC4,2.0450266489797193,0.04085223090213788,0.27829287779967093,0.20235563687419192,0.6811859688916891,-0.26803715304008807
7416,SARM1,2.046153846153846,0.04074123663649892,0.2784462699061219,0.20235563687419192,0.7858559342571991,-0.06166726743237553
7417,EEPD1,2.0526319378642692,0.04010828761337408,0.2793278265282047,0.2013679118722369,0.6274519854263865,-0.24895713051257073
7418,B2CL1,2.0595068893914825,0.03944570572294119,0.28026338893087366,0.1986432986072005,0.6407729020634017,-0.1931948291992399
7419,A0A087X266,2.0595068893914825,0.03944570572294119,0.28026338893087366,0.1986432986072005,0.5808662893889969,-0.40900493793624776
7420,AR2BP,2.0595068893914825,0.03944570572294119,0.28026338893087366,0.1986432986072005,0.44924095533428926,-0.44730582462124513
7421,BABA2,2.0595068893914825,0.03944570572294119,0.28026338893087366,0.1986432986072005,0.4537138831461126,-0.4478235119763647
7422,MRCKA,2.059930947391536,0.03940514265894609,0.2803210959154001,0.1986432986072005,0.7660388721525556,0.01339973397322491
7423,LRBA,2.059930947391536,0.03940514265894609,0.2803210959154001,0.1986432986072005,0.4328745523589469,-0.44453584584568867
7424,MYPT1,2.059930947391536,0.03940514265894609,0.2803210959154001,0.1986432986072005,0.7157816897010129,-0.1916916078947326
7425,JMJD6,2.059930947391536,0.03940514265894609,0.2803210959154001,0.1986432986072005,0.31790068044709213,-0.5894321720389347
7426,J3QRS3,2.059930947391536,0.03940514265894609,0.2803210959154001,0.1986432986072005,0.5176641936398626,-0.3555648370812569
7427,NDUS2,2.059930947391536,0.03940514265894609,0.2803210959154001,0.1986432986072005,0.9618782880018,-0.22766843369504297
7428,AL1A3,2.059930947391536,0.03940514265894609,0.2803210959154001,0.1986432986072005,0.21282669271851412,-0.4170240935377711
7429,RAB3B,2.059930947391536,0.03940514265894609,0.2803210959154001,0.1986432986072005,0.35473131699433835,-0.28733945252827586
7430,USP9X,2.059930947391536,0.03940514265894609,0.2803210959154001,0.1986432986072005,0.27768112705216735,-0.609657361258399
7431,SPCS,2.060622987673846,0.03933902193076034,0.28041527066946187,0.1986432986072005,0.6980855000199161,-0.11865790805524527
7432,ING4,2.0630222020280358,0.039110518818390595,0.2807417623889799,0.1986432986072005,0.592643487284029,-0.523996199694935
7433,MTX3,2.064319353215377,0.03898744724531091,0.28091828230721505,0.1986432986072005,0.462249974750902,-0.2708087241892771
