gene,lrt,median,mean,skewed_left
RAB40AL..282808.,6.25287725443654,-0.008042160351549,0.00235481903908014,FALSE
BSPH1..100131137.,6.2522736118442,0.0746208635652999,0.0810032091395218,FALSE
SLFN12..55106.,6.25096739237068,-0.044072294206772,-0.0425007199381589,FALSE
KLHL15..80311.,6.25049314168869,0.0084404370665852,0.00966245338234675,FALSE
CD248..57124.,6.24968939797623,-0.10875269626163,-0.112684049343453,TRUE
FAS..355.,6.24755042354441,-0.101360259625375,-0.0845817383687386,FALSE
THY1..7070.,6.24658508660802,-0.0322804669988275,-0.0573324677147522,TRUE
SMCO4..56935.,6.24535612170999,-0.0092918058216402,0.00509985807690847,FALSE
BHMT2..23743.,6.24417150801208,0.0698422682055968,0.051844786517679,TRUE
DDC..1644.,6.24388905120919,0.106009831306806,0.127265935534,FALSE
RMND1..55005.,6.24035243399188,-0.181236835047237,-0.241507781557911,TRUE
GNAI3..2773.,6.23827851122749,-0.119354253219935,-0.146080747270047,TRUE
DAPK3..1613.,6.23789797715971,-0.0810810898597566,-0.0397402046304556,FALSE
IBTK..25998.,6.23759210288958,0.0238606850183128,0.00530570004257473,TRUE
DCDC2B..149069.,6.2314859256649,-0.0189699366786819,-0.0274000161005576,TRUE
BMP5..653.,6.23142834635124,0.0576817410384121,0.0408717023440174,TRUE
PAN3..255967.,6.22972450203991,-0.0573747477740166,-0.0572805681368812,FALSE
ABCB1..5243.,6.22930513628441,-0.127319542674051,-0.152917725746169,TRUE
JOSD1..9929.,6.22848400517822,-0.041132787547105,-0.0629334024557764,TRUE
PHOX2B..8929.,6.22708924399831,0.262601046653849,0.259031923470605,TRUE
CARTPT..9607.,6.22319901811363,-0.0470955672028559,-0.031886240882412,FALSE
MINAR1..23251.,6.22161478605804,-0.0772188279623444,-0.0569908770124884,FALSE
MRO..83876.,6.21960886184938,-0.0035360892121959,-0.0119797201220931,TRUE
BHLHE41..79365.,6.21634992080354,-0.014289778039785,-0.0282851137128611,TRUE
CDR2..1039.,6.21415175308266,0.0339957856879547,0.0173801140706535,TRUE
TYR..7299.,6.2132740129257,-0.0105678387402091,0.00461340068321751,FALSE
SEMA4F..10505.,6.21305501915278,0.101073728151714,0.0986981937941859,TRUE
KRTDAP..388533.,6.21296132833591,-0.152755382952516,-0.168977857347493,TRUE
TP53AIP1..63970.,6.21258033758499,0.111736224032905,0.110137197242792,TRUE
CACNA1H..8912.,6.21225679362307,-0.0342902602136448,-0.0481292453455429,TRUE
SENP6..26054.,6.21222318858166,-0.794102169882537,-0.806801065919053,TRUE
CITED4..163732.,6.21192153557421,-0.157948467072205,-0.155692337941018,FALSE
ALG5..29880.,6.21120504627849,-0.350700371888277,-0.381969079692858,TRUE
TLE3..7090.,6.20965509076651,-0.0970034397969912,-0.125004346321892,TRUE
CNTN4..152330.,6.2083682884636,0.0470663672738198,0.038844821468429,TRUE
PSMD7..5713.,6.2081761047238,-1.32253332665131,-1.30942120017294,FALSE
ELF5..2001.,6.20797972364942,0.0182660996849034,0.0224766171096779,FALSE
AKAP1..8165.,6.20741946294459,-0.076704141784722,-0.0643155201512651,FALSE
EIF5B..9669.,6.20574861397997,-0.691153028272115,-0.696038973229785,TRUE
SUGP1..57794.,6.20186312263383,-0.772650057235538,-0.750639170774536,FALSE
CRCP..27297.,6.20073096511591,-1.366923557659,-1.35938023017042,FALSE
CDPF1..150383.,6.20014374077054,-0.0342642847058503,-0.0304325113008204,FALSE
C8orf76..84933.,6.19850535440546,0.027333426063984,0.0262741130655994,TRUE
IFNA6..3443.,6.19838684060987,0.145433306581122,0.158219331227601,FALSE
CNMD..11061.,6.19645655779971,-0.0213391452399129,-0.0203813628950434,FALSE
TSTD2..158427.,6.19596382138941,-0.0368007045751994,-0.0391731604850073,TRUE
LAMP5..24141.,6.19302510988496,0.0011557574169651,0.00975297227583935,FALSE
PDE6A..5145.,6.1913136199906,0.0543506990429569,0.0474260694134372,TRUE
CDK14..5218.,6.19123097967076,0.0896994852627257,0.096100334122937,FALSE
SMR3A..26952.,6.19041632124052,0.0105354043045088,0.0337730267571545,FALSE
H3.5..440093.,6.1895061283714,-0.0211978764002617,-0.0295851863293604,TRUE
VWA5B2..90113.,6.1887279531512,-0.123615084999633,-0.134504098065678,TRUE
EDDM3A..10876.,6.18815752732077,0.0400805523329681,0.058509641423544,FALSE
GTPBP2..54676.,6.1868925142299,-0.0511546420666498,-0.0400719218111442,FALSE
CLDN1..9076.,6.18656788330883,0.0624187880439694,0.0443633069721459,TRUE
UQCC2..84300.,6.18588895815971,-0.269392965153693,-0.279827902683223,TRUE
SERPINA5..5104.,6.18472596903863,-0.0116480401402496,0.00605050217725153,FALSE
MGST1..4257.,6.18372514530924,0.168065100626536,0.18687485240854,FALSE
TMEM59L..25789.,6.18352582743702,-0.0174600978532884,-0.029227580721441,TRUE
ABHD15..116236.,6.18342740456089,-0.149257734385415,-0.168265329132019,TRUE
NR2C2..7182.,6.18116349877969,-0.089977804515606,-0.0938325683448594,TRUE
TTC21A..199223.,6.18055338667632,0.0027492267170817,0.017801244920259,FALSE
HERC1..8925.,6.18031184715544,-0.0010063326026024,-0.0147885427560132,TRUE
FAM216A..29902.,6.17797412276785,-0.0137448499360551,-0.0333713498102107,TRUE
HS3ST3A1..9955.,6.17618907160721,0.030263912721969,0.0216085078075725,TRUE
USP13..8975.,6.175966144862,-0.0535855434807656,-0.08080055035362,TRUE
ZNF90..7643.,6.17407962465151,0.0628346529710732,0.0889322320699364,FALSE
CD68..968.,6.17404014281156,0.0213972669844807,0.0245264533165682,FALSE
MED31..51003.,6.17260486427259,-1.38136082922935,-1.39756604813284,TRUE
GAB4..128954.,6.17039921552296,-0.141550518441706,-0.130634123536691,FALSE
KCNK5..8645.,6.17030104774207,0.0766585368656774,0.0374421138134142,TRUE
ZFP69..339559.,6.16839045576275,-0.263240555814999,-0.268208757274175,TRUE
GPR61..83873.,6.1676253094601,-0.401345323626254,-0.417547806683502,TRUE
YAP1..10413.,6.16677946421774,-0.294984207015041,-0.360058994786014,TRUE
CHST12..55501.,6.16383782121799,0.0573744384156651,0.0640371651390657,FALSE
PCDH15..65217.,6.16302395852412,-0.0530052816783667,-0.0537164143478824,TRUE
MATCAP2..23366.,6.16185044338108,-0.0513874952117119,-0.0503188064532585,FALSE
FSHR..2492.,6.16087894503269,0.0810895723784067,0.0772752563621233,TRUE
MOSPD3..64598.,6.16049822048665,-0.049596895325516,-0.0549850544116736,TRUE
OR4K5..79317.,6.16009437055575,-0.0064786270888035,0.0128572575090873,FALSE
SLC17A8..246213.,6.14740872338044,-0.0975262824145434,-0.0907471405993267,FALSE
TSPAN32..10077.,6.14421621656145,0.0346494174923802,0.0348881123894124,FALSE
H4C7..8369.,6.14394535264582,-0.278424474524616,-0.285233790031746,TRUE
ITGA4..3676.,6.14389355932037,-0.121580559833998,-0.164108815095906,TRUE
ULBP3..79465.,6.14203226974481,-0.0532257285568314,-0.0726681376018742,TRUE
SEC14L5..9717.,6.13976675203288,-0.0639482250062326,-0.066800854513279,TRUE
THEM5..284486.,6.13780201684149,-0.191310859751581,-0.17756405295813,FALSE
TTC19..54902.,6.13715318415608,-0.226201630391048,-0.237294342505544,TRUE
TSPAN31..6302.,6.13287555733105,-0.198685620809381,-0.207540255751566,TRUE
GPR171..29909.,6.13016643294871,0.0517580496110222,0.0422654640159621,TRUE
SPINT1..6692.,6.12723948226768,-0.354831261039157,-0.362199540965034,TRUE
TICAM2..353376.,6.12617256718479,-0.0888080975965995,-0.0746465102905649,FALSE
ZSWIM3..140831.,6.12589892352237,0.0943999236654209,0.0989199430797629,FALSE
DZIP1..22873.,6.1239253312998,-0.0265805939146372,-0.0163762015877858,FALSE
LMAN2..10960.,6.12294956677376,-0.0641309175027301,-0.0497341572674082,FALSE
LRRC10B..390205.,6.12259121358299,-0.123313327834428,-0.136837120762356,TRUE
UBR5..51366.,6.12095608732235,-0.457324643679779,-0.476466602187629,TRUE
ALKBH7..84266.,6.1182019241683,-0.17492320982312,-0.174910003676711,FALSE
UGT2B11..10720.,6.11658482876386,-0.299745005826768,-0.303933842517852,TRUE
NUDCD3..23386.,6.11654160248767,-0.492589209226293,-0.542460704091271,TRUE
DUSP22..56940.,6.11527480308078,-0.156295749370898,-0.174975344859184,TRUE
RPL12..6136.,6.11390887514872,-2.56241640466599,-2.36672461425138,FALSE
PLD3..23646.,6.11326363613507,0.005507975412063,0.0227461865137114,FALSE
H3C11..8354.,6.11308350369581,-0.313078931234166,-0.297799821844308,FALSE
CGNL1..84952.,6.1127811003402,-0.0681512880130287,-0.075772979223803,TRUE
SCNM1..79005.,6.11245950728717,-0.263634210379709,-0.297329808955864,TRUE
ALDH1L1..10840.,6.11201380426849,0.0775288734079562,0.101000189201531,FALSE
CST6..1474.,6.11201188547066,-0.111400056402573,-0.118976458611344,TRUE
EOGT..285203.,6.11148605909857,-0.165007829820578,-0.149492144648068,FALSE
PRPSAP1..5635.,6.10926272815949,-0.0393317083189459,-0.0559929322748234,TRUE
MAD2L2..10459.,6.10787578914396,-0.752515106050392,-0.798664182750079,TRUE
NUMB..8650.,6.10644893473717,-0.055999805635239,-0.0761714277754459,TRUE
LRRC49..54839.,6.10522104002332,-0.0963587869530662,-0.104548493113331,TRUE
TAF12..6883.,6.10503945717083,-0.620085255081342,-0.643860721197846,TRUE
CSMD2..114784.,6.10176602926602,-0.0143490066483138,-0.0368234987597227,TRUE
GRM7..2917.,6.10155922122584,-0.0948038996267637,-0.10847626906788,TRUE
VAMP7..6845.,6.09961124279768,0.0637351319846814,0.0783043595194571,FALSE
CNFN..84518.,6.09890610963917,-0.191181314337322,-0.209743520233239,TRUE
LY6D..8581.,6.09605378979397,0.104869958938986,0.109114429865663,FALSE
MTHFD2..10797.,6.0922151411962,-0.0343062247385544,-0.0680872796921578,TRUE
NCR1..9437.,6.0915539508966,0.0131123008683111,0.0262467726237632,FALSE
CSHL1..1444.,6.0891458243584,0.0232240271778162,-0.019155246155301,TRUE
USP49..25862.,6.08914063469796,0.0569588657288511,0.0543572268450877,TRUE
HNRNPA1..3178.,6.08906340290638,-0.417527049914732,-0.421340353129884,TRUE
MED12..9968.,6.0886533643832,-0.675760994349839,-0.683794259393232,TRUE
ANHX..647589.,6.08778523614769,0.0080611353427128,0.0124557261003052,FALSE
MROH9..80133.,6.08661141438977,-0.100838617052525,-0.0848223728340325,FALSE
TM4SF19..116211.,6.08388754058129,0.157568869749763,0.153752978551218,TRUE
CD58..965.,6.08387073540907,-0.0493007363819685,-0.0598098141934407,TRUE
PHTF2..57157.,6.0825617234223,0.0337633160394139,0.0222936059822729,TRUE
C14orf39..317761.,6.08093714105524,0.126648507479453,0.144542486214786,FALSE
KCTD18..130535.,6.07545222230716,-0.0823769611728485,-0.0694557069516835,FALSE
PFN2..5217.,6.07518556175253,-0.165244973734554,-0.159846251558539,FALSE
GADD45G..10912.,6.07469109091007,-0.0046310336901003,0.0181371361746529,FALSE
KRTAP19.4..337971.,6.07297628200381,0.0652191693990748,0.0788200166030056,FALSE
SALL3..27164.,6.07241865256459,-0.0535164902652068,-0.0766587374831999,TRUE
ZBTB14..7541.,6.07241683630729,0.0102951200348601,-0.0159582206414457,TRUE
ZNF821..55565.,6.07195201395327,0.0344140184955015,0.0471971375272925,FALSE
IL18R1..8809.,6.07111328120202,0.0126399741544092,0.0126772665036388,FALSE
VPS45..11311.,6.0706290492832,-0.36117627845159,-0.408101382678223,TRUE
SNAP29..9342.,6.06886065792411,-0.231122198180802,-0.269942630524185,TRUE
LMBR1L..55716.,6.06627287763421,-0.125183392179682,-0.144137989886669,TRUE
ZXDB..158586.,6.06567311872728,0.121122710205096,0.0886976786929585,TRUE
S1PR4..8698.,6.06523458080142,0.0146728431116543,0.0263152844925266,FALSE
NOL8..55035.,6.06440763994849,-0.784560582805812,-0.815205808673442,TRUE
RET..5979.,6.05998648217761,0.153164691515676,0.135931733376845,TRUE
STARD8..9754.,6.05975691934,-0.0967245663565206,-0.101364459336956,TRUE
GADL1..339896.,6.05798440623186,0.0389556362988628,0.0455013237377533,FALSE
ZNF711..7552.,6.0569840203671,-0.0143656916889887,-0.022887094254285,TRUE
RBM38..55544.,6.05680085840628,0.0321317217271023,0.014602938738639,TRUE
CNTNAP3..79937.,6.05566694018301,-0.21259214025663,-0.216654101424174,TRUE
SLC39A12..221074.,6.05454164059032,0.0921373203930427,0.0933759493427527,FALSE
ATP6V0A1..535.,6.05348351498975,-0.236218448470733,-0.269954778483973,TRUE
ATP10D..57205.,6.05055120674436,0.0324559387226692,0.0220045314860037,TRUE
ZNF610..162963.,6.050394617237,0.162005281491143,0.163936898211182,FALSE
TRPC4AP..26133.,6.04963593160605,-0.0600318906487224,-0.0478732754028402,FALSE
SIGLEC8..27181.,6.04937371696634,-0.119992707776771,-0.132624013862742,TRUE
CINP..51550.,6.04902287914607,-0.863449663111152,-0.903456543294838,TRUE
AXDND1..126859.,6.04849421841689,-0.122345081483023,-0.121633249225687,FALSE
CYP2R1..120227.,6.04784600892783,0.0561623803379745,0.0752226091175674,FALSE
PPM1E..22843.,6.04555410047659,-0.0895326136600159,-0.0874363394981922,FALSE
KLK10..5655.,6.04539003207656,0.0974571594103665,0.0829064308525681,TRUE
IFIT2..3433.,6.04300103197979,0.0049632879013951,0.0115927010190295,FALSE
PPEF2..5470.,6.04108595548028,-0.0137697694318585,-0.0288297127330882,TRUE
PIK3IP1..113791.,6.04092772811661,0.0256044171714832,0.0127806063796746,TRUE
OR4D9..390199.,6.04030108596911,-0.350825942998606,-0.353347945101442,TRUE
MANBA..4126.,6.04014185875045,0.0797086722366664,0.0897223658315982,FALSE
C4orf48..401115.,6.0395351959781,0.103889577368786,0.102459952717763,TRUE
SLC7A11..23657.,6.03792523571172,0.036386344797337,0.0338097879169643,TRUE
RPRD1A..55197.,6.03744436872835,-0.0101653565160517,-0.0329215623956645,TRUE
MSI2..124540.,6.03607428517368,-0.266846219621644,-0.306972661842693,TRUE
RBM17..84991.,6.03526391034914,-1.23335114047247,-1.23955881051788,TRUE
MARCHF6..10299.,6.03488807123187,-0.188471843626745,-0.208281787442696,TRUE
AURKB..9212.,6.03452063565447,-2.39140296008151,-2.33106834508989,FALSE
H3C2..8358.,6.03430848973818,-0.140558727860607,-0.154997911947796,TRUE
AJUBA..84962.,6.03229382277172,0.0255442203178456,0.0903672239746528,FALSE
PFKFB3..5209.,6.03198355275332,-0.0827573466608204,-0.0736427536351199,FALSE
FYTTD1..84248.,6.03109718491425,-0.0008633739930318,-0.0202472064638243,TRUE
TMEM132E..124842.,6.02822111461398,-0.0157379932479163,-0.029382758645532,TRUE
ATP6V1C2..245973.,6.02816250592016,-0.0345886637873052,-0.0485714902236483,TRUE
CACNB1..782.,6.02768019077027,-0.179507844087312,-0.189009870784821,TRUE
LIPT1..51601.,6.0265775817568,-0.169784349678627,-0.177354634687849,TRUE
FAF2..23197.,6.02486406633476,-0.449762758252655,-0.515631231328901,TRUE
RAP1GAP2..23108.,6.02383570636441,0.0011950537253827,0.00586512948499546,FALSE
KISS1..3814.,6.02301455016435,-0.171748528242701,-0.139311203722756,FALSE
PRSS55..203074.,6.02179538601787,-0.0360947502343984,-0.0375185268159776,TRUE
DNAJC7..7266.,6.02171750993666,-0.106380562804913,-0.0954234451982732,FALSE
KIF11..3832.,6.02139650903471,-2.76047496437165,-2.64505045517375,FALSE
MYDGF..56005.,6.02024739845225,-0.0613434198959945,-0.0440684716090279,FALSE
LRAT..9227.,6.01944145478052,0.0340009605853064,0.0300889341099122,TRUE
C3orf70..285382.,6.01922796399964,-0.0663963050503558,-0.0792689060447942,TRUE
CACNA1D..776.,6.01792862510551,-0.0702810933775514,-0.0710769886344237,TRUE
STXBP5L..9515.,6.01714467344529,-0.139712071547446,-0.157150375169974,TRUE
MAF1..84232.,6.01707099080446,-0.16250443616303,-0.186619432934879,TRUE
MCAM..4162.,6.01515542919052,0.0164720718745193,0.00723399660285465,TRUE
IKBKE..9641.,6.0141712303055,0.0979782212447004,0.0834572678035567,TRUE
PIGV..55650.,6.01361465666858,-0.0993340313981587,-0.125259779599971,TRUE
MARCKSL1..65108.,6.01193527280217,-0.14429681737441,-0.132800312771193,FALSE
TXLNB..167838.,6.00974139768663,0.0053558002234861,0.0033436564603008,TRUE
CEP104..9731.,6.00763166848599,-0.0641816817536897,-0.0584555272077909,FALSE
TMEM132A..54972.,6.00715496639555,-0.0814357614701827,-0.0654789837772709,FALSE
PCDHA7..56141.,6.00657880024676,0.205231180326895,0.188760057783927,TRUE
KLHL36..79786.,6.00568923815601,0.122157284304503,0.132588684934092,FALSE
MPP1..4354.,6.00385094667512,0.0139602859300361,0.00713029438048449,TRUE
TRPM1..4308.,6.00267619111705,-0.152065637703606,-0.132889743118841,FALSE
CCDC89..220388.,6.00131271413363,-0.0618035325933089,-0.0446364242822072,FALSE
TFCP2..7024.,6.00129646194872,-0.0296263548741669,-0.0151754675680689,FALSE
SPG21..51324.,5.99952085726307,-0.186532045795632,-0.157151408098624,FALSE
HEXIM1..10614.,5.99845321336955,-0.224867093269339,-0.264286276517614,TRUE
HAGH..3029.,5.99775235343893,-0.0476872387005081,-0.0804857659730687,TRUE
SDHAF1..644096.,5.99554481428699,-0.237912653374201,-0.259480302722593,TRUE
CALM1..801.,5.99352654135425,-0.0696835757073851,-0.0485787083159809,FALSE
C3orf84..646498.,5.99252036587868,-0.120739371684318,-0.109814174911592,FALSE
TLCD5..219902.,5.99049230996456,0.0106182305460158,0.0266086105529916,FALSE
NPAS2..4862.,5.98982763288672,-0.0712729836632218,-0.0486640840089824,FALSE
PALD1..27143.,5.9863047003587,-0.0688377038039855,-0.0484982982631435,FALSE
DNAJB8..165721.,5.9859360908854,-0.0207286603132791,-0.0285275903413264,TRUE
CYP1A2..1544.,5.98591241374253,0.0057325388409011,0.0155287439630731,FALSE
ZRANB1..54764.,5.9832838143648,-0.155159283387558,-0.154355940263681,FALSE
GADD45A..1647.,5.98231659085213,0.0505849053105167,0.0491369069333794,TRUE
PIN4..5303.,5.98172147465869,-0.166768676105308,-0.208777672199063,TRUE
UNC93A..54346.,5.98073143583927,0.168140851244317,0.151631561893886,TRUE
ZNF709..163051.,5.97709138169725,0.148011276661741,0.155015109006737,FALSE
BET1..10282.,5.97599506847228,-0.248440585114561,-0.294224301841456,TRUE
TRAF3IP3..80342.,5.97576029070466,-0.0252881672810353,-0.050970687704498,TRUE
MAMDC2..256691.,5.97428153823576,-0.0159934163422469,-0.0386985485346871,TRUE
DYSF..8291.,5.97373323517856,-0.0621289415287839,-0.0913557199433589,TRUE
UPF3A..65110.,5.97145642941969,-0.0933448442901746,-0.10854542106802,TRUE
C10orf67..256815.,5.96944756658273,0.0778784700590605,0.0809615806480241,FALSE
RAB35..11021.,5.96852252343584,-0.164941622386085,-0.213338290308206,TRUE
ZGRF1..55345.,5.96762602456849,0.0155936499914651,-0.0179439835611,TRUE
RUNX2..860.,5.96737350214296,-0.218927769227871,-0.229826208966226,TRUE
PRDX6..9588.,5.96672703566497,0.074703840211004,0.0723626031977815,TRUE
TCEANC..170082.,5.96567050344376,0.111610230376192,0.104414612328597,TRUE
CRKL..1399.,5.9644747224616,-0.971064202926118,-1.20015184897991,TRUE
MUSK..4593.,5.96287849695027,0.037797109320801,0.045026594532936,FALSE
XRN1..54464.,5.96238653818291,-0.613647217183164,-0.710838039058606,TRUE
H4C1..8359.,5.96004167719329,-0.25735174916655,-0.276830107102075,TRUE
RASL11A..387496.,5.95814252061464,-0.0620953070985956,-0.0540746564190872,FALSE
HOXA4..3201.,5.95784575774883,0.13767338069695,0.145307195447647,FALSE
GMPPA..29926.,5.95757567629538,0.157375411917995,0.174217951769851,FALSE
TLK1..9874.,5.95729742102592,-0.166224030632271,-0.160576660146526,FALSE
CSF3R..1441.,5.95688496132389,-0.0853903211770074,-0.0888935694391013,TRUE
GC..2638.,5.9550033362688,0.0277555616861769,0.0036554498817891,TRUE
SVEP1..79987.,5.95487480318552,-0.0912064505939752,-0.0796692159860361,FALSE
METRN..79006.,5.95476766847007,-0.0214343013704051,-0.0275845972806453,TRUE
CCDC136..64753.,5.95169076147174,0.0493755591734705,0.0468855081369497,TRUE
PPP1R16A..84988.,5.95163356335606,0.0372226737170539,0.0224506227039948,TRUE
GRPR..2925.,5.94991207943552,0.113104536911489,0.109992381936531,TRUE
PORCN..64840.,5.94967386468524,-0.0430738073695779,-0.0614145617636406,TRUE
IARS2..55699.,5.94808136732535,-1.00534757618468,-0.998978165196834,FALSE
NOMO2..283820.,5.94680685124682,-0.0853056951051079,-0.071219497813015,FALSE
PRDM14..63978.,5.94654341486139,-0.0387971083214997,-0.0386719727259621,FALSE
RAB17..64284.,5.94564299594464,-0.0058280703743828,-0.0200080496847632,TRUE
ANKRD40..91369.,5.94355464064256,-0.0504766787916884,-0.0781466724236631,TRUE
MREG..55686.,5.94321964994231,-0.0475374534521635,-0.0469555929118739,FALSE
NSUN4..387338.,5.94054272301814,-0.292409658234066,-0.362896664547189,TRUE
SPIN1..10927.,5.93963342653974,0.0041181581916858,0.0127793994367405,FALSE
DLGAP4..22839.,5.93702695835663,0.0644627545313247,0.0370257400910319,TRUE
B3GALT5..10317.,5.9352176302782,0.141822279545383,0.151714223659514,FALSE
GIGYF2..26058.,5.93495495692431,-0.135288875083679,-0.117503262745139,FALSE
SEC24B..10427.,5.933525383188,-0.0200427485341598,-0.0298152726153451,TRUE
GML..2765.,5.93282705737665,-0.160057690675934,-0.168283206629534,TRUE
LHFPL1..340596.,5.93252228515472,-0.0476344994072333,-0.0708443535887677,TRUE
ZNF561..93134.,5.92989987334117,0.0209008570266017,0.0478799665992548,FALSE
CARMIL2..146206.,5.92766532683343,0.0740188652279396,0.0918271767844084,FALSE
UBL4A..8266.,5.92695163088227,-0.0640413815676804,-0.0523713923477243,FALSE
IGSF21..84966.,5.92572693814191,0.0470816033199504,0.0378705429832903,TRUE
NID1..4811.,5.92473908623718,-0.0611290592351814,-0.0788531993612592,TRUE
DYNC1LI1..51143.,5.91995862204821,-0.151623546386113,-0.164901066074912,TRUE
OR51I1..390063.,5.91858207653034,-0.0172819017984773,-0.00724150026171442,FALSE
TIMD4..91937.,5.91784675082138,0.0337131345159986,0.0426722224244326,FALSE
DNAAF1..123872.,5.91720780144141,-0.0311127209189269,-0.0320623500398949,TRUE
PCNX2..80003.,5.91644307979595,-0.081424016768033,-0.0940228804225389,TRUE
PRTFDC1..56952.,5.91598156897965,0.0781326848619318,0.0681356238994454,TRUE
EHD1..10938.,5.91541393058247,-0.100432939833208,-0.101576522994687,TRUE
CCDC125..202243.,5.91100073911372,0.0094660658098367,0.00700824152923273,TRUE
RRP7A..27341.,5.90672456747536,-0.612257294525747,-0.645754608203097,TRUE
MIA3..375056.,5.90501231372613,0.0972888699106413,0.10482142674772,FALSE
ASB2..51676.,5.90340348412085,0.0833806610536737,0.0911173082298829,FALSE
HERC3..8916.,5.9031301208947,-0.0697546247914322,-0.0806371150956512,TRUE
MVK..4598.,5.90239724709192,-0.684108535887554,-0.734852252323384,TRUE
TWIST1..7291.,5.90199006885452,0.107446523604317,0.101523847276704,TRUE
SNRNP25..79622.,5.90119785482722,-1.28726635954658,-1.32494990159944,TRUE
ZNF630..57232.,5.90069152072746,0.0661645324759727,0.0801561772853819,FALSE
DAPP1..27071.,5.89796957707188,0.0363104203504844,0.0551190311022242,FALSE
CZIB..54987.,5.89694268633274,-0.11843338820315,-0.14578552591418,TRUE
AK2..204.,5.89447433402414,-0.0678944782271623,-0.0466346009133534,FALSE
BRINP1..1620.,5.89405569525921,0.0767044260948706,0.0807206474884912,FALSE
LHX3..8022.,5.89382252570775,-0.0210690062073491,-0.012228452154576,FALSE
MBLAC2..153364.,5.89340454968958,-0.0134412081188334,0.00102564241748503,FALSE
CCDC182..101927581.,5.89266147771635,-0.0656739954509406,-0.0496326976130541,FALSE
GTSE1..51512.,5.89199418526248,-0.168934681596846,-0.18458145230223,TRUE
APMAP..57136.,5.89068666984535,0.0924717111382205,0.0948422287187773,FALSE
C11orf80..79703.,5.89067762372893,0.0811496441261382,0.0822869649623617,FALSE
CTDP1..9150.,5.89015223685632,-1.54914955087073,-1.57970264912918,TRUE
ZNF649..65251.,5.89002587524312,0.0363881539482627,0.0241205033272015,TRUE
DTNB..1838.,5.88817371607041,0.0009401574998851,-0.016957850330913,TRUE
CDCA7..83879.,5.88701260593692,-0.0307835966774226,-0.0136351393272949,FALSE
TIPARP..25976.,5.88464464628343,-0.444138544366085,-0.537374399434784,TRUE
EQTN..54586.,5.88377162709043,0.0564818244590754,0.0686812247618377,FALSE
UGT2A1..10941.,5.88329134862728,0.0342632918526227,0.0472792520535402,FALSE
CASP2..835.,5.88243010608498,0.281248110434186,0.290355337879562,FALSE
PPP4R3B..57223.,5.88050460851925,-0.0618467729269982,-0.0799731877049588,TRUE
TRIP11..9321.,5.87986939338903,0.0014543336906098,-0.0347020910037751,TRUE
HSPA2..3306.,5.8787529692021,-0.0214239082464582,-0.0174392811448027,FALSE
TCL1B..9623.,5.87866078811879,-0.102715894999325,-0.106118491315319,TRUE
FASTKD1..79675.,5.87343210406739,-0.053845873261872,-0.0461697969955315,FALSE
RAB10..10890.,5.87059574220975,-0.58235286465937,-0.663601263857209,TRUE
NDUFAF8..284184.,5.86952514897815,-0.435193372495134,-0.490324566136098,TRUE
RAD54B..25788.,5.86457514716923,-0.116879332893432,-0.12631871185151,TRUE
XKR6..286046.,5.86431020026276,0.102071457010858,0.104185752947566,FALSE
GZMH..2999.,5.86254436060693,-0.22977337735581,-0.241740316820285,TRUE
EAPP..55837.,5.86182698237424,-0.660322651411288,-0.700911978175994,TRUE
APOM..55937.,5.86064464180134,-0.0599681154492709,-0.061113167289625,TRUE
ADH5..128.,5.85844597442222,-0.295897440513676,-0.254236646459298,FALSE
APOL5..80831.,5.85738221135554,0.185109513693181,0.162568401369923,TRUE
MELTF..4241.,5.85666261345533,0.0892517048129401,0.115760779703811,FALSE
TMEM218..219854.,5.85613986174126,0.0599741338279986,0.0605654565183215,FALSE
C12orf40..283461.,5.85308640538287,-0.0921833576801957,-0.0828887577563768,FALSE
DHTKD1..55526.,5.85272843926325,0.022893176224387,0.0359154020726994,FALSE
SDHA..6389.,5.85176534117185,-0.249486195712919,-0.365254528687017,TRUE
CAT..847.,5.85146730929425,0.0141843164736246,0.0212433194821007,FALSE
SLC25A2..83884.,5.85087950268268,-0.127553893167138,-0.121836005440615,FALSE
NUTM2A..728118.,5.85084001034327,-0.405308988798716,-0.43581586864668,TRUE
HJURP..55355.,5.84768538211887,-0.916773077478449,-0.955135700367872,TRUE
ABI3..51225.,5.84602467850657,0.0380450286922924,0.0308003138971351,TRUE
NOXA1..10811.,5.8426386949353,-0.0010386958206272,-0.0161857894342291,TRUE
RHOV..171177.,5.84200241498552,-0.123372365300207,-0.119436692399742,FALSE
AP5S1..55317.,5.84075618281902,0.090682458332154,0.0868168774265438,TRUE
TRPC3..7222.,5.83708706833509,-0.0334191250137506,-0.0059598098299288,FALSE
TRPM5..29850.,5.8357886674879,0.0153560438082738,0.00779277485094796,TRUE
VEGFA..7422.,5.83364769428376,-0.0811822500975758,-0.0854656534189133,TRUE
RAB27A..5873.,5.8321318711627,-0.045175187788493,-0.0180151443238531,FALSE
GLIS3..169792.,5.83111571031449,0.133649457124795,0.107462882944332,TRUE
SMIM6..100130933.,5.83109527416033,-0.0489289017814186,-0.032109310649476,FALSE
LDAH..60526.,5.82792156710609,0.122618370181559,0.128242613055542,FALSE
SLC6A13..6540.,5.82731441800424,0.0439790449841389,0.0418834720079652,TRUE
GCSH..2653.,5.82427949649671,-0.362859361049685,-0.386779771848392,TRUE
