,mean,std
MC4R (4160),0.09730333112954222,0.1028773942331321
MC5R (4161),0.10082282782606071,0.12418731430143251
MCAM (4162),-0.00926496811383842,0.12375953030429454
MCAT (27349),-0.25030521755343793,0.18706528343368167
MCC (4163),0.12337648334407436,0.09827800836191049
MCCC1 (56922),-0.023605254348548516,0.1039593055631986
MCCC2 (64087),-0.016247015729667056,0.1173658399077764
MCCD1 (401250),-0.20572406829567808,0.12858938613986973
MCEE (84693),-0.076248523109386,0.15031508581828468
MCEMP1 (199675),0.00555509690522932,0.15614945270578753
MCF2 (4168),0.0674333512046435,0.11605216417893552
MCF2L (23263),-0.16232609325782543,0.10566345588444867
MCF2L2 (23101),-0.02094406914422119,0.12144359131032884
MCFD2 (90411),-0.0016696164670650978,0.11898586538529544
MCHR1 (2847),-0.031819122720853764,0.11522802210612688
MCIDAS (345643),-0.14051984921413152,0.13788058899738442
MCL1 (4170),-0.6295570554460231,0.4831591292631394
MCM10 (55388),-0.5806045907750782,0.20619737742863586
MCM2 (4171),-1.5144745268414965,0.32664510080795084
MCM3 (4172),-1.0349404530521358,0.26451589501680645
MCM3AP (8888),-1.35262149963566,0.2765608314859329
MCM4 (4173),-1.3248423488175327,0.27199409144593434
MCM5 (4174),-1.3955317011252049,0.34724608261088685
MCM6 (4175),-1.1293119745703695,0.36411303946863316
MCM7 (4176),-1.8438373762297515,0.3571084513233798
MCM8 (84515),-0.10451568267015986,0.1314365984279017
MCM9 (254394),-0.19358440531830898,0.14132297624861967
MCMBP (79892),-0.43606279122105346,0.22865996254520823
MCMDC2 (157777),0.01745157357009579,0.15359105007825577
MCOLN1 (57192),-0.015938352743500195,0.11202101296329281
MCOLN2 (255231),-0.03274292882987247,0.11437762595584505
MCOLN3 (55283),0.007616960461387864,0.11651630700755705
MCPH1 (79648),-0.19035346044929363,0.19383101197282207
MCRIP1 (348262),-0.10046124531180703,0.12586399088469014
MCRIP2 (84331),-0.12369355840270345,0.17419724511584297
MCRS1 (10445),-0.7736681077033498,0.20711963088885119
MCTP1 (79772),-0.13717392258877956,0.14256956439840807
MCTP2 (55784),-0.013130377855250496,0.10315763333064877
MCTS1 (28985),-0.06704570217892472,0.20436462672075267
MCUB (55013),0.17344225438149846,0.11229881268021086
MCUR1 (63933),0.007946114579785751,0.1298121362335108
MDC1 (9656),-0.14216769680249583,0.1686719891916434
MDFI (4188),0.13615670897038623,0.09905060711762094
MDFIC (29969),0.07655787660504389,0.10188216826452917
MDGA1 (266727),-0.07740874380197481,0.10381488864189135
MDGA2 (161357),-0.07978285557737146,0.11720201244623167
MDH1 (4190),-0.027275027918824274,0.1258656455431766
MDH1B (130752),0.016933309312964592,0.10530333971570247
MDH2 (4191),-0.08198762694730719,0.19790957059071357
MDK (4192),-0.14185980342356452,0.14392391529492973
MDM1 (56890),-0.07130455381027637,0.13888544170661749
MDM2 (4193),-0.5624525473587392,0.5147834593722002
MDM4 (4194),-0.2755084240786479,0.3070938505618371
MDN1 (23195),-1.315642573231461,0.3168130232245027
MDP1 (145553),0.010396379359863431,0.1516776787289346
ME1 (4199),-0.12464650785929009,0.13462208606596707
ME2 (4200),0.01568230199488589,0.1606405621325
ME3 (10873),-0.046356361997340736,0.13739328079900676
MEA1 (4201),-0.052395775096614285,0.11861854923614469
MEAF6 (64769),-0.3554890928341258,0.22295749734770778
MEAK7 (57707),-0.05859179981024741,0.12731120454387498
MECOM (2122),0.013706028658043289,0.19280956436596175
MECP2 (4204),0.09444869881347684,0.08983135317461606
MECR (51102),-0.1891997122893778,0.18951796050108696
MED1 (5469),-0.658114645142089,0.5007854805634011
MED10 (84246),-0.5980508415724416,0.31068641479590803
MED11 (400569),-1.8702218643828104,0.4080069016341566
MED12 (9968),-0.6355272233309338,0.4482021129573438
MED13 (9969),-0.054281046667590774,0.24227865369406
MED13L (23389),-0.25648917171649394,0.20613870622779706
MED14 (9282),-1.608579622100565,0.28996940238664143
MED15 (51586),-0.16503664224668785,0.2421647465265059
MED16 (10025),-0.11747790278017765,0.2591576774502074
MED17 (9440),-1.160848586330641,0.25454757336588324
MED18 (54797),-1.062212648166708,0.2749610783523026
MED19 (219541),-0.4845405254037635,0.3807683441843231
MED20 (9477),-1.2540971507965268,0.26847294760115253
MED21 (9412),-0.9524904074627555,0.20910582620494741
MED22 (6837),-1.1492548958017383,0.28310929048692024
MED23 (9439),-0.3004649973546127,0.36668630651830686
MED24 (9862),-0.4729136773060355,0.37469703876778077
MED25 (81857),-0.2820274894933973,0.25109568532995347
MED26 (9441),-0.6685846770414845,0.31700388075708563
MED27 (9442),-1.1098538007224958,0.2260253726705987
MED28 (80306),-1.2339886921301473,0.2681501831517122
MED29 (55588),-0.834081250055785,0.26622309328017724
MED30 (90390),-1.8635257526824724,0.49212209381413197
MED31 (51003),-1.4612733266646185,0.25082305556297124
MED4 (29079),-1.346997872571003,0.3352906711508306
MED6 (10001),-1.7178289515314173,0.2742187183899549
MED7 (9443),-1.1308706808984872,0.27319141428065785
MED8 (112950),-0.8507886558525488,0.30634281202030383
MED9 (55090),-0.5691360891618039,0.2847331740595848
MEDAG (84935),0.051524024512541615,0.11008836514010348
MEF2A (4205),0.11448356403600238,0.11100810493956091
MEF2B (100271849),-0.13944964470160945,0.15697481552393353
MEF2C (4208),-0.036951815954529475,0.24720585222574137
MEF2D (4209),-0.07607986281457786,0.1651294962299822
MEFV (4210),0.016210074313730994,0.10377446329389282
MEGF10 (84466),-0.02819184219209513,0.10567030863916514
MEGF11 (84465),-0.045643973169336056,0.10753195291010573
MEGF6 (1953),0.058333228619672675,0.1366835284489023
MEGF8 (1954),0.062312559404001724,0.11267193803453765
MEGF9 (1955),0.039150757106776686,0.10665027080443445
MEI1 (150365),0.006632782752961842,0.10001036359735836
MEI4 (101928601),0.13467212107047544,0.10509369986265923
MEIG1 (644890),0.17512234129969922,0.12266242372874957
MEIOB (254528),-0.13236642877382215,0.12611557098063428
MEIOC (284071),-0.2798141337926239,0.14364440775917825
MEIS1 (4211),-0.13383249536267683,0.15519816972045206
MEIS2 (4212),0.05108152814333329,0.14842007493497053
MEIS3 (56917),-0.10131480218469412,0.1336211604786353
MELK (9833),-0.08918054487257422,0.11632691904283923
MELTF (4241),0.11077368051093851,0.11370743070240616
MEMO1 (51072),-0.2884683702559,0.2237988081934866
MEN1 (4221),-0.26327213337790345,0.3655866382150582
MEOX1 (4222),-0.03772691655036716,0.10529816053002834
MEOX2 (4223),0.04962829659424421,0.11120393657182688
MEP1A (4224),0.003086194356291228,0.1198070618915763
MEP1B (4225),-0.027109039143263156,0.10032868323735576
MEPCE (56257),-1.153190880099278,0.2363024816886608
MEPE (56955),-0.11983181069455545,0.14155444758287952
MERTK (10461),-0.07693796812105295,0.12771422051854586
MESD (23184),-0.2405101495254113,0.17069925957154392
MESP1 (55897),-0.024813220498167667,0.1125954616381603
MESP2 (145873),0.019140890994268994,0.12196515598239774
MEST (4232),-0.0022172415820756256,0.1201181853102701
MET (4233),-0.1462159300612676,0.18300250488706007
METAP1 (23173),-0.6297624072578234,0.3477024983015286
METAP1D (254042),-0.11885084577428202,0.12125065155540367
METAP2 (10988),-0.643245574538951,0.2683303415825572
METRN (79006),-0.03684243470152485,0.12137156821675167
METRNL (284207),-0.024132301528289476,0.11173591207254445
METTL1 (4234),-0.5252623601392927,0.35770591453147205
METTL13 (51603),-0.01572979126768183,0.11421378570897991
METTL14 (57721),-0.8177446994904292,0.3425640573369978
METTL15 (196074),-0.30269137774288934,0.14018879832932893
METTL16 (79066),-1.2436940978950701,0.3994803786287596
METTL17 (64745),-0.5626606394509103,0.272314785513361
METTL18 (92342),0.15594295958479654,0.12534189986433028
METTL21A (151194),-0.0020238085698336163,0.1188002259861927
METTL21C (196541),0.0614447063076428,0.10805086022979125
METTL22 (79091),0.11053307066676808,0.10464679605863172
METTL23 (124512),-0.11078903483691038,0.17992603442100452
METTL24 (728464),0.008910699477168249,0.09839419155004908
METTL25 (84190),-0.07553138568428666,0.13997982847983534
METTL25B (51093),-0.05596161959618379,0.13351752977719006
METTL26 (84326),-0.0918155886008802,0.11088244983806574
METTL27 (155368),-0.10424903866187475,0.1171421525796741
METTL3 (56339),-0.6795736883985998,0.2498112521855976
METTL4 (64863),0.0757894754703812,0.11684373260900546
METTL5 (29081),-0.151960496318655,0.15542155780023825
METTL6 (131965),0.09551490073802238,0.13073237734715584
METTL7A (25840),-0.21293126329948353,0.1462338835661617
METTL7B (196410),-0.021320940478669923,0.12211436937357546
METTL9 (51108),0.033941120354544344,0.13797698180896414
MEX3A (92312),-0.2632300336431387,0.18457489811824843
MEX3B (84206),-0.07251109874499724,0.13792498096688563
MEX3C (51320),0.06811454101630218,0.1443490725185687
MEX3D (399664),0.06309563884374851,0.10498309615333004
MFAP1 (4236),-1.8280576828474793,0.2666520628869268
MFAP2 (4237),0.019320111082961496,0.11774729372878263
MFAP3 (4238),0.08685808572034572,0.11728310964883416
MFAP3L (9848),0.11165086257433546,0.10113340187849267
MFAP4 (4239),-0.02514041851990307,0.08975685165505069
MFAP5 (8076),-0.06810954223276276,0.13632775583976553
MFF (56947),-0.030540088192297404,0.146331591469803
MFGE8 (4240),0.06629986926464644,0.09947611534273665
MFHAS1 (9258),0.05768720719695744,0.10829434766944741
MFN1 (55669),-0.04524874405280569,0.1393599608972058
MFN2 (9927),-0.7188764785445316,0.3032470949540913
MFRP (83552),-0.02136542929282637,0.13206112506074183
MFSD1 (64747),-0.11448249687544215,0.17257843247376536
MFSD10 (10227),0.029153980947007503,0.11581978409973803
MFSD11 (79157),-0.15608070040748973,0.13072327412707632
MFSD12 (126321),0.11785868265989821,0.13051233960477573
MFSD13A (79847),0.058420171970552,0.15630198214436575
MFSD14A (64645),-0.06880110116227255,0.14807401620035887
MFSD14B (84641),-0.01190231438710191,0.16905799675047128
MFSD2A (84879),-0.06980139080181834,0.10859677833014822
MFSD2B (388931),0.04973259833743914,0.10688272600980223
MFSD3 (113655),-0.09469868328970081,0.13158589489787473
MFSD4A (148808),0.06837748734148705,0.15789398746140335
MFSD4B (91749),-0.0030018997304682273,0.10995885371512404
MFSD5 (84975),0.014907904242247168,0.11708114750221381
MFSD6 (54842),-0.0647110446298447,0.10848718815029192
MFSD6L (162387),0.025763053626946662,0.10890711117542891
MFSD8 (256471),-0.015375641433843273,0.11202964694330604
MFSD9 (84804),0.011362129338222855,0.1450611397492027
MGA (23269),-0.2460237110219395,0.17376231296955613
MGAM (8972),0.04242581750791487,0.1281759083348852
MGARP (84709),0.018940632565798553,0.11975685820471409
MGAT1 (4245),-0.20960973348097223,0.24629339889491886
MGAT2 (4247),-0.18875782299785995,0.1679759458627064
MGAT3 (4248),0.00485389567454942,0.10283904762170498
MGAT4A (11320),-0.06831380009907614,0.14248517711704256
MGAT4B (11282),-0.0396904240005922,0.12313955239930337
MGAT4C (25834),0.05573575326481045,0.1114795664728102
MGAT4D (152586),0.11359476311898166,0.12500696509009782
MGAT5 (4249),0.005900706280519504,0.12238856093757808
MGAT5B (146664),-0.04893344699095081,0.10722860617299333
MGLL (11343),-0.015116300590946043,0.1328123391267208
MGME1 (92667),-0.01718034995311685,0.10860541735460316
MGMT (4255),0.08236809396482497,0.1047970744193814
MGP (4256),0.09581385062348069,0.11292620495840003
MGRN1 (23295),0.03871105996962959,0.15568888462123007
MGST1 (4257),0.22330944161903427,0.1454833650517124
MGST2 (4258),-0.020757726825781184,0.09721087989283735
MGST3 (4259),-0.040175213315870165,0.11275505805874962
MIA (8190),0.09925759649739027,0.10097528367002612
MIA2 (4253),-0.03882243135756935,0.0965827919610032
MIA3 (375056),0.06670171043189015,0.13468403797001857
MIB1 (57534),-0.35343471291501694,0.31271671142426405
MIB2 (142678),-0.10901088767984217,0.12614542319525296
MICA (100507436),0.021063390065621215,0.12698706782597166
MICAL2 (9645),0.014256878498639073,0.09202087327347001
MICAL3 (57553),-0.06624911987441205,0.18223374034532488
MICALL1 (85377),-0.10658878490598886,0.129381645426894
MICALL2 (79778),0.014927636034436592,0.1127269905592267
MICB (4277),-0.10722042408255578,0.13284601039760507
MICOS10 (440574),-0.38503609050014087,0.36573030547202473
MICOS13 (125988),-0.2654535026455214,0.2090970521988438
MICU1 (10367),-0.1368539079430815,0.14849220239808236
MICU2 (221154),-0.0040967097665141885,0.11136931783735317
MICU3 (286097),0.04322418196307153,0.10398356804575984
MID1 (4281),0.02461319721628873,0.09971666880075605
MID1IP1 (58526),0.07114643839922878,0.11722119606747687
MID2 (11043),-0.07582527000578257,0.11715148537635289
MIDEAS (91748),-0.08013034301582388,0.1694339088106546
MIDN (90007),-0.05460335734423013,0.1647154162676249
MIEF1 (54471),-0.17100412917844268,0.13449598124276735
MIEF2 (125170),0.008361250348758176,0.13601707701896862
MIEN1 (84299),-0.17059941055394495,0.19261709694033177
MIER1 (57708),-0.04073916016152599,0.1286872724781993
MIER2 (54531),0.0005977570764074656,0.10132412374135547
MIER3 (166968),-0.021380698866223537,0.14453780951276668
MIF (4282),-0.04665214241331382,0.12672706965433836
MIF4GD (57409),-0.03315870295132827,0.12342392147646979
MIGA1 (374986),-0.045169802116207386,0.12120421266525945
MIGA2 (84895),-0.06459168615736924,0.13074423461174695
MIIP (60672),-0.19653710663214477,0.1532395238595307
MINAR1 (23251),-0.04500151068314574,0.11156256925529166
MINAR2 (100127206),0.061131471051394166,0.09329903028425725
MINDY1 (55793),-0.17661999086331726,0.13857713877801123
MINDY2 (54629),-0.28478862794394466,0.1595953791138353
MINDY3 (80013),0.08238492696501612,0.0990849576395293
MINDY4 (84182),0.03171730972543424,0.08714721600890181
MINK1 (50488),0.026292906254976094,0.10499720294202618
MINPP1 (9562),-0.0846681333561007,0.10141351592495051
MIOS (54468),-0.4702089702027291,0.2795369057820147
MIOX (55586),0.06262574281737851,0.13080564470221562
MIP (4284),-0.17010550985627684,0.12886714202431462
MIPEP (4285),-0.45889013274529883,0.292164643966416
MIPOL1 (145282),-0.03240926081403484,0.13756047741785057
MIS12 (79003),-1.1785948548573855,0.3114834680567743
MIS18A (54069),-0.8252971674632223,0.3204089696863459
MIS18BP1 (55320),-0.9020560015698282,0.2754877866457172
MISP (126353),0.07058560471995687,0.11843767153025299
MITD1 (129531),-0.13395542239419794,0.15825318240669614
MITF (4286),-0.10642216411863704,0.20066331181222063
MIX23 (131076),-0.3162644768634087,0.20459753964658262
MIXL1 (83881),-0.10957545663729161,0.1289674362871759
MKI67 (4288),-0.22600611273095286,0.17032681762605295
MKKS (8195),0.0026125079561316175,0.12465766516549341
MKLN1 (4289),-0.13312050494684857,0.14020125950033077
MKNK1 (8569),-0.040384586389118605,0.139243160886669
MKNK2 (2872),0.0722409884848201,0.17244011135179296
MKRN1 (23608),-0.23452825221229465,0.14878162712380558
MKRN2 (23609),-0.018395783935501675,0.11597001411644868
MKRN2OS (100129480),0.0902165208147393,0.13669893452832224
MKRN3 (7681),-0.06016133039904175,0.1194144126199836
MKS1 (54903),-0.08998493621160483,0.10675187739062912
MKX (283078),0.054840995320752275,0.12383049592345234
MLANA (2315),0.055369672417444595,0.11808513205937386
MLC1 (23209),0.004972639506884711,0.12607972650785726
MLEC (9761),-0.06930481143398806,0.1227312310730461
MLF1 (4291),0.03425097308640906,0.09596870706939117
MLF2 (8079),-0.013779848001986228,0.1132562682538611
MLH1 (4292),-0.07105294785431825,0.1343458723338201
MLH3 (27030),-0.12273037150040123,0.11641402914565047
MLIP (90523),0.013313050245135499,0.10864103398946129
MLKL (197259),0.00453156778031076,0.10524669225950335
MLLT1 (4298),-0.007853388100673998,0.16695528517387231
MLLT10 (8028),0.05796936999541159,0.1543872407362224
MLLT11 (10962),-0.08975075768440904,0.1107789570415052
MLLT3 (4300),-0.05403420768233416,0.146812928985186
MLLT6 (4302),-0.06398680475482955,0.12666394971179606
MLN (4295),-0.02419776492361718,0.10408603052984687
MLNR (2862),0.14107879681257443,0.13208558461517592
MLPH (79083),0.12302277585510686,0.09976666994664486
MLST8 (64223),-0.5683771123663295,0.3409139284686038
MLX (6945),-0.22875195015255095,0.19057504528877364
MLXIPL (51085),-0.038057416449649176,0.12507523390516717
MLYCD (23417),-0.01999426007445203,0.11432515779585806
MMAA (166785),-0.028053421058116656,0.11265897931218646
MMAB (326625),-0.00014703801717616316,0.1443334394584596
MMACHC (25974),-0.05371429187377477,0.16645303192184305
MMADHC (27249),-0.08977679533059081,0.12879762624339455
MMD (23531),0.00405377167337439,0.13219689733426218
MMD2 (221938),0.06904586187159455,0.10491199907672034
MME (4311),-0.02656571417374871,0.11365929926102171
MMEL1 (79258),-0.06453725498209098,0.12327288323576235
MMGT1 (93380),-0.40720676489490737,0.27789846493704407
MMP1 (4312),0.09253145707055534,0.09588203622460958
MMP10 (4319),1.8233633297612746e-05,0.13197133158297877
MMP11 (4320),0.03873740993913692,0.10525652732165244
MMP13 (4322),-0.015774199563685733,0.10076574682569252
MMP14 (4323),0.18221336202533467,0.1042171110838701
MMP15 (4324),-0.06102019960083539,0.11539612536453912
MMP16 (4325),-0.08834696769071321,0.10485790380009759
MMP19 (4327),-0.06062004602665469,0.11737130364136775
MMP2 (4313),0.17493977003831923,0.1201777465063042
MMP20 (9313),-0.007855324484106795,0.11889583476732064
MMP21 (118856),-0.07689427004079448,0.10626139731755357
MMP23B (8510),-0.13511136815051358,0.1459872624219856
MMP24 (10893),-0.15563255201835413,0.11843844010950244
MMP25 (64386),0.10795678107164881,0.13184618470678988
MMP26 (56547),0.18662307736237496,0.13615046810741238
MMP27 (64066),0.048434639159672686,0.11740644639405161
MMP28 (79148),-0.06619833121050893,0.14549891812166993
MMP3 (4314),0.12862284737452628,0.10161514515493776
MMP7 (4316),0.0006507718820960145,0.110437140908066
MMP8 (4317),-0.08930279250426053,0.11079881275845584
MMP9 (4318),-0.005635126389962651,0.10146283285022988
MMRN1 (22915),0.07471685042580578,0.09015096238061417
MMRN2 (79812),-0.029172657846872504,0.12067045953452102
MMS19 (64210),-0.6108968539799497,0.33506663947148874
MMS22L (253714),-1.6100205243513306,0.47138266592556505
MMUT (4594),-0.07088981425145831,0.10991560747292452
MN1 (4330),-0.002855731723551592,0.13415091285013575
MNAT1 (4331),-0.514046952524787,0.296206588424925
MNDA (4332),-0.042964149255916816,0.0978048321232549
MNS1 (55329),-0.0004977782158777213,0.12022736766388678
MNT (4335),-0.040296569077034335,0.23600812672322008
MNX1 (3110),0.09367198321020094,0.11474295340587484
MOAP1 (64112),0.08623017644583172,0.11300313731513464
MOB1A (55233),0.02532167550645409,0.11773036273797548
MOB1B (92597),0.08575380384573918,0.11370845651307741
MOB2 (81532),0.03380218916050356,0.15296269522621242
MOB3A (126308),0.014868386810095991,0.1099306313722641
MOB3B (79817),0.02987745958051121,0.12024666071957088
MOB3C (148932),0.022820133645115533,0.11416113262282579
MOB4 (25843),-0.5441464991742568,0.25904934396845036
MOBP (4336),0.020516145927324855,0.09114445673533177
MOCOS (55034),-0.006591121679510196,0.11233496639357923
MOCS2 (4338),-0.10276251196393218,0.1380921675622228
MOCS3 (27304),-0.6366071322200275,0.27457141871895346
MOG (4340),-0.16699421695244374,0.1822190337548138
MOGAT1 (116255),0.03319134063613349,0.1230219626593416
MOGAT2 (80168),0.008636410459987452,0.11720226100303273
MOGAT3 (346606),-0.09545137818763236,0.10058567334855538
MOGS (7841),-0.19963576457817014,0.18049891522874023
MOK (5891),-0.16262844611884716,0.20310410891880684
MON1B (22879),0.06452118826446984,0.11726009221125262
MON2 (23041),-0.21367261602726148,0.2548859608528673
MORC1 (27136),-0.008083241384614002,0.12512422046920632
MORC2 (22880),-0.1746252159200704,0.16247104413700258
MORC3 (23515),-0.11189551119774976,0.1233227438428722
MORC4 (79710),0.018421794598316433,0.09362398385418126
MORF4L1 (10933),-0.1290032433513503,0.21320334399908678
MORF4L2 (9643),0.008697946054994563,0.12586901167016115
MORN1 (79906),-0.12931227250739669,0.1371972161132518
MORN2 (729967),0.06659783501044542,0.13701954113857867
MORN3 (283385),0.10238729209255701,0.12185839461872454
MORN4 (118812),-0.04691200227302332,0.12056694635759418
MORN5 (254956),-0.011546705042967283,0.11295096369460299
MOS (4342),-0.18011628506916486,0.12140392800906928
MOSMO (730094),0.01779695756637935,0.15259288771397814
MOSPD1 (56180),0.059195309197266135,0.10206010784576555
MOSPD2 (158747),0.11902953530574244,0.1044409408602159
MOSPD3 (64598),-0.04962747142343566,0.09264844210151191
MOV10 (4343),-0.05900262452793926,0.12994876503025365
MOV10L1 (54456),-0.010413105493704848,0.11516327913403855
MOXD1 (26002),0.0691068948191511,0.09225797502358925
MPC1 (51660),0.21738522787329603,0.1395430309790032
MPC2 (25874),-0.006793931746479944,0.15691005257222448
MPDU1 (9526),-0.07454200442918964,0.15685309432430788
MPDZ (8777),0.08407698519668703,0.11279086815285452
MPEG1 (219972),-0.07677281291012761,0.11042182650717419
MPG (4350),0.05448925866400865,0.11739060267949708
MPHOSPH10 (10199),-0.9964484666733341,0.3002176105160148
MPHOSPH6 (10200),-0.1710994745467241,0.20418597690426218
MPHOSPH8 (54737),-0.2350461920598418,0.17755778775959563
MPHOSPH9 (10198),-0.08390810377428216,0.10398200987077168
MPI (4351),-0.047666101653918255,0.20018019043692625
MPIG6B (80739),-0.05575822075313171,0.10345861811151427
MPL (4352),-0.10205147653246407,0.11344779094297254
MPLKIP (136647),-0.08986705487163307,0.12020847032326507
MPND (84954),-0.04000774488033781,0.1370026230871767
MPO (4353),-0.10758251292493305,0.09962390355457804
MPP1 (4354),0.02559129729365187,0.09167938030966448
MPP2 (4355),-0.1873160431572311,0.13440716891583365
MPP3 (4356),-0.18690838676573562,0.13868956696077203
MPP4 (58538),0.07110006491464056,0.1291287047373355
MPP7 (143098),0.06249270768876292,0.09856457873420943
MPPE1 (65258),-0.11564696396516504,0.1709390464832306
MPPED1 (758),0.00893239918083401,0.1116113863527363
MPPED2 (744),-0.003348723516103311,0.12957436500343314
MPRIP (23164),-0.23037837507345588,0.19676853859961407
MPST (4357),0.022198042231350544,0.11616018989372622
MPV17 (4358),-0.03249126460812541,0.13392872074753234
MPV17L (255027),-0.09962560934022897,0.12279459496511475
MPV17L2 (84769),-0.2666265579726478,0.15887661432885392
MPZ (4359),-0.06195780425444972,0.10195351465730496
MPZL1 (9019),-0.13362916333018948,0.15461344847942024
MPZL2 (10205),-0.034025482186989996,0.10271538088591446
MPZL3 (196264),0.022673297344727814,0.10504728974365626
MR1 (3140),0.01516015213592555,0.11711404293925667
MRAP (56246),0.07441900555066261,0.09712107583226258
MRAP2 (112609),0.11826857409104939,0.10288111939233321
MRAS (22808),0.025285605485755428,0.111133382708984
MRC1 (4360),-0.005500661823654654,0.11361903800234426
MRC2 (9902),-0.040399100595073095,0.11304126194129385
MRE11 (4361),-0.5397194915767571,0.27643225896346785
MREG (55686),-0.07213327749512223,0.12798537082685024
MRFAP1L1 (114932),-0.05232879863021363,0.1127528966907928
MRGBP (55257),-0.6711192929068029,0.3541005847723891
MRGPRD (116512),-0.05818229777479235,0.12044009044922296
MRGPRE (116534),0.03533507395909017,0.1549018644038072
MRGPRF (116535),-0.06290445899970093,0.11887098080347058
MRGPRG (386746),0.004507352775254154,0.13932002944646105
MRGPRX1 (259249),-0.036230856499814695,0.1371087392011107
MRGPRX2 (117194),0.09668399282979655,0.09135497974631661
MRGPRX3 (117195),-0.13861120730092075,0.13469182415683298
MRGPRX4 (117196),0.06993972735496179,0.10999563157954215
MRI1 (84245),-0.08204572790813591,0.12099111741687388
MRM1 (79922),-0.15832787188662845,0.13748215617645404
MRM2 (29960),-0.34015409417267634,0.2450715377172977
MRM3 (55178),-0.22327344803944973,0.22052637971945593
MRNIP (51149),0.025787065939441432,0.13085271841903479
MRO (83876),-0.021387204288580583,0.10625412170003813
MROH1 (727957),-0.021753441845175088,0.12534659703972517
MROH2B (133558),0.040450421179110616,0.09894494039824882
MROH6 (642475),-0.14870144719680306,0.1406138886053896
MROH7 (374977),0.0016757189431707016,0.14240247500023137
MROH9 (80133),-0.07979186471382702,0.12108622286189247
MRPL1 (65008),-0.22224350850169403,0.19331446597636245
MRPL10 (124995),-0.614244864785856,0.3219785313040588
MRPL11 (65003),-0.2701199467165256,0.20274977233498082
MRPL12 (6182),-0.35547401716114924,0.2810498645042545
MRPL13 (28998),-0.2637311055883142,0.245683558830426
MRPL14 (64928),-0.3282727559502259,0.2584742348863083
MRPL15 (29088),-0.4246205218955311,0.3250185766213259
MRPL16 (54948),-0.43123271809309255,0.2756132572890379
MRPL17 (63875),-0.5400664039161754,0.28261595721449456
MRPL18 (29074),-0.4340954959432442,0.3230205868809743
MRPL19 (9801),-0.37213169670929896,0.2061933716000869
MRPL2 (51069),-0.3122467328631043,0.23282566990000392
MRPL20 (55052),-0.44814554464766704,0.2971742365434362
MRPL21 (219927),-0.6124006971556993,0.3691579474013807
MRPL22 (29093),-0.3586956973810712,0.22996731674369753
MRPL23 (6150),-0.3257507609300018,0.25615454520299946
MRPL24 (79590),-0.4625023639493903,0.20675204335298775
MRPL27 (51264),-0.47259313559294397,0.22899249419940862
MRPL28 (10573),-0.37624611650133716,0.2441093307084574
MRPL3 (11222),-0.4155798354554306,0.23438033873531575
MRPL30 (51263),-0.2428724932921983,0.18633365543031766
MRPL32 (64983),-0.4723621007120052,0.229078688167261
MRPL33 (9553),-0.3680622493575202,0.4258171760084309
MRPL34 (64981),-0.8124942531220455,0.26988613178452747
MRPL35 (51318),-0.5057771270715361,0.23407162073837948
MRPL36 (64979),-0.4647925723505787,0.2445030004643277
MRPL37 (51253),-0.3360762376526062,0.1933530784281311
MRPL38 (64978),-0.5089617104631893,0.33384926245515384
MRPL39 (54148),-0.519105296207596,0.313015297711913
MRPL4 (51073),-0.5828565531897419,0.3318497676651774
MRPL40 (64976),-0.34239174531797784,0.22157957920142574
MRPL41 (64975),-0.6122860742342213,0.3175714056868917
MRPL42 (28977),-0.3202203865174329,0.16010911765270383
MRPL43 (84545),-0.4756744678411643,0.33484580363025673
MRPL44 (65080),-0.3756476181067304,0.21366804905121145
MRPL45 (84311),-0.8111214327297408,0.2815749052406532
MRPL46 (26589),-0.28720391177855825,0.23288050000495591
MRPL47 (57129),-0.4244665164283035,0.2302445774785792
MRPL48 (51642),-0.16136601400401124,0.25723348306831967
MRPL49 (740),-0.6179785909063996,0.2950654063062235
MRPL50 (54534),-0.4058581132665287,0.1962237927331921
MRPL51 (51258),-0.38979409438649265,0.22143292014955548
MRPL52 (122704),-0.2357707748644732,0.207311698513282
MRPL53 (116540),-0.5229861342586372,0.2804018868182864
MRPL54 (116541),-0.32548682833532366,0.20410443600732509
MRPL55 (128308),-0.37586134076774014,0.25553356022440343
MRPL57 (78988),-0.8248923148583402,0.47391231534288714
MRPL58 (3396),-0.3668552198331526,0.22240639847603103
MRPL9 (65005),-0.389269528908673,0.21820012892992272
MRPS10 (55173),-0.5451086305480582,0.25182325890001067
MRPS11 (64963),-0.5954059191971781,0.400197243729492
MRPS12 (6183),-0.5305571290551526,0.2950985942342498
MRPS14 (63931),-0.5169943882091752,0.3087101175697967
MRPS15 (64960),-0.45987126550746493,0.18274153821337014
MRPS16 (51021),-0.5512425764080204,0.2881155110635812
MRPS17 (51373),-0.24093192337034564,0.23194358456280914
MRPS18A (55168),-0.4948119517880427,0.18940710366017663
MRPS18B (28973),-0.4541169349316544,0.23845003013047464
MRPS18C (51023),-0.30154620376536606,0.26589199199107194
MRPS2 (51116),-0.40383935862527054,0.23191668739621502
MRPS21 (54460),-0.9465443837051757,0.30720203444258126
MRPS22 (56945),-0.6261861012197009,0.24191825713192913
MRPS23 (51649),-0.581328727764679,0.38713352800960105
MRPS24 (64951),-0.292522930703836,0.29056495080693345
MRPS25 (64432),-0.5570346097977629,0.30563839924247177
